Feature_ID;Feature_Name;Diameter;Center_Latitude;Center_Longitude;Northern_Latitude;Southern_Latitude;Eastern_Longitude;Western_Longitude;Coordinate_System;Ethnicity;Feature_Type;Feature_Type_Code;Quad;
2151;Geryon Montes;377.83;-7.72;278.38;-7.17;-8.5;281.5;275.19;Planetocentric  +East  0 - 360;Greek;Mons;MO;mc18;
2157;Gigas Fossae;190;3.55;230.44;4.86;2.33;231.54;229.57;Planetocentric  +East  0 - 360;Roman;Fossa;FO;mc09;
2158;Gigas Sulci;418.56;10.02;232.27;13.1;6.56;234.4;230.12;Planetocentric  +East  0 - 360;Greek;Sulcus;SU;mc09;
2160;Gilbert;121.34;-68;86.08;-66.98;-69.02;88.82;83.35;Planetocentric  +East  0 - 360;American;Crater;AA;mc30;
2164;Gill;83.17;15.76;5.55;16.46;15.06;6.28;4.82;Planetocentric  +East  0 - 360;Great Britain;Crater;AA;mc12;
2187;Glazov;22.02;-20.62;333.41;-20.43;-20.8;333.61;333.21;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc19;
2188;Gledhill;78.47;-53.17;87.1;-52.51;-53.84;88.21;86;Planetocentric  +East  0 - 360;Great Britain;Crater;AA;mc28;
2189;Glendore;8.23;18.34;308.33;18.41;18.27;308.41;308.26;Planetocentric  +East  0 - 360;Ireland;Crater;AA;mc10;
2190;Glide;9.85;-8.13;316.82;-8.05;-8.21;316.9;316.74;Planetocentric  +East  0 - 360;United States;Crater;AA;mc19;
2191;Globe;50.74;-23.68;332.65;-23.26;-24.11;333.12;332.19;Planetocentric  +East  0 - 360;United States;Crater;AA;mc19;
2197;Goba;10.9;-23.22;338.99;-23.13;-23.31;339.09;338.89;Planetocentric  +East  0 - 360;Ethiopia;Crater;AA;mc19;
2205;Goff;7.95;23.26;104.86;23.33;23.19;104.93;104.78;Planetocentric  +East  0 - 360;Somalia;Crater;AA;mc14;
15606;Gokwe;2.16;-27.14;78.12;-27.12;-27.15;78.14;78.1;Planetocentric  +East  0 - 360;Zimbabwe;Crater;AA;mc21;
2207;Gol;9.53;47.15;349.36;47.24;47.08;349.48;349.24;Planetocentric  +East  0 - 360;Norway;Crater;AA;mc04;
2208;Gold;8.91;20.03;328.76;20.1;19.95;328.84;328.68;Planetocentric  +East  0 - 360;United States;Crater;AA;mc11;
2209;Golden;19.59;-22.01;326.51;-21.84;-22.17;326.69;326.34;Planetocentric  +East  0 - 360;United States;Crater;AA;mc19;
2211;Goldstone;1.03;47.77;134.58;47.78;47.76;134.59;134.57;Planetocentric  +East  0 - 360;American;Crater;AA;mc07;
2219;Gonnus Mons;49.38;41.21;269.12;41.68;40.89;269.47;268.71;Planetocentric  +East  0 - 360;Greek;Mons;MO;mc03;
2222;Gordii Dorsum;481.56;4.11;215.86;7.63;0.69;217.82;213.75;Planetocentric  +East  0 - 360;Greek;Dorsum;DO;mc08;
2223;Gordii Fossae;369;14.83;232.4;18.27;12.2;233.44;229;Planetocentric  +East  0 - 360;Greek;Fossa;FO;mc09;
2224;Gorgonum Chaos;150.71;-37.26;189.1;-35.99;-38.53;190.45;187.84;Planetocentric  +East  0 - 360;Greek;Chaos;CH;mc24;
2225;Gori;6.43;-22.95;331.17;-22.89;-23;331.23;331.11;Planetocentric  +East  0 - 360;Georgia;Crater;AA;mc19;
2234;Graff;154.49;-21.18;153.81;-19.88;-22.48;155.21;152.42;Planetocentric  +East  0 - 360;Germany;Crater;AA;mc23;
2237;Granicus Valles;777.78;30.58;129.97;34.86;25.8;136.27;122.98;Planetocentric  +East  0 - 360;Turkey;Vallis;VA;mc07;
6949;Gratteri;7.56;-17.71;199.94;-17.64;-17.77;200.01;199.88;Planetocentric  +East  0 - 360;Italy;Crater;AA;mc16;
15313;Greeley;457.45;-36.79;3.92;-32.92;-40.67;8.04;-0.2;Planetocentric  +East  0 - 360;United States;Crater;AA;mc27;
2244;Green;182.07;-52.3;351.46;-50.77;-53.84;353.98;348.95;Planetocentric  +East  0 - 360;Great Britain;Crater;AA;mc26;
14743;Greg;68.12;-38.59;112.89;-38.02;-39.17;113.63;112.16;Planetocentric  +East  0 - 360;England;Crater;AA;mc28;
14190;Grindavik;11.71;25.4;321.01;25.5;25.3;321.12;320.9;Planetocentric  +East  0 - 360;Iceland;Crater;AA;mc11;
15150;Gringauz;71.02;-20.67;324.3;-20.07;-21.28;324.91;323.69;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc19;
2257;Grjota Valles;343.77;15.38;166.38;16.17;12.86;168.54;163.55;Planetocentric  +East  0 - 360;Iceland;Vallis;VA;mc15;
2264;Grojec;37.31;-21.47;329.16;-21.16;-21.79;329.5;328.82;Planetocentric  +East  0 - 360;Poland;Crater;AA;mc19;
2260;Groves;10.27;-4.06;315.45;-3.98;-4.15;315.54;315.36;Planetocentric  +East  0 - 360;United States;Crater;AA;mc19;
2266;Guaymas;20.12;25.66;314.97;25.83;25.49;315.16;314.78;Planetocentric  +East  0 - 360;Mexico;Crater;AA;mc10;
2274;Guir;18.2;-21.54;339.5;-21.38;-21.69;339.67;339.34;Planetocentric  +East  0 - 360;Mali;Crater;AA;mc19;
2278;Gulch;8.32;15.85;109.02;15.92;15.78;109.1;108.95;Planetocentric  +East  0 - 360;Ethiopia;Crater;AA;mc14;
15120;Gunjur;26.85;-0.17;146.66;0.06;-0.4;146.89;146.44;Planetocentric  +East  0 - 360;Gambia;Crater;AA;mc23;
2284;Gunnison;39.57;-43.67;102.92;-43.34;-44;103.38;102.46;Planetocentric  +East  0 - 360;United States;Crater;AA;mc28;
2289;Gusev;158.12;-14.53;175.52;-13.2;-15.86;176.91;174.15;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc23;
2294;Gwash;4.75;38.96;356.84;39;38.92;356.89;356.79;Planetocentric  +East  0 - 360;Pakistan;Crater;AA;mc04;
2309;Hadley;115.46;-19.26;156.97;-18.29;-20.24;158.01;155.94;Planetocentric  +East  0 - 360;Great Britain;Crater;AA;mc23;
2310;Hadriaca Patera;66.04;-30.2;92.79;-29.63;-30.74;93.44;92.15;Planetocentric  +East  0 - 360;Latin;Patera;PE;mc28;
15264;Hadriacus Cavi;59.09;-27.25;78.05;-27.02;-27.5;78.6;77.47;Planetocentric  +East  0 - 360;Latin;Cavus;CB;mc21;
14309;Hadriacus Mons;450;-31.29;91.86;-28.12;-35.09;95.22;88.7;Planetocentric  +East  0 - 360;Latin;Mons;MO;mc28;
15151;Hadriacus Palus;176.33;-27.25;77.3;-26.39;-28.12;79;75.64;Planetocentric  +East  0 - 360;Latin;Palus;PA;mc21;
15172;Halba;31.41;-26.01;303.86;-25.75;-26.27;304.16;303.57;Planetocentric  +East  0 - 360;Lebanon;Crater;AA;mc18;
2320;Haldane;76.75;-52.75;129.26;-52.1;-53.39;130.33;128.19;Planetocentric  +East  0 - 360;Great Britain;Crater;AA;mc29;
2322;Hale;137.31;-35.69;323.64;-34.53;-36.85;325.06;322.21;Planetocentric  +East  0 - 360;American;Crater;AA;mc26;
2323;Halex Fossae;147.25;27.35;233.96;28.62;26.15;234.54;232.97;Planetocentric  +East  0 - 360;Greek;Fossa;FO;mc09;
2331;Halley;83.72;-48.34;300.73;-47.64;-49.05;301.8;299.68;Planetocentric  +East  0 - 360;Great Britain;Crater;AA;mc26;
2336;Ham;1.59;-44.67;327.5;-44.66;-44.69;327.52;327.49;Planetocentric  +East  0 - 360;France;Crater;AA;mc26;
2337;Hamaguir;0.82;48.68;132.51;48.69;48.67;132.52;132.5;Planetocentric  +East  0 - 360;Algeria;Crater;AA;mc07;
2338;Hamelin;9.74;20.25;327.25;20.34;20.17;327.34;327.16;Planetocentric  +East  0 - 360;Germany;Crater;AA;mc11;
2345;Handlova;4.39;37.69;271.41;37.72;37.65;271.46;271.37;Planetocentric  +East  0 - 360;Slovakia;Crater;AA;mc03;
2360;Harad;8.06;-27.46;331.99;-27.38;-27.52;332.07;331.92;Planetocentric  +East  0 - 360;Saudi Arabia;Crater;AA;mc19;
14191;Hargraves;60.28;20.74;75.74;21.25;20.23;76.29;75.2;Planetocentric  +East  0 - 360;United States;Crater;AA;mc13;
2367;Harmakhis Vallis;526.66;-40.98;90.06;-38.66;-43.05;94.34;85.49;Planetocentric  +East  0 - 360;Egypt;Vallis;VA;mc28;
14747;Harris;81.56;-21.9;66.81;-21.22;-22.59;67.55;66.07;Planetocentric  +East  0 - 360;United States;Crater;AA;mc21;
2377;Hartwig;99.33;-38.66;344.14;-37.82;-39.5;345.22;343.07;Planetocentric  +East  0 - 360;Germany;Crater;AA;mc26;
14192;Hashir;16.15;3.19;85.01;3.33;3.06;85.15;84.88;Planetocentric  +East  0 - 360;Turkey;Crater;AA;mc13;
14918;Havel Vallis;240.19;0.77;302.54;2.04;0.02;303.79;300.81;Planetocentric  +East  0 - 360;Germany;Vallis;VA;mc10;
2401;Heaviside;83.28;-70.5;264.78;-69.8;-71.21;266.9;262.69;Planetocentric  +East  0 - 360;Great Britain;Crater;AA;mc30;
2402;Hebes Chasma;316.74;-1.07;283.94;0.15;-2.17;286.7;281.39;Planetocentric  +East  0 - 360;Greek;Chasma;CM;mc18;
2403;Hebes Mensa;112.46;-1.02;283.22;-0.65;-1.41;284.27;282.24;Planetocentric  +East  0 - 360;Greek;Mensa;MN;mc18;
2404;Hebrus Valles;325;19.88;126.74;22.34;17.41;128.21;125.18;Planetocentric  +East  0 - 360;Greek;Vallis;VA;mc14;
2407;Hecates Tholus;181.57;32.12;150.24;33.65;30.59;151.89;148.54;Planetocentric  +East  0 - 360;Greek;Tholus;TH;mc07;
2411;Hegemone Dorsum;143.63;-54.72;315.1;-53.52;-55.85;315.29;314.41;Planetocentric  +East  0 - 360;Greek;Dorsum;DO;mc26;
14448;Heimdal;10.49;68.33;235.44;68.42;68.24;235.69;235.21;Planetocentric  +East  0 - 360;Norway;Crater;AA;mc01;
2415;Heinlein;85.34;-64.48;116.31;-63.76;-65.2;117.98;114.64;Planetocentric  +East  0 - 360;American;Crater;AA;mc28;
2429;Hellas;0;-39.67;70;-39.67;-39.67;70;70;Planetocentric  +East  0 - 360;Greek;Albedo Feature;AL;mc28;
2430;Hellas Chaos;590.62;-47.12;64.41;-45.19;-50.18;71.38;56.97;Planetocentric  +East  0 - 360;Greek;Chaos;CH;mc28;
15364;Hellas Chasma;148;-34.64;65.47;-34.09;-35.01;66.91;63.95;Planetocentric  +East  0 - 360;Greek;Chasma;CM;mc28;
2431;Hellas Montes;159.65;-37.63;97.61;-36.57;-38.81;99.07;95.76;Planetocentric  +East  0 - 360;Greek;Mons;MO;mc28;
2432;Hellas Planitia;2299.16;-42.43;70.5;-27.86;-55.42;96.12;45.58;Planetocentric  +East  0 - 360;Greek;Planitia;PL;mc28;
2434;Hellespontus;0;-49.67;35;-49.67;-49.67;35;35;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc27;
2435;Hellespontus Montes;711.46;-44.37;42.76;-38.56;-50.5;44.72;40.96;Planetocentric  +East  0 - 360;Latin;Mons;MO;mc27;
2439;Helmholtz;111.26;-45.4;338.73;-44.46;-46.34;340.07;337.4;Planetocentric  +East  0 - 360;Germany;Crater;AA;mc26;
14282;Henbury;25.36;-63.49;212.27;-63.28;-63.71;212.75;211.79;Planetocentric  +East  0 - 360;Australia;Crater;AA;mc24;
2452;Henry;167.57;10.79;23.45;12.2;9.38;24.89;22.01;Planetocentric  +East  0 - 360;France;Crater;AA;mc12;
14267;Henry Moore;65.47;-59.72;53.9;-59.18;-60.28;54.99;52.8;Planetocentric  +East  0 - 360;American;Crater;AA;mc27;
2457;Hephaestus Fossae;633.32;20.84;122.85;24.26;17.28;127.1;118.29;Planetocentric  +East  0 - 360;Greek;Fossa;FO;mc14;
2459;Hephaestus Rupes;1707.44;23.54;114.9;36.49;9.98;131.95;100.21;Planetocentric  +East  0 - 360;Greek;Rupes;RU;mc14;
15691;Hera Patera;32;18.45;226.23;18.61;18.22;226.48;226.22;Planetocentric  +East  0 - 360;Greek;Patera;PE;mc09;
2466;Herculaneum;34.71;19.31;301.35;19.6;19.01;301.66;301.04;Planetocentric  +East  0 - 360;Italy;Crater;AA;mc10;
2463;Her Desher Vallis;117.29;-25.08;312.07;-24.59;-25.72;312.78;311.26;Planetocentric  +East  0 - 360;Egypt;Vallis;VA;mc18;
15690;Hermes Patera;37;18.33;226.57;18.61;18.06;226.92;226.25;Planetocentric  +East  0 - 360;Greek;Patera;PE;mc09;
2473;Hermus Vallis;53.32;-5.32;212.19;-4.9;-5.73;212.25;212.18;Planetocentric  +East  0 - 360;Turkey;Vallis;VA;mc16;
2479;Herschel;297.92;-14.48;129.89;-11.97;-16.99;132.49;127.3;Planetocentric  +East  0 - 360;Great Britain;Crater;AA;mc22;11/17/2010
2486;Hesperia;0;-19.78;120;-19.78;-19.78;120;120;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc22;
2487;Hesperia Dorsa;818.25;-22.8;113.16;-17.64;-29.35;117.97;109.04;Planetocentric  +East  0 - 360;Latin;Dorsum;DO;mc22;
2488;Hesperia Planum;1601.73;-21.42;109.89;-7.99;-33.92;121.42;97.86;Planetocentric  +East  0 - 360;Latin;Planum;PM;mc22;
2496;Hibes Montes;140;3.79;171.34;4.72;2.81;172.35;170.54;Planetocentric  +East  0 - 360;Greek;Mons;MO;mc15;
2497;Hiddekel;0;14.83;15;14.83;14.83;15;15;Planetocentric  +East  0 - 360;Babylon;Albedo Feature;AL;mc12;
15482;Hiddekel Cavus;23.3;29.43;16.24;29.62;29.22;16.48;16.02;Planetocentric  +East  0 - 360;Babylon;Cavus;CB;mc12;
15573;Hiddekel Rupes;313;16.77;16.47;19.03;14.5;17.85;16.43;Planetocentric  +East  0 - 360;Babylon;Rupes;RU;mc12;
2507;Himera Valles;175;-21.54;337.34;-20.27;-22.61;338;336.45;Planetocentric  +East  0 - 360;Italy;Vallis;VA;mc19;
2517;Hipparchus;94.81;-44.45;208.8;-43.65;-45.25;209.92;207.68;Planetocentric  +East  0 - 360;Greek;Crater;AA;mc24;
2621;Hit;7.09;47.06;138.35;47.12;47;138.44;138.26;Planetocentric  +East  0 - 360;Iraq;Crater;AA;mc07;
2540;Holden;152.66;-26.04;325.98;-24.75;-27.33;327.42;324.55;Planetocentric  +East  0 - 360;American;Crater;AA;mc19;
2544;Holmes;114.06;-74.86;66.55;-73.89;-75.82;70.24;62.87;Planetocentric  +East  0 - 360;Great Britain;Crater;AA;mc30;
2547;Honda;9.26;-22.4;343.6;-22.32;-22.47;343.69;343.52;Planetocentric  +East  0 - 360;Colombia;Crater;AA;mc19;
2549;Hooke;137.65;-44.92;315.6;-43.76;-46.08;317.25;313.97;Planetocentric  +East  0 - 360;Great Britain;Crater;AA;mc26;
2550;Hope;7.26;44.84;349.7;44.9;44.77;349.8;349.63;Planetocentric  +East  0 - 360;Canada;Crater;AA;mc04;
2553;Horarum Mons;20.5;-51.05;323.44;-50.89;-51.22;323.67;323.23;Planetocentric  +East  0 - 360;Greek;Mons;MO;mc26;
14620;Horowitz;64.9;-32.06;140.75;-31.51;-32.61;141.4;140.11;Planetocentric  +East  0 - 360;American;Crater;AA;mc29;
2561;Houston;1.98;48.23;135.95;48.24;48.21;135.97;135.92;Planetocentric  +East  0 - 360;American;Crater;AA;mc07;
2565;Hrad Vallis;974.4;38.17;135.91;42.3;33.87;141.96;128.85;Planetocentric  +East  0 - 360;Armenian;Vallis;VA;mc07;
2568;Hsuanch eng;1.99;46.72;132.69;46.74;46.7;132.71;132.66;Planetocentric  +East  0 - 360;China;Crater;AA;mc07;
15267;Huallaga Vallis;92.5;-26.67;79.07;-26.24;-26.9;79.84;78.42;Planetocentric  +East  0 - 360;Peru;Vallis;VA;mc21;
2570;Huancayo;24.34;-3.64;320.23;-3.43;-3.84;320.44;320.03;Planetocentric  +East  0 - 360;Peru;Crater;AA;mc19;
2575;Huggins;82.64;-49.04;155.84;-48.34;-49.73;156.91;154.78;Planetocentric  +East  0 - 360;Great Britain;Crater;AA;mc29;
15308;Hunten;82.44;-39.18;23.69;-38.49;-39.86;24.59;22.79;Planetocentric  +East  0 - 360;United States;Crater;AA;mc27;
2585;Huo Hsing Vallis;332.3;30.19;66.61;32.46;27.58;67.22;65.26;Planetocentric  +East  0 - 360;China;Vallis;VA;mc06;
2591;Hussey;99.71;-53.32;233.41;-52.49;-54.17;234.82;232.01;Planetocentric  +East  0 - 360;American;Crater;AA;mc24;
2593;Hutton;91.74;-71.63;104.6;-70.86;-72.41;107.06;102.15;Planetocentric  +East  0 - 360;Great Britain;Crater;AA;mc30;
2595;Huxley;106.52;-62.67;100.77;-61.78;-63.57;102.73;98.81;Planetocentric  +East  0 - 360;Great Britain;Crater;AA;mc28;
2596;Huygens;467.25;-13.88;55.58;-9.94;-17.82;59.64;51.52;Planetocentric  +East  0 - 360;Netherlands (Dutch);Crater;AA;mc21;
2598;Hyblaeus Catena;10.49;21.6;140.62;21.6;21.6;140.71;140.52;Planetocentric  +East  0 - 360;Latin;Catena;CA;mc15;
2599;Hyblaeus Chasma;56.61;21.98;141.26;22.5;21.58;141.62;140.72;Planetocentric  +East  0 - 360;Latin;Chasma;CM;mc15;
2600;Hyblaeus Dorsa;887.53;13.16;130.32;20.2;6.64;134.6;124.58;Planetocentric  +East  0 - 360;Latin;Dorsum;DO;mc14;
2601;Hyblaeus Fossae;375;21.44;137.06;22.94;19.07;140.31;133.52;Planetocentric  +East  0 - 360;Latin;Fossa;FO;mc15;
2603;Hydaspis Chaos;336.04;3.09;333.07;4.48;1.56;335.78;330.15;Planetocentric  +East  0 - 360;Greek;Chaos;CH;mc11;
15270;Hydrae Cavus;64.5;-7.93;298.69;-7.68;-8.16;299.27;298.19;Planetocentric  +East  0 - 360;Latin;Cavus;CB;mc18;
15271;Hydrae Chaos;66;-5.9;300.03;-5.6;-6.12;300.49;299.44;Planetocentric  +East  0 - 360;Latin;Chaos;CH;mc18;
2604;Hydrae Chasma;55.18;-6.75;297.99;-6.31;-7.22;298.47;297.54;Planetocentric  +East  0 - 360;Latin;Chasma;CM;mc18;
2605;Hydraotes Chaos;419.04;1.12;324.71;3.27;-1.26;328.02;321;Planetocentric  +East  0 - 360;Greek;Chaos;CH;mc11;
15268;Hydraotes Colles;47.5;-0.02;326.32;0.29;-0.36;326.53;325.96;Planetocentric  +East  0 - 360;Greek;Collis;CO;mc19;
2609;Hypanis Valles;220;9.46;313.58;11.27;8.35;314.82;311.72;Planetocentric  +East  0 - 360;Scythia;Vallis;VA;mc10;
2611;Hyperboreae Undae;463.65;79.96;310.51;82.8;77.12;316.02;302.92;Planetocentric  +East  0 - 360;Roman;"Unda; undae";UN;mc01;
14155;Hyperborea Lingula;124.8;80.32;306.46;81.33;79.24;312.51;300.19;Planetocentric  +East  0 - 360;Roman;Lingula;LN;mc01;
2612;Hyperborei Cavi;92.81;79.91;310.3;80.62;79.22;312.66;307.37;Planetocentric  +East  0 - 360;Roman;Cavus;CB;mc01;
2614;Hyperboreus Labyrinthus;111.97;80.28;300.25;81.18;79.29;302.41;297.47;Planetocentric  +East  0 - 360;Romania (Rumania);Labyrinthus;LB;mc01;
2613;Hyperboreus  Lacus ;0;74.83;300;74.83;74.83;300;300;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc01;
2616;Hypsas Vallis;36.47;33.63;57.99;33.79;33.61;58.29;57.79;Planetocentric  +East  0 - 360;Italy;Vallis;VA;mc05;
2625;Iamuna Chaos;21.72;-0.28;319.39;-0.1;-0.47;319.56;319.24;Planetocentric  +East  0 - 360;Latin;Chaos;CH;mc19;
2626;Iamuna Dorsa;38.18;20.97;309.6;21.28;20.67;309.71;309.56;Planetocentric  +East  0 - 360;Latin;Dorsum;DO;mc10;
2629;Iani Chaos;450.51;-2.19;342.96;0.32;-5.28;346.27;338.73;Planetocentric  +East  0 - 360;Latin;Chaos;CH;mc19;
2630;Iapygia  Iapigia ;0;-19.78;65;-19.78;-19.78;65;65;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc21;
14193;Iazu;6.83;-2.71;354.82;-2.65;-2.76;354.88;354.77;Planetocentric  +East  0 - 360;Romania (Rumania);Crater;AA;mc19;
2632;Iberus Vallis;87.26;21.25;152.07;21.55;20.75;152.5;151.47;Planetocentric  +East  0 - 360;Spain;Vallis;VA;mc15;
2637;Ibragimov;86.77;-25.43;300.43;-24.7;-26.16;301.25;299.63;Planetocentric  +East  0 - 360;Soviet;Crater;AA;mc18;
2639;Icaria;0;-39.67;230;-39.67;-39.67;230;230;Planetocentric  +East  0 - 360;Greek;Albedo Feature;AL;mc24;
2640;Icaria Fossae;2115.45;-48.09;234.84;-33.6;-62.85;254.59;209.6;Planetocentric  +East  0 - 360;Greek;Fossa;FO;mc24;
2641;Icaria Planum;566.59;-43.27;253.96;-37.46;-48.04;260.16;248.39;Planetocentric  +East  0 - 360;Greek;Planum;PM;mc25;
15575;Icaria Rupes;159.81;-35.79;220.32;-34.68;-36.89;221.15;219.54;Planetocentric  +East  0 - 360;Greek;Rupes;RU;mc24;
2647;Idaeus Fossae;202.01;37.33;308.8;39.23;35.93;310.84;306.65;Planetocentric  +East  0 - 360;;Fossa;FO;mc04;
2654;Igal;8.83;-20.09;110.9;-20.02;-20.17;110.98;110.82;Planetocentric  +East  0 - 360;Hungary;Crater;AA;mc22;
2657;II Thyle I;0;-69.78;180;-69.78;-69.78;180;180;Planetocentric  +East  0 - 360;Greek;Albedo Feature;AL;mc30;
2658;Ikej;4.51;20.96;112.5;20.99;20.92;112.54;112.46;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc14;
2677;Imgr;3.42;19.12;111.18;19.15;19.1;111.21;111.15;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc14;
2688;Indus Vallis;342;18.95;38.88;20.41;18.59;41.77;36.58;Planetocentric  +East  0 - 360;Pakistan;Vallis;VA;mc12;
2698;Innsbruck;59;-6.39;320.04;-5.89;-6.89;320.54;319.54;Planetocentric  +East  0 - 360;Austria;Crater;AA;mc19;
2700;Ins;2.78;24.49;108.9;24.51;24.46;108.93;108.87;Planetocentric  +East  0 - 360;Switzerland;Crater;AA;mc14;
2701;Inta;16.12;-24.36;334.9;-24.22;-24.49;335.04;334.75;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc19;
2703;Inuvik;20.52;78.59;331.68;78.76;78.41;332.56;330.81;Planetocentric  +East  0 - 360;Canada;Crater;AA;mc01;
2713;Irbit;12.73;-24.34;335.09;-24.23;-24.45;335.21;334.97;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc19;
2715;Irharen;6.48;34.49;140.82;34.55;34.44;140.89;140.76;Planetocentric  +East  0 - 360;Algeria;Crater;AA;mc07;
2726;Isara Valles;5.36;-5.31;213.58;-5.26;-5.38;213.63;213.51;Planetocentric  +East  0 - 360;France;Vallis;VA;mc16;
2734;Isidis Dorsa;1074.7;12.92;88.21;21.7;4.1;96.91;79.02;Planetocentric  +East  0 - 360;Greek;Dorsum;DO;mc13;
2735;Isidis Planitia;1224.58;13.94;88.38;22.59;3.2;98.91;77.62;Planetocentric  +East  0 - 360;Greek;Planitia;PL;mc13;
2737;Isil;77.12;-27.02;87.93;-26.37;-27.67;88.66;87.2;Planetocentric  +East  0 - 360;Spain;Crater;AA;mc21;
2741;Ismeniae Fossae;286.91;41.31;38.35;43.62;39.13;41.57;35.17;Planetocentric  +East  0 - 360;Latin;Fossa;FO;mc05;
15039;Ismenia Patera;82;38.55;1.8;39.23;37.95;2.65;0.92;Planetocentric  +East  0 - 360;Greek;Patera;PE;mc05;
14592;Ismenius Cavus;90.61;33.9;17.08;34.73;33.18;17.71;16.45;Planetocentric  +East  0 - 360;Greek;Cavus;CB;mc05;
2742;Ismenius Lacus;0;39.67;30;39.67;39.67;30;30;Planetocentric  +East  0 - 360;Greek;Albedo Feature;AL;mc05;
2745;Issedon Paterae;5.31;38.13;269.75;38.38;37.78;270.24;269.32;Planetocentric  +East  0 - 360;Greek;Patera;PE;mc03;
2746;Issedon Tholus;54.53;36.05;265.17;36.51;35.6;265.7;264.71;Planetocentric  +East  0 - 360;Greek;Tholus;TH;mc03;
2748;Ister Chaos;109.1;12.95;303.44;13.69;11.98;304.19;303.02;Planetocentric  +East  0 - 360;Latin;Chaos;CH;mc10;
15240;Istok;4.82;-45.1;274.18;-45.06;-45.14;274.24;274.13;Planetocentric  +East  0 - 360;Kosovo;Crater;AA;mc25;
2754;Ituxi Vallis;123.07;25.45;153.32;25.95;24.92;154.31;152.55;Planetocentric  +East  0 - 360;Brazil;Vallis;VA;mc15;
2757;Ius Chasma;839.91;-7.29;275.61;-5.77;-9.97;282.53;268.5;Planetocentric  +East  0 - 360;Latin;Chasma;CM;mc18;
2758;Ius Labes;61.18;-7.47;281.54;-7.2;-7.79;282.06;281.02;Planetocentric  +East  0 - 360;Latin;"Labes; labēs";LA;mc18;
15439;Ius Mensa;160;-8.6;284.68;-8;-9.16;286.02;283.33;Planetocentric  +East  0 - 360;Latin;Mensa;MN;mc18;
2775;Izendy;22.26;-28.88;258.56;-28.7;-29.07;258.78;258.35;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc17;
2787;Jal;4.81;-26.25;331.24;-26.21;-26.29;331.28;331.19;Planetocentric  +East  0 - 360;United States;Crater;AA;mc19;
2790;Jama;2.9;21.39;306.82;21.42;21.37;306.85;306.79;Planetocentric  +East  0 - 360;Tunisia;Crater;AA;mc10;
2792;Jampur;27.9;38.71;278.45;38.95;38.48;278.76;278.16;Planetocentric  +East  0 - 360;Pakistan;Crater;AA;mc03;
2793;Jamuna;0;9.88;320;9.88;9.88;320;320;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc11;
2801;Janssen;153.63;2.69;37.61;3.99;1.4;38.91;36.31;Planetocentric  +East  0 - 360;France;Crater;AA;mc12;
2807;Jarry Desloges;93.36;-9.37;83.85;-8.59;-10.16;84.65;83.06;Planetocentric  +East  0 - 360;France;Crater;AA;mc21;
2815;Jeans;73.6;-69.64;154.18;-69.01;-70.26;155.98;152.39;Planetocentric  +East  0 - 360;Great Britain;Crater;AA;mc30;
2817;Jen;8.88;39.88;349.43;39.96;39.81;349.52;349.33;Planetocentric  +East  0 - 360;Nigeria;Crater;AA;mc04;
14300;Jezero;47.52;18.41;77.69;18.81;18.01;78.11;77.27;Planetocentric  +East  0 - 360;Bosnia-Herzegovina;Crater;AA;mc13;
2826;Jezza;9.22;-48.42;322.08;-48.34;-48.5;322.2;321.96;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc26;
2828;Jijiga;16.16;25.11;306.05;25.25;24.98;306.2;305.89;Planetocentric  +East  0 - 360;Ethiopia;Crater;AA;mc10;
2833;Jodrell;3.02;47.47;132.3;47.5;47.44;132.34;132.27;Planetocentric  +East  0 - 360;Great Britain;Crater;AA;mc07;
2835;Johannesburg;1.22;47.92;133.19;47.93;47.91;133.2;133.17;Planetocentric  +East  0 - 360;South Africa;Crater;AA;mc07;
2837;Johnstown;3.36;-9.8;308.93;-9.78;-9.83;308.96;308.91;Planetocentric  +East  0 - 360;United States;Crater;AA;mc18;
14156;Jojutla;19.32;81.59;190.2;81.75;81.43;191.33;189.1;Planetocentric  +East  0 - 360;Mexico;Crater;AA;mc01;
2841;Joly;76.99;-74.5;317.31;-73.85;-75.15;319.77;314.9;Planetocentric  +East  0 - 360;Ireland;Crater;AA;mc30;
2843;Jones;90.11;-18.88;340.17;-18.12;-19.64;340.98;339.38;Planetocentric  +East  0 - 360;Great Britain;Crater;AA;mc19;
14194;Jorn;20.47;-27.19;76.43;-27.02;-27.36;76.62;76.23;Planetocentric  +East  0 - 360;Sweden;Crater;AA;mc21;
