id,pdes,name,name_ru,diameter,q,per,class,horizons,begin_time,end_time
a0000269,269,Justitia,Justitia,50.728,2.058531008,1545.665599,MBA,DES=+2000269,1998-12-10-14-00-24,2000-01-01-00-00-00
a0000868,868,Lova,Lova,50.692,2.299221005,1622.417036,MBA,DES=+2000868,1998-11-21-09-29-53,2000-01-01-00-00-00
a0001135,1135,Colchis,Colchis,50.592,2.356273004,1589.22316,MBA,DES=+2001135,1998-11-29-16-39-40,2000-01-01-00-00-00
a0001439,1439,Vogtia,Vogtia,50.542,3.531516663,2922.464047,OMB,DES=+2001439,1997-12-31-09-12-57,2000-01-01-00-00-00
a0000448,448,Natalie,Натали,50.534,2.544504526,2024.902117,MBA,DES=+2000448,1998-08-12-18-35-15,2000-01-01-00-00-00
a0000338,338,Budrosa,Budrosa,50.506,2.84662988,1814.393009,MBA,DES=+2000338,1998-10-04-09-38-32,2000-01-01-00-00-00
a0000631,631,Philippina,Philippina,50.491,2.564602569,1705.107977,MBA,DES=+2000631,1998-10-31-17-21-08,2000-01-01-00-00-00
a0003134,3134,Kostinsky,Kostinsky,50.389,3.104316189,2901.169589,OMB,DES=+2003134,1998-01-05-16-58-57,2000-01-01-00-00-00
a0004722,4722,Agelaos,Agelaos,50.378,4.630434696,4340.585532,TJN,DES=+2004722,1997-01-10-20-29-14,2000-01-01-00-00-00
a0001961,1961,Dufour,Dufour,50.31,2.795157461,2083.210656,MBA,DES=+2001961,1998-07-29-04-44-10,2000-01-01-00-00-00
a0000472,472,Roma,Roma,50.278,2.30348578,1481.650082,MBA,DES=+2000472,1998-12-26-14-05-59,2000-01-01-00-00-00
a0000774,774,Armor,Armor,50.214,2.537437838,1943.068067,MBA,DES=+2000774,1998-09-02-05-35-30,2000-01-01-00-00-00
a0005284,5284,Orsilocus,Orsilocus,50.159,4.791573315,4363.090503,GRK,DES=+2005284,1997-01-05-05-27-27,2000-01-01-00-00-00
a0000113,113,Amalthea,Амальтея,50.137,2.169162721,1337.443324,MBA,DES=+2000113,1999-01-31-15-20-24,2000-01-01-00-00-00
a0002312,2312,Duboshin,Duboshin,50.122,3.337755296,2878.894688,OMB,DES=+2002312,1998-01-11-06-37-55,2000-01-01-00-00-00
a0000248,248,Lameia,Ламея,50.12,2.308489935,1418.812919,MBA,DES=+2000248,1999-01-11-07-07-20,2000-01-01-00-00-00
a0000729,729,Watsonia,Watsonia,50.025,2.490010292,1674.094473,MBA,DES=+2000729,1998-11-08-11-26-00,2000-01-01-00-00-00
a0000261,261,Prymno,Prymno,50.011,2.124584396,1300.603011,MBA,DES=+2000261,1999-02-09-20-22-54,2000-01-01-00-00-00
a0000186,186,Celuta,Келута,49.99,2.00685936,1325.453553,MBA,DES=+2000186,1999-02-03-15-16-43,2000-01-01-00-00-00
a0011509,11509,Thersilochos,Thersilochos,49.96,4.440530526,4304.872549,TJN,DES=+2011509,1997-01-19-18-45-54,2000-01-01-00-00-00
a0000319,319,Leona,Леона,49.943,2.665387949,2293.482883,OMB,DES=+2000319,1998-06-06-15-06-10,2000-01-01-00-00-00
a0008721,8721,AMOS,AMOS,49.91,3.786362297,2804.056445,OMB,DES=+2008721,1998-01-29-23-39-41,2000-01-01-00-00-00
a0000232,232,Russia,Россия,49.863,2.105177955,1489.084698,MBA,DES=+2000232,1998-12-24-17-29-31,2000-01-01-00-00-00
a0000653,653,Berenike,Berenike,49.793,2.894944669,1911.537189,MBA,DES=+2000653,1998-09-10-02-46-37,2000-01-01-00-00-00
a0000398,398,Admete,Admete,49.771,2.132633002,1659.597679,MBA,DES=+2000398,1998-11-12-02-24-51,2000-01-01-00-00-00
a0000585,585,Bilkis,Bilkis,49.761,2.118948741,1384.441023,MBA,DES=+2000585,1999-01-19-21-21-13,2000-01-01-00-00-00
a0005285,5285,Krethon,Krethon,49.606,4.921811359,4301.796532,GRK,DES=+2005285,1997-01-20-13-13-16,2000-01-01-00-00-00
a0004791,4791,Iphidamas,Iphidamas,49.528,4.924688002,4280.458164,TJN,DES=+2004791,1997-01-25-21-15-05,2000-01-01-00-00-00
a0009857,9857,9857,9857,49.518,5.013900151,4271.652174,GRK,DES=+2009857,1997-01-28-02-05-15,2000-01-01-00-00-00
a0000785,785,Zwetana,Zwetana,49.46,2.027650524,1503.748779,MBA,DES=+2000785,1998-12-21-01-30-27,2000-01-01-00-00-00
a0001263,1263,Varsavia,Varsavia,49.29,2.162457361,1589.425352,MBA,DES=+2001263,1998-11-29-15-26-53,2000-01-01-00-00-00
a0005119,5119,5119,5119,49.251,4.635634315,4331.796934,TJN,DES=+2005119,1997-01-13-01-13-08,2000-01-01-00-00-00
a0001074,1074,Beljawskya,Beljawskya,49.189,2.586034612,2043.223605,MBA,DES=+2001074,1998-08-08-04-39-31,2000-01-01-00-00-00
a0009023,9023,Mnesthus,Mnesthus,49.151,4.886977435,4361.57105,TJN,DES=+2009023,1997-01-05-14-34-27,2000-01-01-00-00-00
a0000904,904,Rockefellia,Rockefellia,49.146,2.729771459,1891.270914,MBA,DES=+2000904,1998-09-15-04-22-29,2000-01-01-00-00-00
a0003577,3577,Putilin,Путилин,49.138,3.170944081,2861.809343,OMB,DES=+2003577,1998-01-15-13-08-39,2000-01-01-00-00-00
a0002617,2617,Jiangxi,Jiangxi,49.084,2.406361048,2045.363973,MBA,DES=+2002617,1998-08-07-15-48-59,2000-01-01-00-00-00
a0000397,397,Vienna,Vienna,49.032,1.983128206,1562.338736,MBA,DES=+2000397,1998-12-06-09-58-04,2000-01-01-00-00-00
a0000513,513,Centesima,Centesima,48.805,2.761034744,1911.120678,MBA,DES=+2000513,1998-09-10-05-16-34,2000-01-01-00-00-00
a0000986,986,Amelia,Amelia,48.677,2.498405361,2025.428108,MBA,DES=+2000986,1998-08-12-15-25-53,2000-01-01-00-00-00
a0000615,615,Roswitha,Roswitha,48.626,2.343684002,1559.468193,MBA,DES=+2000615,1998-12-07-03-11-28,2000-01-01-00-00-00
a0000347,347,Pariana,Pariana,48.615,2.176864475,1541.488245,MBA,DES=+2000347,1998-12-11-15-04-14,2000-01-01-00-00-00
a0000910,910,Anneliese,Аннализа,48.59,2.475441428,1827.943798,MBA,DES=+2000910,1998-10-01-00-20-14,2000-01-01-00-00-00
a0000204,204,Kallisto,Каллисто,48.566,2.205037244,1594.055064,MBA,DES=+2000204,1998-11-28-11-40-11,2000-01-01-00-00-00
a0000926,926,Imhilde,Imhilde,48.48,2.438666291,1882.324006,MBA,DES=+2000926,1998-09-17-10-03-22,2000-01-01-00-00-00
a0002043,2043,Ortutay,Ortutay,48.46,2.760239134,2000.538359,MBA,DES=+2002043,1998-08-18-20-46-12,2000-01-01-00-00-00
a0002246,2246,Bowell,Bowell,48.424,3.585242939,2872.722341,OMB,DES=+2002246,1998-01-12-19-39-58,2000-01-01-00-00-00
a0000125,125,Liberatrix,Либератрикс ,48.418,2.530915966,1660.582728,MBA,DES=+2000125,1998-11-11-20-30-14,2000-01-01-00-00-00
a0002393,2393,Suzuki,Suzuki,48.406,2.606836003,2116.881806,OMB,DES=+2002393,1998-07-20-18-42-33,2000-01-01-00-00-00
a0005283,5283,Pyrrhus,Pyrrhus,48.356,4.425049766,4332.576837,GRK,DES=+2005283,1997-01-12-20-32-22,2000-01-01-00-00-00
a0000628,628,Christine,Christine,48.239,2.46758909,1514.602463,MBA,DES=+2000628,1998-12-18-08-23-07,2000-01-01-00-00-00
a0004946,4946,Askalaphus,Askalaphus,48.209,5.05022152,4478.892442,GRK,DES=+2004946,1996-12-07-06-38-45,2000-01-01-00-00-00
a0000580,580,Selene,Selene,48.204,2.953908159,2121.179775,OMB,DES=+2000580,1998-07-19-16-55-17,2000-01-01-00-00-00
a0005209,5209,5209,5209,48.197,4.935817925,4322.721767,GRK,DES=+2005209,1997-01-15-07-40-11,2000-01-01-00-00-00
a0022149,22149,22149,22149,48.19,4.929489492,4282.299322,GRK,DES=+2022149,1997-01-25-10-12-16,2000-01-01-00-00-00
a0006984,6984,Lewiscarroll,Lewiscarroll,48.056,3.227314939,2892.747597,OMB,DES=+2006984,1998-01-07-19-30-52,2000-01-01-00-00-00
a0032496,32496,,,48.017,4.860542487,4422.229146,TJN,DES=+2032496,1996-12-21-10-37-32,2000-01-01-00-00-00
a0001614,1614,Goldschmidt,Goldschmidt,48.007,2.787968403,1894.860059,MBA,DES=+2001614,1998-09-14-06-50-23,2000-01-01-00-00-00
a0005120,5120,Bitias,Bitias,47.987,4.687348564,4423.317918,TJN,DES=+2005120,1996-12-21-04-05-34,2000-01-01-00-00-00
a0000828,828,Lindemannia,Lindemannia,47.891,3.10120964,2081.451554,MBA,DES=+2000828,1998-07-29-15-17-27,2000-01-01-00-00-00
a0003614,3614,Tumilty,Tumilty,47.829,2.597774484,1879.797401,MBA,DES=+2003614,1998-09-18-01-12-57,2000-01-01-00-00-00
a0012714,12714,Alkimos,Alkimos,47.819,5.046388542,4372.260434,GRK,DES=+2012714,1997-01-02-22-26-16,2000-01-01-00-00-00
a0000737,737,Arequipa,Arequipa,47.804,1.954348347,1522.035408,MBA,DES=+2000737,1998-12-16-11-47-16,2000-01-01-00-00-00
a0001000,1000,Piazzia,Piazzia,47.78,2.35113824,2062.50336,MBA,DES=+2001000,1998-08-03-08-58-48,2000-01-01-00-00-00
a0001054,1054,Forsytia,Forsytia,47.78,2.531604667,1825.330197,MBA,DES=+2001054,1998-10-01-16-01-08,2000-01-01-00-00-00
a0001197,1197,Rhodesia,Rhodesia,47.741,2.221514602,1792.285669,MBA,DES=+2001197,1998-10-09-22-17-10,2000-01-01-00-00-00
a0000305,305,Gordonia,Gordonia,47.739,2.484769276,1982.448196,MBA,DES=+2000305,1998-08-23-09-18-39,2000-01-01-00-00-00
a0007352,7352,7352,7352,47.731,4.937030022,4244.447401,TJN,DES=+2007352,1997-02-03-21-18-58,2000-01-01-00-00-00
a0019737,19737,19737,19737,47.698,2.885837471,1971.396421,MBA,DES=+2019737,1998-08-26-03-37-18,2000-01-01-00-00-00
a0001870,1870,Glaukos,Glaukos,47.649,5.073025441,4387.613776,TJN,DES=+2001870,1996-12-30-02-19-04,2000-01-01-00-00-00
a0001242,1242,Zambesia,Zambesia,47.594,2.217659167,1653.445239,MBA,DES=+2001242,1998-11-13-15-19-43,2000-01-01-00-00-00
a0000573,573,Recha,Recha,47.582,2.680447015,1914.79538,MBA,DES=+2000573,1998-09-09-07-13-40,2000-01-01-00-00-00
a0001271,1271,Isergina,Isergina,47.524,2.763302742,2033.219834,MBA,DES=+2001271,1998-08-10-16-40-52,2000-01-01-00-00-00
a0001295,1295,Deflotte,Deflotte,47.407,2.970317868,2276.956867,OMB,DES=+2001295,1998-06-10-18-15-32,2000-01-01-00-00-00
a0001191,1191,Alfaterna,Альфатерна,47.397,2.756972134,1796.604302,MBA,DES=+2001191,1998-10-08-20-22-28,2000-01-01-00-00-00
a0031342,31342,31342,31342,47.396,4.826413167,4362.013386,TJN,DES=+2031342,1997-01-05-11-55-12,2000-01-01-00-00-00
a0000306,306,Unitas,Unitas,47.2,2.002368883,1322.492861,MBA,DES=+2000306,1999-02-04-09-02-34,2000-01-01-00-00-00
a0000799,799,Gudula,Gudula,47.185,2.484518031,1480.185491,MBA,DES=+2000799,1998-12-26-22-53-14,2000-01-01-00-00-00
a0000285,285,Regina,Регина,47.156,2.454063584,1982.104708,MBA,DES=+2000285,1998-08-23-11-22-19,2000-01-01-00-00-00
a0000742,742,Edisona,Эдисона,47.087,2.658928565,1910.568473,MBA,DES=+2000742,1998-09-10-08-35-21,2000-01-01-00-00-00
a0001578,1578,Kirkwood,Kirkwood,47.077,2.982556282,2837.889857,OMB,DES=+2001578,1998-01-21-12-39-40,2000-01-01-00-00-00
a0001308,1308,Halleria,Halleria,46.951,2.875798848,1812.73772,MBA,DES=+2001308,1998-10-04-19-34-26,2000-01-01-00-00-00
a0002266,2266,Tchaikovsky,Чайковский,46.94,2.783557064,2290.648902,OMB,DES=+2002266,1998-06-07-08-06-24,2000-01-01-00-00-00
a0001579,1579,Herrick,Herrick,46.925,3.005580254,2329.525826,OMB,DES=+2001579,1998-05-28-14-50-43,2000-01-01-00-00-00
a0000432,432,Pythia,Pythia,46.9,2.022461834,1331.531344,MBA,DES=+2000432,1999-02-02-02-48-42,2000-01-01-00-00-00
a0001771,1771,Makover,Makover,46.886,2.577564329,2015.947427,MBA,DES=+2001771,1998-08-15-00-18-56,2000-01-01-00-00-00
a0001010,1010,Marlene,Марлена,46.876,2.627522336,1833.222219,MBA,DES=+2001010,1998-09-29-16-40-01,2000-01-01-00-00-00
a0001332,1332,Marconia,Маркония,46.796,2.658314553,1957.992748,MBA,DES=+2001332,1998-08-29-12-02-37,2000-01-01-00-00-00
a0002951,2951,Perepadin,Перепадин,46.653,2.776814768,2026.781907,MBA,DES=+2002951,1998-08-12-07-18-31,2000-01-01-00-00-00
a0002494,2494,Inge,Inge,46.628,2.946677144,2049.988441,MBA,DES=+2002494,1998-08-06-12-04-10,2000-01-01-00-00-00
a0000803,803,Picka,Picka,46.5,2.988793084,2088.542723,MBA,DES=+2000803,1998-07-27-20-44-38,2000-01-01-00-00-00
a0004138,4138,Kalchas,Kalchas,46.462,4.938071866,4286.357807,GRK,DES=+2004138,1997-01-24-09-51-13,2000-01-01-00-00-00
bK10BB8K,500031,500031,500031,46.4,6.090848785,2803930.36,TNO,DES=+3547316,1990-01-01-00-00-00,2000-01-01-00-00-00
a0001227,1227,Geranium,Geranium,46.269,2.601388422,2110.261386,OMB,DES=+2001227,1998-07-22-10-25-55,2000-01-01-00-00-00
a0000406,406,Erna,Erna,46.266,2.39683755,1822.158724,MBA,DES=+2000406,1998-10-02-11-02-52,2000-01-01-00-00-00
a0003906,3906,Chao,Chao,46.247,2.730312675,1835.285783,MBA,DES=+2003906,1998-09-29-04-17-08,2000-01-01-00-00-00
a0000312,312,Pierretta,Pierretta,46.191,2.338233532,1694.970247,MBA,DES=+2000312,1998-11-03-06-10-43,2000-01-01-00-00-00
a0002976,2976,Lautaro,Lautaro,46.184,2.854748308,2228.931216,OMB,DES=+2002976,1998-06-22-18-24-46,2000-01-01-00-00-00
a0001359,1359,Prieska,Prieska,46.096,2.905225941,2012.032033,MBA,DES=+2001359,1998-08-15-23-48-29,2000-01-01-00-00-00
a0003694,3694,Sharon,Шарон,46.036,3.122924509,2844.966798,OMB,DES=+2003694,1998-01-19-18-11-58,2000-01-01-00-00-00
a0001127,1127,Mimi,Мими,46.006,1.9083875,1526.762593,MBA,DES=+2001127,1998-12-15-07-25-28,2000-01-01-00-00-00
a0002067,2067,Aksnes,Aksnes,46.003,3.243903356,2883.192463,OMB,DES=+2002067,1998-01-10-04-50-43,2000-01-01-00-00-00
a0023958,23958,23958,23958,46.001,4.716207334,4370.412795,GRK,DES=+2023958,1997-01-03-09-31-25,2000-01-01-00-00-00
a0004828,4828,Misenus,Misenus,45.954,4.947033076,4287.467277,TJN,DES=+2004828,1997-01-24-03-11-48,2000-01-01-00-00-00
a0003025,3025,Higson,Хигсон,45.83,2.922414638,2088.778003,MBA,DES=+2003025,1998-07-27-19-19-56,2000-01-01-00-00-00
a0001211,1211,Bressole,Bressole,45.809,2.455241285,1829.008326,MBA,DES=+2001211,1998-09-30-17-57-01,2000-01-01-00-00-00
a0020424,20424,20424,20424,45.804,4.539915819,4347.90952,GRK,DES=+2020424,1997-01-09-00-32-36,2000-01-01-00-00-00
a0000482,482,Petrina,Петрина,45.751,2.707537282,1897.441015,MBA,DES=+2000482,1998-09-13-15-21-15,2000-01-01-00-00-00
a0005316,5316,Filatov,Филатов,45.693,3.09672237,2054.825803,MBA,DES=+2005316,1998-08-05-07-02-43,2000-01-01-00-00-00
a0000280,280,Philia,Philia,45.69,2.618118065,1842.226309,MBA,DES=+2000280,1998-09-27-10-38-32,2000-01-01-00-00-00
a0005603,5603,Rausudake,Rausudake,45.688,3.765334656,2898.370482,OMB,DES=+2005603,1998-01-06-09-46-38,2000-01-01-00-00-00
a0004057,4057,Demophon,Demophon,45.683,4.637360804,4407.430264,GRK,DES=+2004057,1996-12-25-03-25-08,2000-01-01-00-00-00
a0001258,1258,Sicilia,Sicilia,45.669,3.048379439,2077.703411,MBA,DES=+2001258,1998-07-30-13-46-47,2000-01-01-00-00-00
a0000543,543,Charlotte,Шарлотта,45.613,2.585373381,1952.329848,MBA,DES=+2000543,1998-08-30-22-01-16,2000-01-01-00-00-00
a0001596,1596,Itzigsohn,Itzigsohn,45.534,2.512773333,1794.101974,MBA,DES=+2001596,1998-10-09-11-23-18,2000-01-01-00-00-00
a0004501,4501,Eurypylos,Eurypylos,45.524,4.937705504,4344.401549,GRK,DES=+2004501,1997-01-09-21-35-28,2000-01-01-00-00-00
a0004007,4007,Euryalos,Euryalos,45.515,4.888677299,4302.594249,GRK,DES=+2004007,1997-01-20-08-26-06,2000-01-01-00-00-00
a0004112,4112,Hrabal,Hrabal,45.507,2.996503471,2010.75389,MBA,DES=+2004112,1998-08-16-07-28-36,2000-01-01-00-00-00
a0000234,234,Barbara,Барбара,45.476,1.800361567,1346.129541,MBA,DES=+2000234,1999-01-29-11-13-21,2000-01-01-00-00-00
a0000856,856,Backlunda,Backlunda,45.449,2.14626892,1388.683511,MBA,DES=+2000856,1999-01-18-19-53-56,2000-01-01-00-00-00
a0011397,11397,11397,11397,45.431,4.929094158,4394.174607,GRK,DES=+2011397,1996-12-28-10-57-10,2000-01-01-00-00-00
a0000931,931,Whittemora,Whittemora,45.298,2.432702574,2060.396041,MBA,DES=+2000931,1998-08-03-21-37-26,2000-01-01-00-00-00
a0000123,123,Brunhild,Брунхильда,45.209,2.37018992,1615.890139,MBA,DES=+2000123,1998-11-23-00-39-33,2000-01-01-00-00-00
a0000959,959,Arne,Arne,45.176,2.475970444,2069.716029,MBA,DES=+2000959,1998-08-01-13-42-14,2000-01-01-00-00-00
a0000507,507,Laodica,Laodica,45.17,2.837666977,2046.262625,MBA,DES=+2000507,1998-08-07-10-25-28,2000-01-01-00-00-00
a0000958,958,Asplinda,Asplinda,45.117,3.245562842,2904.027913,OMB,DES=+2000958,1998-01-04-23-49-58,2000-01-01-00-00-00
a0001524,1524,Joensuu,Joensuu,45.056,2.727975202,2000.993041,MBA,DES=+2001524,1998-08-18-18-02-31,2000-01-01-00-00-00
a0001748,1748,Mauderli,Mauderli,44.908,3.086221973,2876.600428,OMB,DES=+2001748,1998-01-11-20-23-51,2000-01-01-00-00-00
a0017365,17365,17365,17365,44.904,4.866218082,4421.400807,TJN,DES=+2017365,1996-12-21-15-35-44,2000-01-01-00-00-00
a0002731,2731,Cucula,Cucula,44.841,2.587036291,2081.531435,MBA,DES=+2002731,1998-07-29-14-48-42,2000-01-01-00-00-00
a0000526,526,Jena,Jena,44.84,2.703995252,2014.791943,MBA,DES=+2000526,1998-08-15-07-14-55,2000-01-01-00-00-00
a0000126,126,Velleda,Веледа,44.82,2.178675765,1390.776168,MBA,DES=+2000126,1999-01-18-07-20-34,2000-01-01-00-00-00
a0001113,1113,Katja,Katja,44.792,2.668807229,2002.950466,MBA,DES=+2001113,1998-08-18-06-17-50,2000-01-01-00-00-00
a0000888,888,Parysatis,Parysatis,44.749,2.182960804,1628.198684,MBA,DES=+2000888,1998-11-19-22-48-29,2000-01-01-00-00-00
a0005259,5259,Epeigeus,Epeigeus,44.741,4.820357111,4333.931161,GRK,DES=+2005259,1997-01-12-12-24-48,2000-01-01-00-00-00
a0002621,2621,Goto,Goto,44.723,2.538227633,1973.873055,MBA,DES=+2002621,1998-08-25-12-45-43,2000-01-01-00-00-00
a0000374,374,Burgundia,Burgundia,44.67,2.558612326,1693.122996,MBA,DES=+2000374,1998-11-03-17-15-44,2000-01-01-00-00-00
a0001057,1057,Wanda,Wanda,44.657,2.180380422,1797.725642,MBA,DES=+2001057,1998-10-08-13-38-47,2000-01-01-00-00-00
a0001859,1859,Kovalevskaya,Ковалевская,44.634,2.892981363,2100.911402,OMB,DES=+2001859,1998-07-24-18-31-54,2000-01-01-00-00-00
a0000073,73,Klytia,Клития,44.59,2.55040502,1588.892555,MBA,DES=+2000073,1998-11-29-18-38-41,2000-01-01-00-00-00
a0002152,2152,Hannibal,Hannibal,44.559,2.436837245,2017.993683,MBA,DES=+2002152,1998-08-14-12-02-17,2000-01-01-00-00-00
a0030705,30705,Idaios,Идей,44.546,4.893427183,4332.442724,TJN,DES=+2030705,1997-01-12-21-20-39,2000-01-01-00-00-00
a0000582,582,Olympia,Olympia,44.347,2.029516151,1540.395436,MBA,DES=+2000582,1998-12-11-21-37-39,2000-01-01-00-00-00
a0003431,3431,Nakano,Nakano,44.339,2.947659351,1988.296847,MBA,DES=+2003431,1998-08-21-22-13-09,2000-01-01-00-00-00
a0000339,339,Dorothea,Доротея,44.329,2.718542914,1910.356269,MBA,DES=+2000339,1998-09-10-09-51-45,2000-01-01-00-00-00
a0328884,328884,,,44.2,9.14353575,17572.13821,CEN,DES=+2328884,1990-01-01-00-00-00,2000-01-01-00-00-00
a0336756,336756,,,44.2,9.397313565,1804568.606,TNO,DES=+2336756,1990-01-01-00-00-00,2000-01-01-00-00-00
a0000395,395,Delia,Delia,44.189,2.546904897,1696.672632,MBA,DES=+2000395,1998-11-02-19-57-52,2000-01-01-00-00-00
a0000623,623,Chimaera,Chimaera,44.09,2.18262488,1409.983153,MBA,DES=+2000623,1999-01-13-12-06-03,2000-01-01-00-00-00
a0000726,726,Joella,Joella,44.02,1.835361381,1501.407926,MBA,DES=+2000726,1998-12-21-15-33-09,2000-01-01-00-00-00
a0000359,359,Georgia,Georgia,43.89,2.297866882,1645.050415,MBA,DES=+2000359,1998-11-15-17-41-52,2000-01-01-00-00-00
a0001540,1540,Kevola,Kevola,43.875,2.603254362,1754.936221,MBA,DES=+2001540,1998-10-19-06-22-58,2000-01-01-00-00-00
a0016560,16560,Daitor,Дайтор,43.861,4.847658409,4151.808869,TJN,DES=+2016560,1997-02-27-01-08-50,2000-01-01-00-00-00
a0000592,592,Bathseba,Bathseba,43.787,2.619476377,1918.426069,MBA,DES=+2000592,1998-09-08-09-26-37,2000-01-01-00-00-00
a0001304,1304,Arosa,Arosa,43.613,2.820087718,2086.914016,MBA,DES=+2001304,1998-07-28-06-30-58,2000-01-01-00-00-00
a0000461,461,Saskia,Saskia,43.603,2.688539245,2021.899979,MBA,DES=+2000461,1998-08-13-12-36-01,2000-01-01-00-00-00
a0000796,796,Sarita,Sarita,43.58,1.790088001,1561.197991,MBA,DES=+2000796,1998-12-06-16-48-44,2000-01-01-00-00-00
a0000842,842,Kerstin,Kerstin,43.576,2.860906845,2131.467585,OMB,DES=+2000842,1998-07-17-03-11-41,2000-01-01-00-00-00
a0001721,1721,Wells,Wells,43.576,2.99514592,2038.945037,MBA,DES=+2001721,1998-08-09-06-19-48,2000-01-01-00-00-00
a0015977,15977,,,43.53,4.936347606,4307.467338,TJN,DES=+2015977,1997-01-19-03-11-47,2000-01-01-00-00-00
a0000383,383,Janina,Janina,43.482,2.614734918,2032.059651,MBA,DES=+2000383,1998-08-10-23-38-32,2000-01-01-00-00-00
a0001421,1421,Esperanto,Esperanto,43.31,2.82804565,1983.27386,MBA,DES=+2001421,1998-08-23-04-21-25,2000-01-01-00-00-00
a0001024,1024,Hale,Hale,43.274,2.230966093,1776.247583,MBA,DES=+2001024,1998-10-13-22-30-53,2000-01-01-00-00-00
a0000936,936,Kunigunde,Kunigunde,43.227,2.57829441,2026.224874,MBA,DES=+2000936,1998-08-12-10-39-03,2000-01-01-00-00-00
a0000060,60,Echo,Эхо,43.218,1.950790244,1351.517772,MBA,DES=+2000060,1999-01-28-02-53-36,2000-01-01-00-00-00
a0000798,798,Ruth,Ruth,43.19,2.907805764,1912.537041,MBA,DES=+2000798,1998-09-09-20-46-40,2000-01-01-00-00-00
a0014690,14690,,,43.169,5.042621129,4337.3071,GRK,DES=+2014690,1997-01-11-16-09-28,2000-01-01-00-00-00
a0003036,3036,Krat,Krat,43.101,2.890380131,2101.670427,OMB,DES=+2003036,1998-07-24-13-58-39,2000-01-01-00-00-00
a0002356,2356,Hirons,Хирон,43.072,3.103444576,2123.276572,OMB,DES=+2002356,1998-07-19-04-20-27,2000-01-01-00-00-00
a0000767,767,Bondia,Bondia,43.039,2.554285273,2015.15078,MBA,DES=+2000767,1998-08-15-05-05-44,2000-01-01-00-00-00
a0000701,701,Oriola,Oriola,42.943,2.912952873,1911.388036,MBA,DES=+2000701,1998-09-10-03-40-19,2000-01-01-00-00-00
a0007543,7543,Prylis,Prylis,42.893,4.865431587,4322.616024,GRK,DES=+2007543,1997-01-15-08-18-15,2000-01-01-00-00-00
a0003578,3578,Carestia,Carestia,42.882,2.556383831,2106.23148,OMB,DES=+2003578,1998-07-23-10-36-41,2000-01-01-00-00-00
a0000132,132,Aethra,Эфра,42.87,1.591705274,1538.468545,MCA,DES=+2000132,1998-12-12-09-11-20,2000-01-01-00-00-00
a0076867,76867,,,42.849,5.017493341,4292.738186,TJN,DES=+2076867,1997-01-22-19-34-17,2000-01-01-00-00-00
a0000692,692,Hippodamia,Hippodamia,42.771,2.814247993,2275.93083,OMB,DES=+2000692,1998-06-11-00-24-55,2000-01-01-00-00-00
a0004827,4827,Dares,Dares,42.77,4.898063802,4236.668783,TJN,DES=+2004827,1997-02-05-19-59-16,2000-01-01-00-00-00
a0002025,2025,Nortia,Nortia,42.769,2.807805123,2055.363,MBA,DES=+2002025,1998-08-05-03-49-20,2000-01-01-00-00-00
a0018046,18046,,,42.736,4.906452723,4340.773001,TJN,DES=+2018046,1997-01-10-19-21-45,2000-01-01-00-00-00
a0001647,1647,Menelaus,Menelaus,42.716,5.100999293,4346.051699,GRK,DES=+2001647,1997-01-09-11-41-25,2000-01-01-00-00-00
a0000829,829,Academia,Academia,42.685,2.327329432,1515.203813,MBA,DES=+2000829,1998-12-18-04-46-38,2000-01-01-00-00-00
a0001678,1678,Hveen,Hveen,42.665,2.810502018,2050.773116,MBA,DES=+2001678,1998-08-06-07-21-41,2000-01-01-00-00-00
a0019020,19020,,,42.613,4.625095209,4347.407664,TJN,DES=+2019020,1997-01-09-03-33-16,2000-01-01-00-00-00
a0001082,1082,Pirola,Pirola,42.607,2.554685335,2013.269593,MBA,DES=+2001082,1998-08-15-16-22-57,2000-01-01-00-00-00
a0002326,2326,Tololo,Tololo,42.55,2.407304961,1767.093634,MBA,DES=+2002326,1998-10-16-05-26-18,2000-01-01-00-00-00
a0007815,7815,Dolon,Dolon,42.516,4.965503697,4423.615762,TJN,DES=+2007815,1996-12-21-02-18-21,2000-01-01-00-00-00
a0000882,882,Swetlana,Swetlana,42.44,2.292217174,2017.769314,MBA,DES=+2000882,1998-08-14-13-23-03,2000-01-01-00-00-00
a0001285,1285,Julietta,Julietta,42.43,2.831762621,1889.381009,MBA,DES=+2001285,1998-09-15-15-42-51,2000-01-01-00-00-00
