Feature_ID;Feature_Name;Diameter;Center_Latitude;Center_Longitude;Northern_Latitude;Southern_Latitude;Eastern_Longitude;Western_Longitude;Coordinate_System;Continent;Ethnicity;Feature_Type;Feature_Type_Code;Quad;
7176;Aliacensis B;15.81;-31.43;3.2;-31.17;-31.69;3.51;2.9;Planetocentric  +East  0 - 360;Europe;France;Satellite Feature;SF;LAC-95;
7177;Aliacensis C;7.93;-32.7;5.42;-32.57;-32.83;5.58;5.26;Planetocentric  +East  0 - 360;Europe;France;Satellite Feature;SF;LAC-112;
7178;Aliacensis D;9.67;-33.19;6.82;-33.03;-33.34;7.01;6.63;Planetocentric  +East  0 - 360;Europe;France;Satellite Feature;SF;LAC-112;
7179;Aliacensis E;8.74;-30.42;2.32;-30.28;-30.57;2.48;2.15;Planetocentric  +East  0 - 360;Europe;France;Satellite Feature;SF;LAC-95;
7180;Aliacensis F;4.82;-32.66;3.84;-32.58;-32.74;3.94;3.75;Planetocentric  +East  0 - 360;Europe;France;Satellite Feature;SF;LAC-112;
7181;Aliacensis G;7.76;-33.39;4.7;-33.26;-33.52;4.85;4.54;Planetocentric  +East  0 - 360;Europe;France;Satellite Feature;SF;LAC-112;
7182;Aliacensis H;5.58;-31.81;6.01;-31.72;-31.91;6.11;5.9;Planetocentric  +East  0 - 360;Europe;France;Satellite Feature;SF;LAC-95;
7183;Aliacensis K;5.65;-31.43;6.26;-31.33;-31.52;6.37;6.15;Planetocentric  +East  0 - 360;Europe;France;Satellite Feature;SF;LAC-95;
7184;Aliacensis W;10.32;-31.9;5.32;-31.73;-32.07;5.52;5.12;Planetocentric  +East  0 - 360;Europe;France;Satellite Feature;SF;LAC-95;
7185;Aliacensis X;3.66;-29.64;6.78;-29.58;-29.7;6.85;6.71;Planetocentric  +East  0 - 360;Europe;France;Satellite Feature;SF;LAC-95;
7186;Aliacensis Y;4.7;-30.11;7.33;-30.03;-30.18;7.42;7.24;Planetocentric  +East  0 - 360;Europe;France;Satellite Feature;SF;LAC-95;
7187;Aliacensis Z;3.83;-30.05;4.49;-29.99;-30.12;4.56;4.42;Planetocentric  +East  0 - 360;Europe;France;Satellite Feature;SF;LAC-95;
149;Al Khwarizmi;56.25;7.02;107.01;7.95;6.09;107.94;106.07;Planetocentric  +East  0 - 360;Asia;Iraq;"Crater; craters";AA;LAC-64;
7130;Al Khwarizmi B;59.06;9.09;107.92;10.07;8.12;108.9;106.93;Planetocentric  +East  0 - 360;Asia;Iraq;Satellite Feature;SF;LAC-64;
7131;Al Khwarizmi G;102.83;6.76;107.35;8.31;5.19;108.81;105.89;Planetocentric  +East  0 - 360;Asia;Iraq;Satellite Feature;SF;LAC-64;
7132;Al Khwarizmi H;49.72;5.85;109.77;6.67;5.03;110.6;108.95;Planetocentric  +East  0 - 360;Asia;Iraq;Satellite Feature;SF;LAC-64;
7133;Al Khwarizmi J;44.68;6.19;108.14;6.93;5.45;108.89;107.4;Planetocentric  +East  0 - 360;Asia;Iraq;Satellite Feature;SF;LAC-64;
7134;Al Khwarizmi K;22.36;4.5;108.15;4.87;4.13;108.52;107.78;Planetocentric  +East  0 - 360;Asia;Iraq;Satellite Feature;SF;LAC-64;
7135;Al Khwarizmi L;35.51;3.77;107.89;4.35;3.18;108.48;107.3;Planetocentric  +East  0 - 360;Asia;Iraq;Satellite Feature;SF;LAC-64;
7136;Al Khwarizmi M;16.4;3.05;107.44;3.32;2.78;107.71;107.17;Planetocentric  +East  0 - 360;Asia;Iraq;Satellite Feature;SF;LAC-64;
7137;Al Khwarizmi T;14.05;7.06;104.96;7.29;6.83;105.2;104.73;Planetocentric  +East  0 - 360;Asia;Iraq;Satellite Feature;SF;LAC-64;
196;Almanon;47.76;-16.85;15.14;-16.06;-17.63;15.96;14.31;Planetocentric  +East  0 - 360;Asia;Persian;"Crater; craters";AA;LAC-96;
7188;Almanon A;9.75;-17.79;15.32;-17.63;-17.95;15.49;15.15;Planetocentric  +East  0 - 360;Asia;Persian;Satellite Feature;SF;LAC-96;
7189;Almanon B;23.6;-18.33;15.26;-17.92;-18.7;15.69;14.87;Planetocentric  +East  0 - 360;Asia;Persian;Satellite Feature;SF;LAC-96;
7190;Almanon C;15.62;-16.16;15.98;-15.91;-16.42;16.24;15.7;Planetocentric  +East  0 - 360;Asia;Persian;Satellite Feature;SF;LAC-96;
7191;Almanon D;5.33;-18.6;15.54;-18.51;-18.68;15.64;15.45;Planetocentric  +East  0 - 360;Asia;Persian;Satellite Feature;SF;LAC-96;
7192;Almanon E;5.37;-17.91;13.63;-17.82;-18;13.72;13.54;Planetocentric  +East  0 - 360;Asia;Persian;Satellite Feature;SF;LAC-96;
7193;Almanon F;5.23;-15.92;14.27;-15.83;-16.01;14.36;14.18;Planetocentric  +East  0 - 360;Asia;Persian;Satellite Feature;SF;LAC-78;
7194;Almanon G;4.47;-17.93;14.61;-17.86;-18.01;14.68;14.53;Planetocentric  +East  0 - 360;Asia;Persian;Satellite Feature;SF;LAC-96;
7195;Almanon H;6.05;-19.03;15.22;-18.93;-19.13;15.33;15.11;Planetocentric  +East  0 - 360;Asia;Persian;Satellite Feature;SF;LAC-96;
7196;Almanon K;6.46;-15.84;15.43;-15.74;-15.95;15.55;15.32;Planetocentric  +East  0 - 360;Asia;Persian;Satellite Feature;SF;LAC-78;
7197;Almanon L;5.88;-19;16.58;-18.9;-19.09;16.68;16.48;Planetocentric  +East  0 - 360;Asia;Persian;Satellite Feature;SF;LAC-96;
7198;Almanon P;19.44;-18.55;17;-18.23;-18.87;17.34;16.66;Planetocentric  +East  0 - 360;Asia;Persian;Satellite Feature;SF;LAC-96;
7199;Almanon Q;4.63;-18.08;17;-18;-18.15;17.08;16.92;Planetocentric  +East  0 - 360;Asia;Persian;Satellite Feature;SF;LAC-96;
7200;Almanon R;3.51;-18.17;15.88;-18.12;-18.23;15.94;15.82;Planetocentric  +East  0 - 360;Asia;Persian;Satellite Feature;SF;LAC-96;
150;Al Marrakushi;8.57;-10.45;55.77;-10.31;-10.59;55.91;55.63;Planetocentric  +East  0 - 360;Africa;Morocco;"Crater; craters";AA;LAC-80;
199;Aloha;2.55;29.79;306.12;29.83;29.75;306.17;306.07;Planetocentric  +East  0 - 360;Oceania;Hawaii;"Crater; craters";AA;LAC-38;
7201;Alpes A;10.66;51.39;359.7;51.56;51.21;359.98;359.42;Planetocentric  +East  0 - 360;Europe;Switzerland;Satellite Feature;SF;LAC-12;
7202;Alpes B;4.82;45.81;359.09;45.89;45.74;359.2;358.97;Planetocentric  +East  0 - 360;Europe;Switzerland;Satellite Feature;SF;LAC-25;
202;Alpetragius;40.02;-16.05;355.49;-15.39;-16.71;356.18;354.8;Planetocentric  +East  0 - 360;Africa;Morocco;"Crater; craters";AA;LAC-95;
7203;Alpetragius B;9.73;-15.13;353.12;-14.97;-15.29;353.29;352.96;Planetocentric  +East  0 - 360;Africa;Morocco;Satellite Feature;SF;LAC-77;
7204;Alpetragius C;2.11;-13.75;353.83;-13.71;-13.78;353.87;353.8;Planetocentric  +East  0 - 360;Africa;Morocco;Satellite Feature;SF;LAC-77;
7205;Alpetragius G;12.18;-18.17;353.44;-17.97;-18.37;353.65;353.23;Planetocentric  +East  0 - 360;Africa;Morocco;Satellite Feature;SF;LAC-95;
7206;Alpetragius H;4.43;-18.01;353.9;-17.94;-18.08;353.97;353.82;Planetocentric  +East  0 - 360;Africa;Morocco;Satellite Feature;SF;LAC-95;
7207;Alpetragius J;4.13;-18.05;354.3;-17.98;-18.12;354.37;354.22;Planetocentric  +East  0 - 360;Africa;Morocco;Satellite Feature;SF;LAC-95;
7208;Alpetragius M;23.21;-16.45;356.73;-16.07;-16.83;357.13;356.33;Planetocentric  +East  0 - 360;Africa;Morocco;Satellite Feature;SF;LAC-95;
7209;Alpetragius N;11.27;-16.74;356.12;-16.55;-16.92;356.32;355.93;Planetocentric  +East  0 - 360;Africa;Morocco;Satellite Feature;SF;LAC-95;
7210;Alpetragius U;15.59;-17.71;354.89;-17.45;-17.97;355.16;354.62;Planetocentric  +East  0 - 360;Africa;Morocco;Satellite Feature;SF;LAC-95;
7211;Alpetragius V;15.9;-18.19;354.17;-17.93;-18.45;354.45;353.9;Planetocentric  +East  0 - 360;Africa;Morocco;Satellite Feature;SF;LAC-95;
7212;Alpetragius W;27.68;-17.95;354.04;-17.52;-18.43;354.53;353.57;Planetocentric  +East  0 - 360;Africa;Morocco;Satellite Feature;SF;LAC-95;
7213;Alpetragius X;31.78;-15.61;354.26;-15.08;-16.13;354.81;353.72;Planetocentric  +East  0 - 360;Africa;Morocco;Satellite Feature;SF;LAC-77;
206;Alphonsus;110.54;-13.39;357.15;-11.57;-15.21;359.03;355.28;Planetocentric  +East  0 - 360;Europe;Spain;"Crater; craters";AA;LAC-77;
7214;Alphonsus A;3.6;-14.87;357.73;-14.81;-14.93;357.79;357.67;Planetocentric  +East  0 - 360;Europe;Spain;Satellite Feature;SF;LAC-77;
7215;Alphonsus B;22.94;-13.26;359.8;-12.88;-13.64;360.19;359.41;Planetocentric  +East  0 - 360;Europe;Spain;Satellite Feature;SF;LAC-77;
7216;Alphonsus C;3.37;-14.4;355.13;-14.35;-14.46;355.18;355.07;Planetocentric  +East  0 - 360;Europe;Spain;Satellite Feature;SF;LAC-77;
7217;Alphonsus D;23.7;-15.05;359.15;-14.66;-15.44;359.55;358.74;Planetocentric  +East  0 - 360;Europe;Spain;Satellite Feature;SF;LAC-77;
7218;Alphonsus G;3.52;-12.35;356.61;-12.29;-12.41;356.67;356.55;Planetocentric  +East  0 - 360;Europe;Spain;Satellite Feature;SF;LAC-77;
7219;Alphonsus H;7.01;-15.62;359.47;-15.51;-15.74;359.59;359.35;Planetocentric  +East  0 - 360;Europe;Spain;Satellite Feature;SF;LAC-77;
7220;Alphonsus J;7.9;-15.14;357.49;-15;-15.27;357.62;357.35;Planetocentric  +East  0 - 360;Europe;Spain;Satellite Feature;SF;LAC-77;
7221;Alphonsus K;20.6;-12.61;359.89;-12.27;-12.95;360.23;359.54;Planetocentric  +East  0 - 360;Europe;Spain;Satellite Feature;SF;LAC-77;
7222;Alphonsus L;3.75;-12.02;356.28;-11.96;-12.08;356.34;356.21;Planetocentric  +East  0 - 360;Europe;Spain;Satellite Feature;SF;LAC-77;
7223;Alphonsus R;3.01;-14.39;358.08;-14.34;-14.44;358.11;358.04;Planetocentric  +East  0 - 360;Europe;Spain;Satellite Feature;SF;LAC-77;
7224;Alphonsus X;4.68;-14.99;355.54;-14.91;-15.06;355.62;355.46;Planetocentric  +East  0 - 360;Europe;Spain;Satellite Feature;SF;LAC-77;
7225;Alphonsus Y;2.6;-14.71;358.08;-14.66;-14.75;358.13;358.04;Planetocentric  +East  0 - 360;Europe;Spain;Satellite Feature;SF;LAC-77;
208;Alter;64.73;18.74;252.2;19.81;17.67;253.33;251.08;Planetocentric  +East  0 - 360;North America;American;"Crater; craters";AA;LAC-54;
7226;Alter K;21.64;16.22;253.81;16.57;15.86;254.18;253.44;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-54;
7227;Alter W;51.47;20.38;250.59;21.23;19.53;251.5;249.69;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-54;
223;Ameghino;9.2;3.3;57.04;3.45;3.15;57.19;56.89;Planetocentric  +East  0 - 360;South and Central America;Argentina;"Crater; craters";AA;LAC-62;
232;Amici;52.03;-10.06;187.77;-9.21;-10.93;188.65;186.91;Planetocentric  +East  0 - 360;Europe;Italy;"Crater; craters";AA;LAC-86;
7228;Amici M;107.91;-11.81;187.98;-10.03;-13.59;189.79;186.16;Planetocentric  +East  0 - 360;Europe;Italy;Satellite Feature;SF;LAC-86;
7229;Amici N;37.63;-11.88;187.46;-11.26;-12.5;188.09;186.83;Planetocentric  +East  0 - 360;Europe;Italy;Satellite Feature;SF;LAC-86;
7230;Amici P;24.93;-12.35;185.87;-11.94;-12.76;186.29;185.45;Planetocentric  +East  0 - 360;Europe;Italy;Satellite Feature;SF;LAC-86;
7231;Amici Q;43.59;-12.34;184.11;-11.62;-13.06;184.85;183.38;Planetocentric  +East  0 - 360;Europe;Italy;Satellite Feature;SF;LAC-86;
7232;Amici R;34.77;-11.5;184.68;-10.93;-12.08;185.26;184.09;Planetocentric  +East  0 - 360;Europe;Italy;Satellite Feature;SF;LAC-86;
7233;Amici T;38.06;-9.91;185.93;-9.29;-10.54;186.56;185.29;Planetocentric  +East  0 - 360;Europe;Italy;Satellite Feature;SF;LAC-86;
7234;Amici U;88.73;-8.75;184.53;-7.29;-10.22;186.01;183.05;Planetocentric  +East  0 - 360;Europe;Italy;Satellite Feature;SF;LAC-86;
236;Ammonius;8.55;-8.52;359.17;-8.38;-8.66;359.32;359.03;Planetocentric  +East  0 - 360;Europe;Greek;"Crater; craters";AA;LAC-77;
240;Amontons;2.47;-5.34;46.78;-5.3;-5.38;46.82;46.74;Planetocentric  +East  0 - 360;Europe;France;"Crater; craters";AA;LAC-79;
247;Amundsen;103.39;-84.44;83.07;-82.85;-86.26;104.12;67.6;Planetocentric  +East  0 - 360;Europe;Norway;"Crater; craters";AA;LAC-144;
7236;Amundsen C;24.22;-80.76;85.21;-80.36;-81.16;87.7;82.72;Planetocentric  +East  0 - 360;Europe;Norway;Satellite Feature;SF;LAC-144;
252;Anaxagoras;51.9;73.48;349.83;74.34;72.63;352.85;346.81;Planetocentric  +East  0 - 360;Europe;Greek;"Crater; craters";AA;LAC-3;
7237;Anaxagoras A;20.09;72.26;352.98;72.56;71.96;353.96;351.99;Planetocentric  +East  0 - 360;Europe;Greek;Satellite Feature;SF;LAC-3;
7238;Anaxagoras B;4.95;70.35;348.64;70.44;70.28;348.87;348.39;Planetocentric  +East  0 - 360;Europe;Greek;Satellite Feature;SF;LAC-3;
254;Anaximander;68.71;66.97;308.56;68.1;65.83;311.46;305.66;Planetocentric  +East  0 - 360;Europe;Greek;"Crater; craters";AA;LAC-2;
7239;Anaximander A;15.24;68.05;309.6;68.3;67.8;310.27;308.93;Planetocentric  +East  0 - 360;Europe;Greek;Satellite Feature;SF;LAC-2;
7240;Anaximander B;79.1;68.08;298.79;69.41;66.76;302.28;295.3;Planetocentric  +East  0 - 360;Europe;Greek;Satellite Feature;SF;LAC-2;
7241;Anaximander D;96.63;65.78;309.32;67.37;64.18;313.2;305.43;Planetocentric  +East  0 - 360;Europe;Greek;Satellite Feature;SF;LAC-2;
7242;Anaximander H;9.03;65.29;318.94;65.44;65.14;319.3;318.59;Planetocentric  +East  0 - 360;Europe;Greek;Satellite Feature;SF;LAC-2;
7243;Anaximander R;8.05;66.32;304.79;66.45;66.18;305.02;304.56;Planetocentric  +East  0 - 360;Europe;Greek;Satellite Feature;SF;LAC-2;
7244;Anaximander S;7.21;68.35;306.4;68.47;68.24;306.72;306.08;Planetocentric  +East  0 - 360;Europe;Greek;Satellite Feature;SF;LAC-2;
7245;Anaximander T;7.01;67.3;307.73;67.41;67.18;308.03;307.43;Planetocentric  +East  0 - 360;Europe;Greek;Satellite Feature;SF;LAC-2;
7246;Anaximander U;7.54;64.14;311.5;64.26;64.01;311.78;311.21;Planetocentric  +East  0 - 360;Europe;Greek;Satellite Feature;SF;LAC-2;
255;Anaximenes;81.12;72.49;315.02;73.82;71.15;319.46;310.58;Planetocentric  +East  0 - 360;Europe;Greek;"Crater; craters";AA;LAC-2;
7247;Anaximenes B;8.34;68.94;321.94;69.08;68.8;322.32;321.55;Planetocentric  +East  0 - 360;Europe;Greek;Satellite Feature;SF;LAC-2;
7248;Anaximenes E;10;66.58;328.54;66.74;66.41;328.96;328.13;Planetocentric  +East  0 - 360;Europe;Greek;Satellite Feature;SF;LAC-3;
7249;Anaximenes G;51.17;73.75;319.5;74.6;72.91;322.51;316.49;Planetocentric  +East  0 - 360;Europe;Greek;Satellite Feature;SF;LAC-2;
7250;Anaximenes H;42.72;74.64;314.3;75.36;73.95;316.94;311.62;Planetocentric  +East  0 - 360;Europe;Greek;Satellite Feature;SF;LAC-2;
267;Andel;32.93;-10.41;12.38;-9.87;-10.96;12.94;11.83;Planetocentric  +East  0 - 360;Europe;Czechoslovakia;"Crater; craters";AA;LAC-78;
7251;Andel A;13.4;-10.81;11.24;-10.59;-11.03;11.47;11.02;Planetocentric  +East  0 - 360;Europe;Czechoslovakia;Satellite Feature;SF;LAC-78;
7252;Andel C;3.01;-9.01;11.15;-8.96;-9.06;11.2;11.1;Planetocentric  +East  0 - 360;Europe;Czechoslovakia;Satellite Feature;SF;LAC-78;
7253;Andel D;5.98;-10.79;11.71;-10.69;-10.89;11.81;11.61;Planetocentric  +East  0 - 360;Europe;Czechoslovakia;Satellite Feature;SF;LAC-78;
7254;Andel E;5.7;-12.02;12.22;-11.93;-12.11;12.32;12.13;Planetocentric  +East  0 - 360;Europe;Czechoslovakia;Satellite Feature;SF;LAC-78;
7255;Andel F;9.22;-8.34;11.08;-8.19;-8.49;11.23;10.93;Planetocentric  +East  0 - 360;Europe;Czechoslovakia;Satellite Feature;SF;LAC-78;
7256;Andel G;4.12;-10.94;12.31;-10.87;-11.01;12.38;12.24;Planetocentric  +East  0 - 360;Europe;Czechoslovakia;Satellite Feature;SF;LAC-78;
7257;Andel H;5.25;-6.67;11.31;-6.58;-6.75;11.4;11.22;Planetocentric  +East  0 - 360;Europe;Czechoslovakia;Satellite Feature;SF;LAC-78;
7258;Andel J;5.52;-7.54;11.41;-7.45;-7.64;11.51;11.32;Planetocentric  +East  0 - 360;Europe;Czechoslovakia;Satellite Feature;SF;LAC-78;
7259;Andel K;3.69;-5.83;11.56;-5.77;-5.89;11.62;11.5;Planetocentric  +East  0 - 360;Europe;Czechoslovakia;Satellite Feature;SF;LAC-78;
7260;Andel M;26.46;-9.75;11.12;-9.32;-10.19;11.56;10.67;Planetocentric  +East  0 - 360;Europe;Czechoslovakia;Satellite Feature;SF;LAC-78;
7261;Andel N;8.5;-10.24;11.34;-10.1;-10.38;11.45;11.23;Planetocentric  +East  0 - 360;Europe;Czechoslovakia;Satellite Feature;SF;LAC-78;
7262;Andel P;17.56;-11.65;12.2;-11.36;-11.94;12.5;11.91;Planetocentric  +East  0 - 360;Europe;Czechoslovakia;Satellite Feature;SF;LAC-78;
7263;Andel S;4.52;-11.4;12.7;-11.32;-11.47;12.78;12.62;Planetocentric  +East  0 - 360;Europe;Czechoslovakia;Satellite Feature;SF;LAC-78;
7264;Andel T;3.38;-11.25;13.24;-11.19;-11.3;13.3;13.19;Planetocentric  +East  0 - 360;Europe;Czechoslovakia;Satellite Feature;SF;LAC-78;
7265;Andel W;11.19;-12.36;12.26;-12.18;-12.55;12.45;12.07;Planetocentric  +East  0 - 360;Europe;Czechoslovakia;Satellite Feature;SF;LAC-78;
259;Anders;41.33;-41.31;216.7;-40.63;-42;217.61;215.79;Planetocentric  +East  0 - 360;North America;American;"Crater; craters";AA;LAC-121;
7266;Anders D;23.8;-40.26;219.14;-39.88;-40.64;219.58;218.71;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-121;
7267;Anders G;20.46;-41.81;217.82;-41.51;-42.11;218.23;217.41;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-121;
260;Anderson;105.33;15.5;170.79;17.24;13.76;172.6;168.99;Planetocentric  +East  0 - 360;North America;American;"Crater; craters";AA;LAC-68;
7269;Anderson E;28.23;16.98;173.53;17.44;16.51;174.01;173.04;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-50;
7270;Anderson F;44.96;16.28;173.8;17.02;15.54;174.57;173.03;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-50;
7271;Anderson L;14.15;14.71;171.13;14.95;14.48;171.37;170.89;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-68;
261;Andersson;13.42;-49.95;264.54;-49.73;-50.17;264.88;264.19;Planetocentric  +East  0 - 360;North America;American;"Crater; craters";AA;LAC-135;
7268;Anders X;21.45;-39.73;215.75;-39.38;-40.08;216.21;215.29;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-121;
265;Andronov;16.57;-22.68;146.11;-22.41;-22.95;146.4;145.81;Planetocentric  +East  0 - 360;Europe;Soviet;"Crater; craters";AA;LAC-102;
269;Ango;0.87;20.48;327.66;20.49;20.46;327.68;327.65;Planetocentric  +East  0 - 360;;;"Crater; craters";AA;LAC-39;
272;Angstrom;9.55;29.9;318.33;30.05;29.74;318.51;318.15;Planetocentric  +East  0 - 360;Europe;Sweden;"Crater; craters";AA;LAC-39;
7272;Angstrom A;5.69;30.92;318.85;31.01;30.82;318.96;318.74;Planetocentric  +East  0 - 360;Europe;Sweden;Satellite Feature;SF;LAC-39;
7273;Angstrom B;5.56;31.76;315.81;31.85;31.67;315.92;315.7;Planetocentric  +East  0 - 360;Europe;Sweden;Satellite Feature;SF;LAC-39;
280;Ann;2.12;25.11;359.95;25.13;25.09;359.98;359.91;Planetocentric  +East  0 - 360;Asia;Hebrew;"Crater; craters";AA;LAC-41;
283;Annegrit;1.29;29.43;334.36;29.45;29.41;334.39;334.34;Planetocentric  +East  0 - 360;Europe;Germany;"Crater; craters";AA;LAC-40;
289;Ansgarius;91.42;-12.92;79.72;-11.42;-14.43;81.27;78.18;Planetocentric  +East  0 - 360;Europe;Germany;"Crater; craters";AA;LAC-81;
7274;Ansgarius B;33.1;-11.99;84.11;-11.44;-12.53;84.67;83.55;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-81;
7275;Ansgarius C;15.59;-14.79;74.83;-14.53;-15.04;75.09;74.56;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-81;
7276;Ansgarius M;7.56;-11.25;78.79;-11.12;-11.37;78.92;78.67;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-81;
7277;Ansgarius N;10.23;-11.91;81.18;-11.75;-12.08;81.35;81.01;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-81;
7278;Ansgarius P;10.35;-13.06;75.66;-12.89;-13.23;75.83;75.48;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-81;
296;Antoniadi;137.92;-69.3;186.94;-67.03;-71.58;193.37;180.52;Planetocentric  +East  0 - 360;Europe;France;"Crater; craters";AA;LAC-141;
304;Anuchin;62.14;-48.85;101.66;-47.84;-49.87;103.19;100.12;Planetocentric  +East  0 - 360;Europe;Russia;"Crater; craters";AA;LAC-130;
7279;Anuchin B;25.59;-46.44;103.57;-46.02;-46.86;104.18;102.96;Planetocentric  +East  0 - 360;Europe;Russia;Satellite Feature;SF;LAC-116;
7280;Anuchin L;16.04;-49.84;101.92;-49.58;-50.11;102.33;101.51;Planetocentric  +East  0 - 360;Europe;Russia;Satellite Feature;SF;LAC-130;
7281;Anuchin N;30.68;-51.28;100.03;-50.77;-51.78;100.84;99.22;Planetocentric  +East  0 - 360;Europe;Russia;Satellite Feature;SF;LAC-130;
7282;Anuchin Q;51.43;-50.82;98.77;-49.97;-51.67;100.11;97.42;Planetocentric  +East  0 - 360;Europe;Russia;Satellite Feature;SF;LAC-129;
7283;Anuchin V;15.18;-47.81;99.8;-47.56;-48.06;100.17;99.43;Planetocentric  +East  0 - 360;Europe;Russia;Satellite Feature;SF;LAC-116;
307;Anville;10.26;1.84;49.51;2.01;1.67;49.68;49.34;Planetocentric  +East  0 - 360;Europe;France;"Crater; craters";AA;LAC-61;
314;Apennine Front;6.63;25.92;3.68;26.01;25.84;3.77;3.59;Planetocentric  +East  0 - 360;Europe;Italy;Landing site name;LF;LAC-41;
320;Apianus;63.44;-26.96;7.87;-25.92;-28.01;9.04;6.69;Planetocentric  +East  0 - 360;Europe;Germany;"Crater; craters";AA;LAC-95;
7284;Apianus A;13.11;-25.7;6.52;-25.48;-25.92;6.76;6.28;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-95;
7285;Apianus B;10.21;-27.4;8.99;-27.24;-27.57;9.17;8.8;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-95;
7286;Apianus C;19.64;-28.13;10.46;-27.81;-28.46;10.83;10.09;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-96;
7287;Apianus D;33.66;-26.08;10.66;-25.58;-26.58;11.27;10.06;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-96;
7288;Apianus E;8.39;-28.85;8.19;-28.71;-28.99;8.35;8.03;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-95;
7289;Apianus F;5.39;-28.14;6.33;-28.05;-28.23;6.43;6.23;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-95;
7290;Apianus G;4.02;-28.12;7.64;-28.06;-28.19;7.72;7.57;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-95;
7291;Apianus H;6.57;-28.15;8.64;-28.04;-28.26;8.76;8.52;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-95;
7292;Apianus J;6.71;-26.33;8.52;-26.22;-26.44;8.64;8.4;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-95;
7293;Apianus K;6.44;-27.48;9.31;-27.37;-27.59;9.43;9.19;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-95;
7294;Apianus L;4.67;-29.12;10.85;-29.05;-29.2;10.94;10.76;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-96;
7295;Apianus M;6.98;-24.78;10.29;-24.66;-24.89;10.41;10.16;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-96;
7296;Apianus N;3.46;-28.89;9.91;-28.83;-28.95;9.97;9.84;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-95;
7297;Apianus P;41.59;-25.29;9.13;-24.6;-25.97;9.89;8.37;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-95;
7298;Apianus R;13.1;-25.79;8.89;-25.57;-26;9.13;8.65;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-95;
7299;Apianus S;23.96;-25.81;8.47;-25.55;-26.05;8.65;8.3;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-95;
7300;Apianus T;11.52;-27.73;9.45;-27.54;-27.92;9.66;9.23;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-95;
7301;Apianus U;16.82;-27.91;8.98;-27.64;-28.19;9.29;8.66;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-95;
7302;Apianus V;3.2;-25.19;10.4;-25.14;-25.24;10.46;10.34;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-96;
7303;Apianus W;9.68;-25.6;7.46;-25.44;-25.76;7.64;7.29;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-95;
7304;Apianus X;3.1;-28.34;7.02;-28.29;-28.39;7.08;6.96;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-95;
326;Apollo;524.23;-35.69;208.52;-28.12;-44.19;219.42;197.93;Planetocentric  +East  0 - 360;Europe;Greek;"Crater; craters";AA;LAC-121;
