StarID,ColorIndex,X,Y,Z
46532,1.350,-214.2559,163.11404,-107.25752
46533,1.293,-460.97719,350.90805,-1758.89705
46534,0.347,-92.41698,70.33711,-290.11728
46535,1.002,-481.38539,366.34507,-494.37935
46536,1.050,-180.80052,137.58469,-22.52344
46537,0.537,-42.23247,32.13774,-194.92497
46538,1.290,-25.35893,19.29654,16.21158
46539,1.537,-3991845.87909,3037405.6792,8650972.96363
46540,1.700,-274.68333,208.98203,341.35692
46541,0.653,-39.40506,29.97923,-72.40968
46542,0.654,-5659197.21932,4305405.49296,7031142.89243
46543,0.700,-104.93623,79.8306,-37.15788
46544,0.927,-17.57206,13.3642,-23.99409
46545,0.048,-106.05059,80.64881,-319.34214
46546,0.398,-22.85579,17.38017,-101.15623
46547,0.392,-97.98797,74.49845,29.51967
46548,0.456,-51.34584,39.03714,-212.14069
46549,0.200,-120.73754,91.79321,27.16771
46550,1.091,-136.43589,103.72606,-385.5649
46551,0.966,-67.41107,51.24794,170.6182
46552,0.736,-36.2232,27.53468,-21.3286
46553,0.893,-273.72747,208.03789,-349.40764
46554,0.980,-271.50796,206.30442,71.60173
46555,1.473,-228.08013,173.29666,-179.11483
46556,1.528,-465.41334,353.57988,273.13873
46557,0.511,-37.79119,28.71001,2.55353
46558,0.006,-263.72772,200.34982,-153.31665
46559,1.060,-91.38747,69.41801,270.80372
46560,1.432,-144.77868,109.95764,632.27678
46561,1.101,-287.01647,217.96568,202.15307
46562,,-60.68193,46.07941,16.41331
46563,0.135,-125.72433,95.46088,381.88214
46564,0.098,-140.81691,106.91756,-128.10875
46565,0.371,-45.62718,34.63978,138.54877
46566,0.974,-172.57534,130.96997,-316.00985
46567,1.397,-163.95636,124.42535,339.27428
46568,1.538,-31.59275,23.9753,-61.1514
46569,0.475,-253.90912,192.67032,155.42363
46570,0.742,-45.21128,34.29396,-28.65943
46571,0.080,-99.50263,75.46497,64.69802
46572,1.346,-7026045.57461,5327760.76265,-4716953.34291
46573,0.389,-127.13836,96.40313,98.70414
46574,1.011,-192.14879,145.69623,-13.99517
46575,0.267,-31.76657,24.08671,-44.20179
46576,1.545,-8.16068,6.18775,-2.45661
46577,,-29.53853,22.39651,-18.02689
46578,0.574,-27.6964,20.99907,-52.36904
46579,1.450,-154.47515,117.11006,-87.70412
46580,1.055,-149.4046,113.26438,42.79827
46581,0.970,-316.66391,240.02126,-262.43308
46582,0.035,-234.1974,177.49237,-401.45567
46583,0.688,-46.25046,35.04815,-106.25133
46584,1.227,-263.87614,199.94989,-47.38132
46585,1.004,-282.41582,213.98765,14.09922
46586,0.450,-21.69655,16.43915,-95.91289
46587,0.402,-17.6775,13.39172,-76.07256
46588,1.105,-457.94647,346.87221,-16.10329
46589,1.645,-7563455.91503,5728249.04242,-3159319.15596
46590,0.835,-222.80056,168.70426,-236.80104
46591,0.398,-89.49586,67.76411,-100.73763
46592,1.028,-127.18661,96.29899,-34.09048
46593,0.136,-135.5762,102.64149,245.33756
46594,0.256,-98.40232,74.49668,-53.68015
46595,0.349,-132.1943,100.07018,-29.19594
46596,1.351,-220.67576,167.04845,125.63221
46597,0.958,-431.67589,326.7308,-404.27778
46598,0.587,-18.74232,14.18537,-160.62694
46599,0.552,-124.7442,94.41082,4.00188
46600,0.360,-8.36205,6.3284,20.63647
46601,0.258,-77.74873,58.83475,-60.62237
46602,1.543,-87.21758,65.99754,76.87905
46603,1.287,-56.59782,42.82444,-51.02659
46604,1.348,-67.92802,51.39648,-197.96935
46605,1.042,-261.70063,197.99192,-217.51387
46606,1.028,-120.6686,91.27481,55.87991
46607,0.250,-57.77563,43.70111,-90.26686
46608,1.556,-56.33923,42.60694,-232.21279
46609,0.545,-23.51102,17.77609,-221.2597
46610,0.342,-127.83056,96.63932,190.26256
46611,0.261,-42.55149,32.167,-9.93637
46612,1.154,-225.12929,170.18581,79.70044
46613,1.457,-5164879.47023,3903228.17996,-7621602.83884
46614,-0.018,-188.64385,142.53902,-255.93166
46615,0.293,-104.53282,78.98394,306.50536
46616,1.435,-132.08979,99.80174,122.18681
46617,1.541,-75.81483,57.27558,40.27017
46618,1.281,-126.65325,95.67087,57.78959
46619,1.270,-97.74358,73.82827,-112.20112
46620,,-27.74875,20.95703,37.97854
46621,1.701,-1261.3531,952.61912,1030.2868
46622,-0.037,-160.70915,121.36832,-567.74965
46623,0.177,-127.87578,96.55375,-9.47558
46624,0.273,-110.97743,83.78528,-18.29717
46625,0.764,-74.06815,55.91946,63.56105
46626,0.450,-91.53516,69.09331,-110.83487
46627,-0.036,-218.58776,164.96017,-866.86435
46628,0.764,-62.79127,47.37813,10.06962
46629,0.184,-154.99743,116.94556,-17.26049
46630,1.004,-39.74422,29.98059,154.23916
46631,1.007,-300.80514,226.89351,60.94878
46632,-0.018,-167.28697,126.18094,-322.52508
46633,0.376,-126.49552,95.39912,114.2141
46634,1.327,-411.87572,310.59099,-222.50469
46635,1.183,-86.30849,65.07976,-19.78141
46636,1.475,-8.70792,6.56538,8.01726
46637,1.046,-57.27987,43.18443,14.33406
46638,0.654,-81.86213,61.71734,91.98998
46639,1.085,-443.76119,334.55176,-146.44364
46640,0.879,-254.79906,192.09104,-96.38245
46641,1.364,-116.43141,87.76946,24.96466
46642,-0.041,-678.99754,511.78978,-874.21023
46643,0.109,-112.2951,84.63407,-2.90782
46644,0.707,-30.97015,23.34005,-20.8166
46645,1.099,-126.67971,95.45422,-379.72571
46646,0.019,-253.56227,191.05129,-256.52061
46647,1.103,-226.86759,170.93517,-21.9187
46648,0.399,-67.71749,51.01707,30.93785
46649,1.111,-132.11355,99.5302,-184.96672
46650,0.444,-93.6766,70.56898,42.78694
46651,0.677,-21.82674,16.44262,-134.80975
46652,0.454,-51.98089,39.15592,-133.3336
46653,0.054,-143.42694,108.02951,-327.08953
46654,1.030,-190.08845,143.155,120.35006
46655,0.409,-192.54649,145.00453,-576.6494
46656,-0.077,-192.96155,145.31446,-326.94815
46657,0.549,-30.67758,23.10189,-60.71277
46658,0.928,-335.32377,252.49603,184.99652
46659,0.609,-163.3976,123.03685,-135.04148
46660,1.010,-162.96642,122.70436,-238.02323
46661,0.463,-50.81983,38.24768,123.25222
46662,1.004,-7053.13079,5307.49739,8850.63938
46663,1.086,-227.62465,171.27785,-62.04442
46664,0.333,-130.32143,98.05998,-78.10705
46665,0.053,-757.35885,569.77905,863.37412
46666,0.830,-77.7436,58.47926,-5.97557
46667,1.476,-129.94113,97.73805,136.52803
46668,0.470,-141.8046,106.65994,-27.33653
46669,1.096,-3626.6783,2727.64737,261.34512
46670,0.498,-85.93351,64.62701,-159.43973
46671,0.990,-215.00468,161.69367,107.90784
46672,0.553,-32.36943,24.33866,38.75407
46673,0.906,-46.61797,35.05136,-113.43469
46674,1.015,-192.42422,144.63846,-175.0135
46675,0.345,-69.88196,52.52405,-94.22794
46676,1.238,-364.97743,274.27333,283.93021
46677,0.358,-52.76016,39.64679,-36.02398
46678,0.897,-72.55654,54.51602,-77.92195
46679,0.239,-121.20735,91.05579,28.85458
46680,0.135,-81.26423,61.04791,-35.7938
46681,0.627,-197.43848,148.23645,-541.62015
46682,1.094,-139.99973,105.10843,-270.94383
46683,0.933,-14.39049,10.80188,-3.55782
46684,0.136,-223.34016,167.64153,212.4389
46685,0.665,-528.05229,396.28784,-577.56753
46686,1.299,-202.27003,151.77971,-351.35812
46687,0.913,-138.749,104.1028,168.93377
46688,1.000,-217.69005,163.29264,-247.20621
46689,0.469,-319.33237,239.53392,-125.36864
46690,0.103,-342.98333,257.26122,-338.79876
46691,0.556,-52.17656,39.13549,-32.41443
46692,0.574,-39.76459,29.82016,-87.93506
46693,1.555,-281.55237,211.12789,43.60585
46694,1.445,-113.37433,85.01578,-309.21046
46695,0.953,-575.45308,431.45536,272.79295
46696,1.579,-217.39804,162.99644,510.19049
46697,1.129,-141.09409,105.7821,198.14444
46698,1.672,-28.20507,21.14605,-33.33949
46699,1.162,-135.77833,101.78487,-268.30045
46700,0.001,-290.96253,218.09187,-245.24196
46701,0.588,-62.63485,46.92768,8.05773
46702,0.218,-179.72453,134.64566,250.87198
46703,-0.052,-4775348.52469,3577260.01761,-8024914.78048
46704,0.533,-114.5519,85.79073,28.80188
46705,1.011,-206.25482,154.46862,93.05578
46706,0.068,-59.18409,44.32113,-104.93646
46707,0.614,-102.04341,76.41456,4.1494
46708,1.634,-260.27622,194.9043,-168.65513
46709,0.993,-189.63435,141.96811,392.8153
46710,0.779,-12.65953,9.47649,8.05361
46711,0.407,-204.31336,152.93052,-193.89887
46712,1.141,-250.62604,187.59582,16.24391
46713,1.267,-538.76808,403.26971,60.33324
46714,-0.056,-604.13723,452.02402,-1166.06381
46715,-0.070,-233.93341,175.00437,-348.22434
46716,0.121,-82.50891,61.71396,-330.32413
46717,0.694,-970.61109,725.84014,-135.20421
46718,0.415,-41.22353,30.82266,-125.14609
46719,0.017,-106.41959,79.56584,-186.9469
46720,0.475,-6.69761,5.00716,10.58051
46721,1.194,-238.37986,178.20531,51.87734
46722,0.993,-123.76357,92.49026,-38.52436
46723,0.356,-72.68439,54.31461,-47.5894
46724,0.527,-100.09457,74.79435,100.75469
46725,0.490,-86.04297,64.29371,-44.53927
46726,1.501,-196.68727,146.96741,-59.02287
46727,,-209.99791,156.89721,-242.55959
46728,0.365,-211.31529,157.86881,-58.90076
46729,0.468,-129.78753,96.95533,23.26927
46730,1.261,-620.76829,463.70682,199.05453
46731,1.186,-209.99305,156.86156,-242.58686
46732,1.113,-400.2666,298.9666,-20.13999
46733,1.447,-533.51409,398.42073,197.17179
46734,0.997,-215.16081,160.62399,253.11949
46735,1.253,-119.37032,89.11278,87.98993
46736,0.974,-95.48527,71.28062,-17.81936
46737,0.537,-5.04239,3.76341,-90.19671
46738,0.708,-53.82979,40.16268,4.89857
46739,0.334,-120.24486,89.71136,-106.2268
46740,0.120,-47.4712,35.40872,69.19034
46741,0.337,-45.22276,33.72995,-45.89605
46742,1.368,-295.15865,220.14029,-60.40565
46743,0.250,-5491221.86196,4094835.04644,-7285520.46219
46744,0.113,-368.70315,274.91266,-339.13363
46745,1.545,-5262818.8868,3923759.03789,7543663.06095
46746,1.141,-100.68301,75.05521,127.85302
46747,1.023,-76.63515,57.11799,-36.9112
46748,0.269,-85.46306,63.69021,-107.36411
46749,0.328,-148.51932,110.65105,75.48743
46750,1.130,-30.78193,22.9313,350.01423
46751,1.177,-262.86351,195.81678,729.76609
46752,-0.200,-164.25621,122.35363,33.05784
46753,0.969,-168.69107,125.65214,-16.22954
46754,0.006,-179.4579,133.67073,-295.12913
46755,0.663,-42.47081,31.63275,-42.33177
46756,0.019,-438.59132,326.65003,-873.92768
46757,0.012,-98.25902,73.17685,-47.99302
46758,0.431,-5.21565,3.88404,-93.23142
46759,0.128,-65.04471,48.43635,43.79107
46760,1.170,-102.68554,76.44722,-16.15001
46761,0.674,-67.93958,50.55628,126.19383
46762,0.450,-109.61481,81.54058,224.10879
46763,1.343,-7667775.1242,5703412.05003,2945558.62818
46764,0.023,-67.3355,50.08305,-35.38664
46765,0.688,-100.54338,74.77776,-102.79822
46766,0.876,-53.044,39.45033,-13.06917
46767,0.401,-110.74155,82.35803,45.60423
46768,0.810,-39.01656,29.01611,-28.8325
46769,0.182,-55.81634,41.50066,-187.94337
46770,0.670,-26.05148,19.36884,33.8858
46771,1.264,-81.98994,60.94353,75.55791
46772,0.004,-382.46158,284.27116,-774.183
46773,1.129,-404.74141,300.70491,-463.56456
46774,0.534,-136.40022,101.29488,-122.06991
46775,-0.078,-374.45133,278.07337,-626.74792
46776,0.830,-97.55758,72.43749,-38.25135
46777,1.018,-256.02,190.06189,108.15429
46778,1.246,-793.17819,588.58525,211.51783
46779,1.137,-101.26851,75.11878,-224.02351
46780,-0.114,-154.96622,114.93847,-221.99055
46781,1.600,-227.51309,168.74611,-561.53051
46782,0.876,-56.76174,42.09621,45.07981
46783,0.909,-260.8393,193.44362,160.67782
46784,1.602,-1493.22676,1107.27012,-1397.33873
46785,0.950,-110.48497,81.92216,-162.33047
46786,0.970,-38.33099,28.42141,92.96122
46787,0.874,-55.57433,41.20087,226.64345
46788,0.205,-90.68319,67.21463,146.80702
46789,0.984,-51.7365,38.34607,295.17158
46790,0.724,-62.87019,46.59571,35.27254
46791,0.689,-1074.835,796.44166,-994.07653
46792,0.969,-240.38201,178.09728,-237.01687
46793,0.681,-85.18555,63.10608,29.38475
46794,0.933,-412.89362,305.84859,-185.95968
46795,-0.139,-20.91241,15.48966,-163.22769
46796,0.509,-175.921,130.30026,160.98383
46797,0.449,-123.41646,91.40782,140.76846
46798,0.247,-230.94373,171.01733,-186.28165
46799,0.559,-59.29393,43.90517,-40.52171
46800,1.192,-22.61071,16.74043,-23.2695
46801,0.437,-43.66591,32.32241,-33.86992
46802,0.421,-144.68442,107.09449,83.45529
46803,0.214,-69.47194,51.42217,87.30155
46804,1.032,-186.5091,138.04279,-138.58051
46805,1.453,-115.04032,85.13612,62.09276
46806,0.454,-50.17356,37.12779,32.28907
46807,1.086,-69.8042,51.65292,-293.22235
46808,1.360,-378.1143,279.78016,-87.66481
46809,1.201,-230.25884,170.36377,-179.14088
46810,0.202,-183.69599,135.89649,-130.53736
46811,1.029,-205.65556,152.11002,-309.60628
46812,0.061,-296.47559,219.27038,-269.30551
46813,1.076,-268.7845,198.76434,-93.86639
46814,1.290,-187.82009,138.84648,151.77688
46815,0.636,-264.93063,195.82225,-249.43689
46816,1.025,-605.17394,447.30888,-289.90249
46817,-0.180,-143.80949,106.27105,-222.84062
46818,1.040,-678.45001,501.04167,-82.74806
46819,0.914,-34.96245,25.81826,32.04024
46820,0.480,-73.89743,54.56017,-5.06742
46821,0.945,-186.06197,137.37027,160.80947
46822,1.173,-311.95091,230.25929,315.70126
46823,1.156,-121.91835,89.9882,-135.46006
46824,0.269,-108.61557,80.165,-390.55036
46825,0.205,-101.52897,74.92665,-153.6299
46826,1.710,-238.87479,176.27919,-258.58226
46827,0.475,-245.77891,181.3713,712.47638
46828,1.084,-165.74576,122.30459,213.59336
46829,0.941,-102.48307,75.61559,175.5952
46830,0.453,-71.7351,52.92346,207.94154
46831,0.234,-51.86904,38.26667,68.88561
46832,1.260,-92.72316,68.39282,207.7142
46833,0.571,-60.49663,44.61806,-48.03236
46834,0.275,-127.46889,94.00958,-10.44702
46835,1.039,-2019.51595,1489.19443,4626.51988
46836,0.486,-405.67141,299.13756,131.2051
46837,0.370,-293.96561,216.74643,-461.11382
46838,1.141,-46.00946,33.92247,166.8462
46839,0.139,-313.66074,231.22664,-132.29533
46840,0.128,-268.56447,197.94012,-82.35942
46841,-0.013,-249.59979,183.94623,-520.74291
46842,0.323,-113.36779,83.53432,-64.28388
46843,0.017,-297.38472,219.10915,-282.64227
46844,0.781,-8.98687,6.62068,30.38765
46845,0.004,-224.76666,165.56563,-630.62843
46846,0.471,-98.63964,72.6579,-104.5079
46847,0.060,-155.09366,114.2251,-168.25257
46848,0.980,-106.17505,78.18625,150.37874
46849,1.159,-167.2191,123.12241,-21.51348
46850,0.799,-154.8708,114.02856,-11.72253
46851,0.525,-70.31858,51.77021,5.42935
46852,-0.031,-97.961,72.10263,-249.73054
46853,0.370,-168.00584,123.64865,67.65179
46854,1.083,-196.91997,144.90636,-2.07898
46855,1.639,-1088.45283,800.82499,-397.09336
46856,0.707,-78.07435,57.44,85.4249
46857,0.614,-705.01603,518.65994,982.46943
46858,0.002,-132.29526,97.31438,-198.62939
46859,0.878,-228.58791,168.10524,-137.84619
46860,0.504,-98.68082,72.5624,72.32665
46861,1.670,-984.48752,723.89941,175.81764
46862,1.474,-400.7231,294.60481,-12.15011
46863,0.041,-254.01644,186.7472,-313.26026
46864,0.330,-197.2075,144.9793,-104.03636
46865,0.587,-127.01728,93.3606,149.01201
46866,0.000,-195.15243,143.43289,71.49499
46867,0.429,-37.39012,27.47711,-59.45061
46868,0.098,-161.54047,118.70947,-328.24035
46869,0.790,-32.74275,24.05876,-18.2539
46870,0.545,-92.44656,67.91156,125.55789
46871,1.200,-383.25791,281.50361,-612.20462
46872,0.039,-224.55632,164.92173,-338.73612
46873,0.027,-40.59351,29.8121,64.5835
46874,0.623,-21.63789,15.88799,-5.76923
46875,0.935,-103.17241,75.75237,11.75587
46876,0.498,-62.97123,46.23528,-10.33002
46877,0.553,-70.89748,52.0547,110.25963
46878,0.958,-228.97986,168.12267,3.26089
46879,0.637,-75.18119,55.1854,15.90331
46880,0.530,-12.28119,9.01402,47.46563
46881,0.938,-234.31452,171.94421,6.08524
46882,1.090,-168.47807,123.62521,-210.67543
46883,0.470,-30.20924,22.16213,-80.34614
46884,0.517,-125.18026,91.83476,103.45812
46885,0.294,-157.5974,115.61576,-107.79921
46886,1.053,-48.67476,35.70837,-236.31351
46887,0.028,-150.58096,110.45778,-127.71434
46888,0.531,-191.36449,140.34256,-302.67571
46889,-0.023,-151.60738,111.16821,42.2105
46890,0.404,-57.74444,42.3378,-76.85645
46891,0.281,-654.65111,479.95988,-930.1765
46892,0.629,-99.32041,72.81504,-153.07315
46893,0.460,-129.9348,95.24328,74.79632
46894,1.070,-220.16844,161.37411,-23.35034
46895,1.427,-92.99603,68.14953,704.91947
46896,0.992,-43.66208,31.99555,44.81463
46897,0.359,-227.76917,166.85512,212.46566
46898,1.102,-176.14202,129.01425,-20.51905
46899,0.578,-28.96218,21.21035,75.12787
46900,0.710,-27.23084,19.94061,32.22328
46901,0.049,-124.82326,91.40114,76.10189
46902,-0.098,-198.63655,145.43517,61.72663
46903,1.336,-382.52373,280.03586,-289.65062
46904,1.236,-111.19015,81.38612,301.0936
46905,0.543,-68.23827,49.94437,21.21648
46906,0.417,-41.46364,30.34737,-37.09085
46907,1.213,-53.14115,38.8941,-11.97837
46908,0.070,-119.4599,87.40896,-264.41703
46909,1.193,-162.96822,119.24002,-128.28209
46910,0.345,-30.06102,21.99413,66.89924
46911,0.692,-2.89324,2.11658,138.07501
46912,0.029,-445.39283,325.7749,-544.44592
46913,0.440,-50.85606,37.19619,52.84885
46914,0.226,-139.66038,102.14499,-9.89002
46915,0.411,-50.73569,37.10642,-72.64165
46916,0.331,-91.50479,66.91435,135.1096
46917,0.852,-42.44653,31.03774,-9.56917
46918,0.011,-434.90232,317.98767,-600.09
46919,0.871,-248.97659,182.03408,-11.58088
46920,0.346,-52.44453,38.32215,54.43186
46921,0.434,-60.85901,44.46317,63.1481
46922,0.514,-59.15404,43.21101,-153.16204
46923,0.998,-74.20621,54.2057,-38.41426
46924,1.656,-2431.83634,1776.37514,-5052.99311
46925,0.627,-42.20294,30.82543,3.56778
46926,0.557,-69.77415,50.9595,-9.80471
46927,0.647,-68.20294,49.81028,-70.4962
46928,0.798,-51.48874,37.6013,-109.91139
46929,0.962,-371.85004,271.52013,910.62461
46930,1.590,-184.87737,134.96952,-438.95056
46931,0.475,-45.93108,33.53044,34.28039
46932,1.065,-143.94991,105.06463,-185.26879
46933,1.500,-13022.29123,9504.29152,-4226.83705
46934,0.819,-214.22308,156.34063,-157.87953
46935,0.144,-351.48778,256.46879,-1699.57353
46936,0.500,-64.91379,47.36522,-149.55848
46937,0.069,-66.18815,48.28131,-29.14583
46938,0.614,-71.72602,52.31838,-23.46122
46939,0.894,-803.05335,585.71049,179.86824
46940,0.337,-308.4885,224.90795,-57.66079
46941,0.006,-644.95124,470.14732,-902.54577
46942,0.500,-98.57795,71.85569,-14.5361
46943,1.490,-805.09893,586.82548,-833.11261
46944,-0.008,-221.26818,161.25481,-314.0834
46945,0.770,-7.3268,5.3395,6.54119
46946,0.053,-5170607.32994,3768149.99401,-7685432.02833
46947,0.411,-470.08868,342.57424,-698.64568
46948,1.040,-107.07254,78.02486,6.10279
46949,0.119,-82.55493,60.15141,-99.29014
46950,0.000,-37.03881,26.98641,-114.63611
46951,0.477,-56.90252,41.45275,94.43106
46952,,-22.5521,16.42523,-21.96977
46953,1.064,-186.08679,135.51025,-48.70314
46954,0.864,-74.5182,54.2635,64.0223
46955,-0.085,-265.8882,193.55334,-455.47478
46956,0.956,-81.15661,59.07722,-40.44946
46957,0.512,-84.69836,61.64881,90.01761
46958,0.588,-140.73506,102.43079,30.27947
46959,0.937,-118.90292,86.53396,0.51396
46960,0.522,-155.22144,112.94526,151.42431
46961,0.430,-50.31912,36.61062,70.31529
46962,1.036,-110.47263,80.36352,192.93934
46963,0.027,-122.59438,89.16666,38.86461
46964,0.809,-48.80841,35.49003,-144.12584
46965,1.170,-6.08114,4.42172,31.4339
46966,0.934,-212.23422,154.31165,-5.79441
46967,1.281,-251.64057,182.94792,-175.37986
46968,0.650,-94.25661,68.49238,105.57748
46969,1.444,-279.5139,203.10907,-129.54692
46970,1.572,-6.7495,4.90264,-3.31273
46971,1.039,-112.43969,81.66566,50.70523
46972,1.056,-160.76862,116.76172,-53.45902
46973,0.151,-119.19852,86.56368,-76.75906
46974,0.493,-334.24677,242.71937,-250.48766
46975,0.756,-27.60568,20.0462,45.75949
46976,0.363,-190.88498,138.60524,164.08888
46977,0.758,-24.40194,17.71725,23.18358
46978,1.355,-286.06204,207.69604,27.91166
46979,0.975,-36.91417,26.80119,19.54374
46980,0.392,-68.7959,49.94517,114.04804
46981,0.092,-28.45808,20.65946,-75.24428
46982,0.575,-66.80241,48.49593,83.43564
46983,-0.020,-162.68455,118.09348,-254.95437
46984,0.426,-36.92662,26.80394,83.18385
46985,0.674,-36.95067,26.81931,49.86906
46986,-0.083,-29.96468,21.74801,131.88778
46987,0.797,-19.89017,14.43435,-50.17002
46988,0.504,-64.46202,46.77661,-82.69256
46989,0.915,-1100.07952,798.18308,-1308.70721
46990,0.740,-42.97385,31.18011,65.86811
46991,0.651,-53.74578,38.99498,61.84879
46992,1.524,-338.49928,245.54366,-203.61654
46993,-0.080,-195.45817,141.77058,-322.93692
46994,1.037,-219.97733,159.55366,61.18458
46995,1.118,-88.75267,64.36864,-175.62724
46996,0.067,-191.98186,139.21508,-172.51289
46997,1.532,-322.21673,233.64096,39.85316
46998,1.635,-367.44665,266.36757,-592.40879
46999,1.000,-243.15924,176.24609,202.69641
47000,1.581,-21.30471,15.44096,20.21135
47001,0.295,-93.14727,67.50711,-46.4716
47002,0.588,-10.30174,7.46402,-61.67391
47003,0.200,-2052.01786,1486.64213,392.09665
47004,0.030,-144.27445,104.50816,-323.15112
47005,1.022,-394.65337,285.86326,151.12615
47006,1.015,-386.04452,279.62239,-181.90422
47007,0.638,-77.06408,55.81653,33.58722
47008,0.315,-39.39685,28.53113,94.61078
47009,0.413,-203.11427,147.08174,46.78251
47010,1.160,-318.82871,230.86604,79.6043
47011,1.111,-429.74761,311.06665,-352.49183
47012,0.277,-38.7047,28.01147,-54.48211
47013,1.530,-533.17097,385.86252,-206.0657
47014,1.021,-145.08443,104.99598,-131.56392
47015,0.801,-336.10586,243.22242,142.27644
47016,,-276.63005,200.14958,80.81311
47017,1.017,-125.07713,90.4889,-7.49055
47018,0.071,-101.37402,73.32475,23.97136
47019,0.988,-112.33548,81.24702,288.97772
47020,0.056,-136.78256,98.90655,-33.64963
47021,0.628,-100.9508,72.99664,-56.06486
47022,0.314,-144.01768,104.12615,-94.34513
47023,0.685,-36.11846,26.11124,-18.39681
47024,0.516,-97.49858,70.47592,10.64309
47025,0.578,-45.6933,33.02714,7.04523
47026,0.389,-50.25864,36.32696,-28.52654
47027,0.521,-50.05054,36.17582,85.38119
47028,0.430,-69.86962,50.47865,-77.84326
47029,0.180,-144.37424,104.28011,127.95879
47030,0.583,-32.46376,23.44746,-41.96258
47031,0.589,-111.02525,80.18137,114.59535
47032,0.300,-35.26549,25.46137,117.18815
47033,1.425,-112.56991,81.26386,-510.56005
47034,0.060,-451.62226,325.97905,-366.3597
47035,1.594,-100.99667,72.89861,75.32128
47036,0.156,-55.59404,40.12719,105.45742
47037,0.615,-55.65215,40.1636,43.09017
47038,0.580,-67.93177,49.01412,-5.71702
47039,1.051,-58.17899,41.97023,-95.00546
47040,1.172,-128.86209,92.92437,83.61695
47041,0.639,-39.02906,28.14324,76.74225
47042,0.173,-17.40848,12.5522,-25.00037
47043,0.816,-29.56602,21.31677,19.35853
47044,1.043,-4878281.94309,3516456.44245,-7989799.70787
47045,0.271,-173.66932,125.18125,105.49349
47046,1.291,-431.53941,311.02428,217.55977
47047,1.400,-485.74402,350.06632,-303.21027
47048,0.383,-134.93774,97.2431,160.99459
47049,0.435,-52.31376,37.6972,46.16297
47050,-0.010,-70.43278,50.74452,-198.79232
47051,0.006,-292.20812,210.51133,-410.98041
47052,0.427,-11.7718,8.47748,116.88888
47053,0.686,-38.27452,27.56271,-263.18672
47054,1.116,-65.867,47.41566,-38.35799
47055,0.559,-115.90939,83.41676,-431.53009
47056,1.223,-227.63387,163.80783,82.74179
47057,0.624,-42.56911,30.63042,-32.63051
47058,0.618,-105.1688,75.65892,80.77075
47059,-0.064,-418.59635,301.13215,-586.89698
47060,1.488,-40.40385,29.06274,326.25859
47061,0.104,-110.51103,79.4712,-53.34544
47062,0.741,-78.06237,56.13473,0.84855
47063,0.528,-94.03563,67.61744,33.70632
47064,0.148,-239.09223,171.89035,118.61559
47065,0.483,-13.81801,9.93292,52.62666
47066,1.023,-56.37936,40.52593,-43.68829
47067,0.020,-1131.71226,813.45758,-1116.37342
47068,1.273,-16.46199,11.83017,8.47766
47069,0.811,-25.74137,18.49759,-29.84159
47070,0.212,-36.54123,26.25753,-310.23338
47071,0.137,-34.49039,24.78129,-57.74928
47072,1.051,-55.80211,40.09352,8.23695
47073,1.193,-172.3803,123.84846,-191.257
47074,0.745,-192.86028,138.56018,595.4157
47075,0.195,-74.74594,53.69249,-53.58746
47076,0.028,-329.10481,236.37784,-228.36087
47077,1.008,-163.49499,117.39422,-120.79605
47078,0.420,-79.72494,57.2414,26.76239
47079,0.378,-146.61585,105.26435,2.32625
47080,0.181,-141.48093,101.56427,-46.18158
47081,0.372,-136.13333,97.72019,-292.03697
47082,0.480,-250.38174,179.68499,240.02119
47083,0.360,-104.45451,74.96019,-182.46874
47084,0.510,-150.50816,107.97632,103.75806
47085,1.599,-450.86594,323.33051,-550.02621
47086,1.189,-335.96821,240.93094,64.37856
47087,0.626,-62.14296,44.56336,2.51118
47088,0.316,-112.50489,80.66144,160.97735
47089,1.018,-142.81533,102.39128,105.4097
47090,0.994,-593.32348,425.28423,472.48727
47091,1.118,-67.91636,48.68,-60.92448
47092,0.584,-17.81604,12.76937,-26.11486
47093,0.992,-96.22173,68.96273,-67.80469
47094,0.265,-71.2937,51.07902,-151.23485
47095,,-27.3892,19.6211,18.39728
47096,0.610,-19.90881,14.25621,51.12808
47097,0.096,-119.22843,85.35536,-340.1077
47098,0.921,-39.72,28.43007,85.33773
47099,0.849,-109.56218,78.41741,164.66994
47100,0.450,-107.96147,77.25947,36.71361
47101,1.450,-3072.86668,2198.89619,717.80585
47102,0.677,-96.75412,69.23108,-28.11777
47103,1.089,-296.50682,212.15606,632.35033
47104,1.383,-93.10309,66.60808,-297.18541
47105,0.939,-83.20778,59.52864,3.02926
47106,1.433,-247.10603,176.77229,297.93887
47107,0.979,-212.19891,151.77726,-73.33314
47108,1.147,-91.92056,65.74234,-205.74804
47109,0.986,-112.50361,80.42171,-7.66056
47110,0.532,-65.31976,46.67964,69.28046
47111,0.811,-72.2605,51.63643,65.94516
47112,0.537,-76.35223,54.55857,104.23266
47113,0.882,-303.25806,216.66233,-231.21171
47114,0.567,-51.13562,36.53106,28.86558
47115,0.043,-7682.22921,5487.38018,-13734.98419
47116,-0.040,-92.27291,65.9033,-18.82151
47117,0.429,-59.35756,42.39364,75.27994
47118,0.747,-28.65572,20.46275,-27.34561
47119,-0.300,-270.38964,193.02865,-1.85358
47120,0.381,-78.62807,56.12958,-82.53823
