# StarID X Y Z
49385 -14.59005 7.86136 14.77429
49403 -19.6472 10.56253 1.15523
49727 -4.84419 2.4958 20.53885
49828 -10.95868 5.57932 -0.57632
49845 -6.95123 3.53052 -0.51033
50014 -17.07157 8.48173 7.34614
50191 -133.90125 64.8175 36.34291
50199 -12.09944 5.85105 -2.84701
50655 -52.01931 23.61615 50.54253
50663 -9.08015 4.11878 -17.3929
50763 -25.3466 11.31775 -38.52439
50815 -5.88201 2.60541 28.9498
50862 -11.25374 4.94078 -2.21784
50901 -91.79169 40.03644 -12.40273
51172 -6.66704 2.79806 0.10636
51399 -8.79967 3.56773 14.68636
51423 -28.53998 11.52939 4.60631
51690 -23.35109 9.02562 -124.24564
51830 -122.1246 46.12878 -67.70534
52035 -15.68062 5.73184 -2.02731
52146 -12.2818 4.40033 -9.79363
52394 -42.59916 14.53659 -22.45598
52448 -10.46071 3.53268 8.78609
52621 -72.40857 23.73558 3.44977
52866 -5.34273 1.66214 0.6682
53021 -35.22672 10.65886 0.31087
53294 -95.28367 27.31103 10.74234
53423 -7.73217 2.15695 21.58094
53482 -19.29286 5.31463 22.4512
53612 -5.89765 1.57819 2.57059
53797 -15.65627 4.02553 4.79109
53879 -1.9995 0.50462 1.49725
54052 -3.40534 0.82485 3.32784
54364 -91.31327 20.52871 68.7742
54373 -9.48371 2.12286 -4.44893
54394 -37.86193 8.43015 10.77424
54410 -37.20262 8.25421 -6.91519
54498 -12.03251 2.59421 11.64753
54643 -23.60061 4.89047 0.10066
54879 -6.60794 1.28301 -10.58668
54958 -15.25699 2.88815 -8.19158
54970 -28.9179 5.45974 -1.01832
54975 -122.91364 23.17508 4.39169
55196 -3.66548 0.64384 8.29876
55343 -16.69578 2.78652 18.09381
55441 -15.79766 2.53777 1.97172
55460 -20.73271 3.30666 3.16129
55553 -17.24967 2.65515 14.6465
55789 -25.1955 3.54069 -4.11189
55822 -25.68737 3.55697 3.42339
56033 -10.48159 1.32335 20.87624
56045 -35.88348 4.50056 95.86433
56062 -32.45479 4.04125 27.93348
56078 -7.8406 0.97019 -6.87906
56106 -46.86462 5.71336 0.50969
56164 -118.11155 14.03037 -71.71424
56360 -7.57527 0.81457 -4.86088
56462 -18.81012 1.92094 15.41634
56611 -144.93679 13.66217 20.80788
56737 -21.65749 1.90412 37.19722
56880 -8.07379 0.64422 7.48763
56917 -9.1129 0.71019 4.59891
57034 -53.28047 3.77147 34.10126
57209 -95.16529 5.87911 10.91364
57288 -19.78777 1.14891 -4.94653
57300 -27.97783 1.60451 -62.24154
57303 -28.22579 1.6142 -62.80006
57321 -15.48129 0.8752 19.12925
57372 -1.05581 0.05693 5.28671
57376 -3.33289 0.17854 0.04704
57417 -39.88663 2.0198 -30.62345
57441 -130.39555 6.40492 -65.8033
57516 -23.07836 1.021 -21.51132
57559 -62.70577 2.65069 48.47461
57630 -6.97753 0.27032 4.93884
57777 -28.35891 0.85563 9.73035
57787 -20.38461 0.59878 -2.63891
57883 -39.97036 0.97189 10.90323
57927 -25.15386 0.55374 13.79657
57942 -27.93822 0.59407 0.47493
58038 -37.34419 0.59639 7.27952
58147 -25.3816 0.27095 5.31535
58238 -23.02062 0.14081 39.16975
58434 -43.51463 -0.213 -1.31585
58514 -18.75938 -0.18178 -14.66103
58734 -85.67035 -1.79398 -0.33892
