# StarID X Y Z
1714 111.55178 10.54045 -32.56911
1725 130.50156 12.48009 -54.68545
1726 102.54523 9.80898 -44.54889
1732 59.38543 5.70634 18.09972
1746 103.59583 10.04529 -53.95035
1748 96.02673 9.33237 -23.10135
1750 126.29197 12.28988 -59.74987
1754 107.6178 10.49544 -97.13154
1769 35.59812 3.49791 81.03014
1772 52.59626 5.18641 -106.83105
1783 80.48311 8.00468 -13.71292
1791 58.67693 5.85657 -48.20047
1793 88.74851 8.8674 -75.87191
1809 37.27939 3.75405 15.42445
1816 100.17623 10.11658 -100.76914
1819 19.32462 1.95281 -41.88358
1821 81.05796 8.19606 -5.1304
1825 111.90069 11.36617 41.12926
1827 147.8956 15.03002 -34.78004
1857 109.85807 11.3245 84.53862
1863 95.29608 9.86289 86.43323
1878 94.12744 9.79511 71.05766
1880 95.85943 9.97765 16.3344
1888 25.89918 2.70938 46.90423
1894 124.17103 13.0413 -64.75376
1895 59.55104 6.25689 -19.23704
1900 103.81495 10.95163 101.74559
1907 60.94383 6.45905 -86.12991
1913 53.31438 5.66036 73.31434
1918 15.78074 1.67843 73.60993
1939 117.88639 12.68551 -54.63272
1948 37.77981 4.08532 -134.59886
1954 67.60165 7.3355 -108.88061
1956 120.79632 13.12551 -52.71678
1968 57.08442 6.24264 -108.94488
1975 95.79639 10.52501 55.29877
1980 62.79244 6.90686 -137.9709
1982 28.04965 3.08948 31.39294
1984 60.2776 6.6501 18.53133
2006 77.54707 8.64287 -54.29172
2010 101.30776 11.34288 28.3896
2012 98.13252 11.01248 -35.8128
2021 94.41736 10.63297 -91.27415
2023 45.40812 5.11779 -56.10454
2041 108.81112 12.36987 7.51431
2043 78.64581 8.9465 27.37167
2057 91.47001 10.46311 -21.387
2061 60.08507 6.88407 -12.16914
2063 103.71599 11.90087 35.07781
2064 96.96118 11.12885 -38.54034
2078 84.42781 9.73341 9.0741
2089 86.35839 10.00896 -72.17874
2094 82.36198 9.60792 -20.7202
2106 31.48153 3.69985 -77.37052
2109 104.45918 12.28926 -86.88618
2113 111.8749 13.17851 18.4866
2116 86.80039 10.22938 -1.41818
2124 142.74626 16.894 46.43742
2129 137.3806 16.30076 -51.76139
2130 71.91702 8.53585 33.83566
2136 83.1876 9.88991 -47.00872
2152 85.59225 10.22286 -51.87048
2162 100.46833 12.04388 -15.40874
2169 53.98592 6.49576 26.84912
2170 111.74818 13.45491 -76.76318
2172 62.62239 7.55035 -39.1518
2181 31.40449 3.80551 -96.68581
2184 70.33111 8.53328 -20.86417
2190 125.34522 15.24969 -39.40472
2198 55.06385 6.72866 73.49567
2199 95.40392 11.6596 118.32075
2201 85.13307 10.41468 -39.71823
2208 49.77191 6.11273 -134.42325
2225 83.3247 10.33353 44.75773
2229 35.50394 4.41184 6.43107
2233 48.40566 6.03787 -27.35731
2240 61.3636 7.68472 -12.28698
2269 111.57797 14.24138 -15.2139
2274 114.69676 14.66417 23.14752
2298 87.42271 11.27129 -63.39818
2308 94.40373 12.22704 44.14878
2313 63.31288 8.21726 -40.78191
2320 59.3314 7.73232 34.77369
2321 45.92643 5.98733 17.13379
2330 66.65492 8.73436 53.13731
2331 40.57338 5.317 -10.86054
2337 70.55525 9.26397 -1.38816
2338 134.08115 17.61057 -46.67662
2352 66.4289 8.78827 5.69755
2369 122.57248 16.30886 -67.01924
2377 29.76453 3.97578 -33.60283
2380 77.6218 10.37216 -22.33033
2382 96.36252 12.8848 -84.33248
2387 106.86988 14.30187 67.83895
2397 95.25342 12.80848 -32.38393
2401 91.71745 12.34551 58.13534
2423 101.29898 13.77504 69.21229
2427 101.88245 13.87439 -63.35275
2428 67.37441 9.17757 64.24326
2439 38.56953 5.26526 -101.61269
2442 101.22906 13.83684 -92.94503
2447 14.29387 1.95844 39.18184
