# StarID X Y Z
4838 62.12297 17.33297 -58.32443
4850 113.44764 31.72954 56.65962
4854 33.965 9.5057 -55.02618
4872 32.09184 9.01061 -36.10632
4876 84.16605 23.63981 3.40159
4880 47.90095 13.46883 -52.24674
4882 45.35572 12.75549 -35.91287
4886 75.33582 21.19544 -62.41231
4897 8.81399 2.48362 24.14137
4899 51.8472 14.61191 -9.36376
4907 75.43161 21.32377 -80.85152
4922 93.74684 26.57013 -55.18644
4941 80.83322 22.98569 -21.74516
4942 54.94111 15.6251 68.83179
4944 60.96683 17.35318 -18.87032
4948 52.99247 15.08834 -44.81481
4953 43.85733 12.49714 92.22139
4956 5.85822 1.67037 43.90565
4966 67.74155 19.35058 90.82082
4971 47.04968 13.45565 -30.32553
4994 48.55341 13.94414 -34.94516
4999 135.97723 39.07254 38.51196
5004 66.07703 19.03099 -98.40311
5006 34.99631 10.08114 50.5049
5015 68.38597 19.73586 92.63549
5021 37.67298 10.88144 -1.62038
5030 133.18024 38.52423 54.67387
5044 29.88896 8.66534 -25.64121
5049 106.79996 30.98519 -82.56564
5061 106.01051 30.81508 37.78691
5088 62.60014 18.3542 -86.06089
5096 23.35392 6.85533 49.29379
5102 37.31798 10.96929 121.13469
5112 4.01018 1.18079 89.26767
5124 60.61196 17.87228 2.73373
5126 59.34077 17.51716 -16.44517
5131 130.65598 38.59092 -67.35252
5153 75.33725 22.34606 2.34153
5154 39.93187 11.84449 -44.22807
5159 106.58227 31.62457 -21.58079
5166 44.77121 13.30623 11.00037
5173 62.61407 18.63373 -45.40021
5192 104.79587 31.32084 25.16299
5216 116.746 35.0352 -51.37719
5224 71.62915 21.5396 -100.54217
5242 48.0307 14.49705 79.89274
5253 54.75534 16.54208 -85.13287
5257 38.75692 11.72162 -75.43658
5280 63.80463 19.42073 -23.37192
5284 74.23742 22.60677 -22.17842
5290 52.07303 15.87292 -7.87744
5291 55.12994 16.80521 -85.34937
5293 54.73267 16.69703 16.26076
5294 65.23629 19.91314 -68.95923
5295 59.90016 18.28477 -85.71446
5300 66.25666 20.24406 -53.9298
5303 27.64271 8.44859 23.61849
5324 28.74746 8.81695 12.13477
5325 4.14948 1.27288 6.18121
5331 114.01595 35.0216 -80.47801
5378 37.9815 11.78693 -23.82827
5384 67.74072 21.04701 -64.77673
5388 115.09059 35.78931 -80.1032
5411 119.29559 37.20189 23.89878
5413 127.98523 39.91444 -43.81721
5428 62.99947 19.7342 -106.88338
5437 99.98184 31.40408 2.24153
5441 71.50582 22.46431 -27.60145
5443 111.04471 34.91644 41.5836
5444 80.56663 25.33382 -126.90496
5448 52.09748 16.39577 24.6368
5451 20.42213 6.43354 -44.60786
5466 64.50848 20.3775 -106.98825
5478 77.37999 24.49647 -14.82803
5479 42.26649 13.38348 -38.03019
5515 46.76172 14.91058 9.5402
5519 20.69166 6.60746 53.17282
5522 37.19944 11.89042 6.5797
5523 108.48918 34.71277 60.61719
5538 9.21537 2.95754 -73.99661
5541 94.59954 30.392 87.05036
5562 77.27859 24.91291 -77.66616
5563 118.23712 38.12276 22.55852
5566 37.64192 12.14621 -9.01739
5581 124.77184 40.3749 19.78653
5588 103.60448 33.57733 -75.68572
5595 89.2977 28.97383 -24.37457
5600 133.15913 43.25365 -44.98958
5622 77.49694 25.31525 12.23736
5631 42.62134 13.95076 -7.28256
5642 4.86323 1.59534 -137.26725
5654 113.92851 37.45535 -14.26512
5666 93.01364 30.65496 -55.84751
5667 85.79757 28.28805 52.29349
5672 31.7301 10.47791 29.72432
5673 49.77662 16.44945 10.84
5685 43.70178 14.47745 -1.4966
5688 16.8781 5.59419 -63.16168
5698 34.82101 11.55824 45.36315
5701 65.962 21.90722 -24.15825
5705 107.4302 35.70929 64.66872
5728 56.67821 18.89337 -34.92613
5748 142.86423 47.74976 -20.15886
5757 77.53451 25.96662 -17.1298
5761 70.83302 23.73148 -43.76769
5762 112.36583 37.64759 44.49327
5764 105.2616 35.28065 -32.72902
5765 59.55649 19.96178 30.40249
5775 105.32679 35.36654 80.12939
5778 73.74089 24.78316 -40.03013
5783 54.01554 18.16874 -68.52562
5789 95.33519 32.0927 -90.23725
5798 70.14942 23.6595 -87.9265
5811 132.99704 44.95665 17.22576
5818 67.20828 22.744 -39.96406
5821 58.11574 19.67954 57.52223
5832 62.49042 21.21564 -4.36123
5839 85.61197 29.08509 61.60371
5840 58.68998 19.94059 -22.17688
5854 105.33213 35.88918 46.93838
5868 44.273 15.14099 36.22056
5876 22.92615 7.85677 -117.87129
5878 45.86864 15.7238 33.60775
5879 92.23939 31.62894 -32.46826
5882 26.85991 9.21573 -38.67998
5893 111.27864 38.2549 44.00061
5931 16.35174 5.66941 16.10462
5938 55.70407 19.34499 19.75615
5939 74.07813 25.72636 -3.4241
5950 72.15514 25.09282 38.00276
5955 85.31133 29.67615 -29.61658
5960 104.86379 36.50806 -23.55141
5967 59.07639 20.60663 7.47359
5999 90.69248 31.81485 -26.8851
6006 63.24645 22.19162 5.46919
6011 34.14946 11.99137 -66.88017
6025 60.81383 21.40823 8.08759
6031 94.3101 33.21958 -50.97459
6041 91.46274 32.26708 -101.04004
6044 25.06103 8.84444 -143.32958
6053 54.36171 19.20985 -50.56381
6054 92.85749 32.82067 -61.5607
6057 95.16079 33.65289 -89.57764
6061 72.1747 25.54887 -89.14251
6076 91.367 32.43914 -50.69657
6087 81.97707 29.15694 -37.83137
6112 111.17272 39.71361 -57.32111
6122 51.50497 18.42515 -27.27598
6124 119.18394 42.63884 -62.21291
6130 106.73054 38.26019 95.01439
6142 32.96955 11.83061 -102.3998
6143 105.21239 37.75804 -62.44335
6144 82.50084 29.60829 -16.99698
6145 62.35703 22.38908 -10.42066
6147 15.48515 5.56147 -71.44361
6178 56.05342 20.24708 27.03924
6183 45.16344 16.32323 -22.3433
6185 140.44596 50.78195 -28.15551
6187 86.94786 31.4409 -74.76757
6192 28.41071 10.27845 -24.78419
6219 86.63762 31.50908 -56.24262
6220 45.96749 16.72219 -13.85443
6226 48.86629 17.80379 38.66901
