ID X Y Z
335 -2.67131631e+01 8.32852970e+01 9.04650376e+01
336 -3.08039550e+01 -7.18840149e+01 -1.68708086e+01
337 -4.53752369e+01 5.04138105e+01 -3.87718881e+01
338 -8.23253266e+01 1.24336297e+01 -6.20012696e+01
339 -5.99806118e-01 1.21674425e+01 -2.26289371e+01
340 -1.33462481e+01 6.87147188e+01 -4.01589074e+01
341 1.58068921e+01 3.77764812e+01 -9.98829695e+01
342 2.78207177e+01 -5.78654516e+01 2.41576967e+01
343 -1.37697630e+02 3.23624004e+01 -5.08225907e+01
344 5.23038591e+01 -4.10249265e+01 -7.52523924e+01
345 -3.37857698e+01 8.26806047e+00 -8.31113996e+01
346 -5.00201105e+01 -2.58495770e+01 -1.08609680e+02
347 -8.32716845e+00 5.22727424e+01 1.85436192e+01
348 -3.85284337e+01 3.54517991e+01 -9.43292896e+01
349 4.45237844e+01 -5.52815820e+01 -7.26090662e+01
350 -1.90292228e+01 -2.21091984e+01 -4.99334852e+01
351 4.85061123e+01 7.29846697e+00 -1.09578692e+01
352 1.85191444e+01 -7.36329548e+00 -5.71724175e+01
353 -1.16855532e+02 5.62856098e-01 6.51075653e+01
354 -1.72896446e+01 2.82921779e+01 -8.15525641e+01
355 5.01613302e+00 4.71956732e+01 -3.62071638e+01
356 1.31104935e+02 1.43175704e+02 6.60181918e+01
357 -1.08390809e+01 8.50137814e+01 -9.09437769e+01
358 -2.96291352e+01 -8.51737363e+01 -5.31603594e+01
359 -2.72040028e+01 -2.60398555e+01 -1.05799345e+02
360 -3.31265423e+00 -4.90134825e+01 -1.16328073e+01
361 2.85659728e+00 3.68426199e+01 -4.31310656e+01
362 -5.92971156e+01 4.88998670e+01 8.02093721e+01
363 -8.25861310e+01 -1.23433539e+02 6.82611200e+00
364 2.30016251e+01 1.66011145e+01 -4.33152265e+01
365 -3.91245807e+00 -3.39645731e+01 -8.92199023e+01
366 8.24828442e+01 -6.12745828e+00 -1.42074451e+01
367 -1.38447948e+01 7.06901948e+01 -1.79341797e+02
368 -3.96783645e+00 5.00936669e+01 -7.91231866e+01
369 -2.25874062e+01 2.94860458e+01 9.71180636e+00
370 -2.60385050e+01 5.46913678e+01 6.11716558e+01
371 8.79199732e+01 -5.63356387e+01 7.08836942e+01
372 2.21789387e+01 6.52643784e+01 -3.29458443e+00
373 -2.90612104e+01 4.58613332e+01 5.74261342e+01
374 -1.32016842e+01 5.10195936e+01 -3.30124355e+01
375 -2.04057385e+01 5.63023881e+01 -3.50765912e+01
376 5.17496486e+01 1.07751623e+02 -5.88327711e+01
377 -1.73389561e+01 7.02492845e+01 -1.75827867e+01
378 -4.21824008e+01 -2.96151317e+01 -1.46055416e+01
379 7.80861856e+01 1.24727178e+02 1.02253317e+01
380 -2.11694816e+01 6.85902297e+00 -6.67920992e+01
381 -1.75643650e+01 4.21143139e+01 -9.35866088e+01
382 -6.60077278e+01 8.88523276e+00 2.06161617e+01
383 -3.01342885e+01 1.56200422e+00 -3.62766528e+01
384 -7.10237597e+01 7.45063250e+00 -1.40605508e+01
385 -1.97905974e+01 -1.02633891e+01 -6.19461689e+01
386 -6.05239009e+01 5.21142634e+00 -8.67018988e+01
387 3.21792584e+01 2.32519138e+01 -9.91057905e+01
388 -6.55847466e+01 5.75480697e+01 2.62592673e+01
389 -7.59174383e+01 4.60882616e+00 3.03194824e+01
390 8.06364520e+00 -2.18611271e+01 -9.41659418e+01
391 -1.67275576e+01 -5.31921116e+01 -5.37806522e+01
392 -9.12158837e+01 -3.46690353e+01 4.71904623e+01
393 2.67291059e+01 5.08467166e+01 2.15410942e+01
394 -7.80739560e+01 -6.03670913e+01 3.90395894e+01
395 -6.06914835e+01 1.17036108e+02 -4.99559623e+01
396 5.64262729e+01 5.65696679e+01 -5.46399430e+01
397 4.08787877e+01 -3.69362808e+01 -1.23150364e+02
398 -4.70520952e+01 8.69548371e+01 -9.24910805e+01
399 -1.07095624e+01 -4.71162288e+01 -5.57605721e+01
400 -1.24708338e+02 1.26092077e+01 -6.54875294e+01
401 -6.01155428e+01 9.19072310e+01 8.73268409e+01
402 -6.33850936e+01 1.96553244e+01 -8.58035719e+00
403 -8.13161764e+01 1.14189994e+01 4.05456155e+01
404 -9.60391733e+01 -8.91515067e+01 -4.99542916e+01
405 -4.16070660e+01 3.29670263e+01 -1.07802499e+00
406 -4.66613381e+01 -3.73229024e+01 -4.21165218e+01
407 -2.50439037e+01 6.23176969e+01 -8.69050050e-01
408 -4.21993171e+01 1.43140160e+01 3.35415679e+01
409 -8.54079067e+01 1.54421717e+01 -4.88650711e+01
410 8.66507492e+00 4.88188934e+01 2.38101946e+00
411 -8.63654023e+00 4.26928083e+01 4.50818498e+01
412 -8.47687674e+01 2.88692258e+01 3.85062487e+01
413 -1.21837056e+02 1.31432380e+01 3.61210692e+01
414 -3.25826660e+01 -2.01010023e+01 4.33190789e+00
415 -5.40049341e+01 6.49882487e+00 -5.08604438e+01
416 6.52115249e+01 -3.00525563e+01 5.65292567e-01
417 -4.78622460e+01 3.00860234e+01 -4.16171564e+01
418 -4.52813982e+01 5.79345301e+01 -5.22124208e+01
419 -1.90435181e+02 2.11313232e+02 -1.31846375e+02
420 6.96883674e+01 -8.78909233e+01 6.09023146e+00
421 -4.25420934e+01 8.05177341e+01 9.21359377e+01
422 -3.87143587e+01 -9.95876079e+01 -1.50105285e+01
423 -9.20419872e+01 -4.17843538e+01 -9.24940853e+01
424 -1.78734107e+01 -1.00766588e+02 -7.48345600e+01
425 -3.60076599e+01 -2.17673721e+01 -1.24549321e+02
426 4.52326311e+01 -4.16552986e+01 -9.64266226e+01
427 -1.23933277e+02 -3.95361198e+01 -2.93861656e+01
428 -8.54734386e+01 5.21403830e+01 -5.47809724e+01
429 -3.94433765e+01 -3.98897834e+01 -5.50281840e+01
430 -7.71049818e+01 -1.64417436e+01 -7.56245922e+01
431 -5.48535848e+01 -1.06956794e+00 -7.80015787e+01
432 -8.69115176e+01 -3.39950706e+01 -6.23314952e+01
433 -8.70253868e+01 -2.45571489e+01 -1.09316668e+02
434 -1.11180129e+02 -5.74082786e+01 -2.46368157e+01
435 -3.88253247e+01 2.55978315e+01 -9.30052946e+01
436 -2.83072265e+01 1.76648332e+01 -9.54674171e+01
437 -1.26413891e+01 6.67577601e+01 5.51586275e+01
438 4.60075974e+01 7.64776955e-01 3.05975015e+00
439 -7.25450008e+01 8.74917598e+00 6.73373139e+01
440 4.97269026e+01 -1.02933450e+02 5.45553141e+00
441 -1.20629682e+02 3.77603326e+01 -5.03157494e+01
442 -1.16145459e+02 1.13051727e+01 7.36427618e+01
443 -3.83224833e+01 -2.80325941e+01 1.24551146e+01
444 2.60407286e+01 -7.58507116e+00 2.13658825e+01
445 -2.34792607e+01 -3.96051372e+01 4.91620041e+01
446 -7.47305687e+01 -1.26750308e+02 -3.15364412e+01
447 9.03823347e+00 -7.20134557e+00 6.05445144e+01
448 -6.10582116e+01 1.78639974e+01 3.01270556e+01
449 -1.02278956e+02 -1.42099468e+01 5.86263104e+01
450 5.18914738e+01 -7.09047190e+01 4.95902966e+01
