ID Node1 Node2 X Y Z
1179 300 5093
1180 301 3593
1181 301 379
1182 301 3834
1183 301 3749
1184 302 9520
1185 302 535
1186 302 4708
1187 302 10365
1188 303 1314
1189 303 8902
1190 303 835
1191 303 10486
1192 304 13407
1193 304 5123
1194 304 5126
1195 304 9132
1196 305 5939
1197 305 5271
1198 305 5643
1199 306 5148
1200 306 -1 0.983673 0.0863162 0.157917
1201 306 3286
1202 307 3316
1203 307 8024
1204 307 375
1205 307 13517
1206 308 3166
1207 308 3200
1208 308 3199
1209 308 1564
1210 309 8984
1211 309 1330
1212 309 10478
1213 309 11719
1214 310 4094
1215 310 465
1216 310 3491
1217 310 4029
1218 311 823
1219 311 1925
1220 311 1681
1221 311 1978
1222 312 12214
1223 312 1665
1224 312 1767
1225 312 2765
1226 313 1841
1227 313 1733
1228 313 2726
1229 314 4318
1230 314 2420
1231 315 4543
1232 315 4548
1233 315 4546
1234 315 4020
1235 316 5256
1236 316 1640
1237 316 3779
1238 316 729
1239 317 11883
1240 317 11531
1241 317 13225
1242 317 13221
1243 318 1565
1244 318 1768
1245 318 2575
1246 318 2532
1247 319 3402
1248 319 3433
1249 319 3413
1250 319 3359
1251 320 1697
1252 320 1575
1253 320 824
1254 320 524
1255 321 6351
1256 321 2642
1257 321 3158
1258 321 830
1259 322 6423
1260 322 7324
1261 322 715
1262 322 5347
1263 323 5896
1264 323 5696
1265 323 5417
1266 323 3561
1267 324 1318
1268 324 2151
1269 324 1460
1270 325 893
1271 325 6344
1272 325 532
1273 326 6952
1274 326 3093
1275 326 6910
1276 326 6964
1277 327 6530
1278 327 6533
1279 327 6462
1280 327 1875
1281 328 701
1282 328 3645
1283 328 5251
1284 329 718
1285 329 1995
1286 329 3181
1287 329 1943
1288 330 6305
1289 330 792
1290 330 6318
1291 330 3211
1292 331 8095
1293 331 7211
1294 331 9938
1295 331 8381
1296 332 11215
1297 332 430
1298 332 10268
1299 332 3501
1300 333 13270
1301 333 5041
1302 333 420
1303 333 3367
1304 334 5104
1305 334 1554
1306 334 1302
1307 334 5038
1308 335 1264
1309 335 3487
1310 335 6136
1311 335 3333
1312 336 6970
1313 336 3269
1314 336 2035
1315 336 1602
1316 337 1760
1317 337 6343
1318 337 764
1319 338 11186
1320 338 1096
1321 338 3436
1322 338 10815
1323 339 5337
1324 339 5488
1325 339 5486
1326 340 2594
1327 340 4784
1328 340 4868
1329 340 2376
1330 341 3651
1331 341 661
1332 341 3636
1333 341 3614
1334 342 6836
1335 342 6317
1336 342 3587
1337 342 6299
1338 343 6813
