id;spkid;full_name;pdes;name;diameter;q;per;class;horizons;begin_time;end_time;;name_ru
a0000240;2000240;240Vanadis;240;Vanadis;87.928;2.110849383;1587.973824;MBA;DES=+2000240;1998-11-30-00-09-26;2000-01-01-00-00-00;;Vanadis
a0000241;2000241;241Germania;241;Germania;168.9;2.736466732;1945.456738;MBA;DES=+2000241;1998-09-01-15-15-35;2000-01-01-00-00-00;;Germania
a0000242;2000242;242Kriemhild;242;Kriemhild;40.802;2.513057043;1767.345525;MBA;DES=+2000242;1998-10-16-03-55-37;2000-01-01-00-00-00;;Kriemhild
a0000243;2000243;243Ida;243;Ida;32;2.737695416;1767.279851;MBA;DES=+2000243;1998-10-16-04-19-16;2000-01-01-00-00-00;;Ida
a0000245;2000245;245Vera;245;Vera;75.949;2.488019398;1990.087535;MBA;DES=+2000245;1998-08-21-11-28-30;2000-01-01-00-00-00;;Вера
a0000246;2000246;246Asporina;246;Asporina;50.891;2.39790295;1614.895286;MBA;DES=+2000246;1998-11-23-06-37-42;2000-01-01-00-00-00;;Asporina
a0000247;2000247;247Eukrate;247;Eukrate;130.935;2.069159429;1657.20918;MBA;DES=+2000247;1998-11-12-16-44-42;2000-01-01-00-00-00;;Эвкрата
a0000248;2000248;248Lameia;248;Lameia;50.12;2.308489935;1418.812919;MBA;DES=+2000248;1999-01-11-07-07-20;2000-01-01-00-00-00;;Lameia
a0000249;2000249;249Ilse;249;Ilse;34.83;1.858768909;1338.394607;MBA;DES=+2000249;1999-01-31-09-37-56;2000-01-01-00-00-00;;Ilse
a0000250;2000250;250Bettina;250;Bettina;120.995;2.718168427;2034.946062;MBA;DES=+2000250;1998-08-10-06-19-26;2000-01-01-00-00-00;;Беттина
a0000251;2000251;251Sophia;251;Sophia;27.495;2.792418926;1990.45095;MBA;DES=+2000251;1998-08-21-09-17-40;2000-01-01-00-00-00;;Sophia
a0000252;2000252;252Clementina;252;Clementina;65.344;2.951009249;2052.152614;MBA;DES=+2000252;1998-08-05-23-05-04;2000-01-01-00-00-00;;Clementina
a0000253;2000253;253Mathilde;253;Mathilde;52.8;1.952532639;1574.763104;MBA;DES=+2000253;1998-12-03-07-25-17;2000-01-01-00-00-00;;Mathilde
a0000255;2000255;255Oppavia;255;Oppavia;56.939;2.529743606;1662.055254;MBA;DES=+2000255;1998-11-11-11-40-07;2000-01-01-00-00-00;;Oppavia
a0000256;2000256;256Walpurga;256;Walpurga;66.634;2.802311854;1898.449221;MBA;DES=+2000256;1998-09-13-09-18-17;2000-01-01-00-00-00;;Walpurga
a0000257;2000257;257Silesia;257;Silesia;72.66;2.779890817;2018.461747;MBA;DES=+2000257;1998-08-14-09-13-47;2000-01-01-00-00-00;;Silesia
a0000258;2000258;258Tyche;258;Tyche;64.78;2.081650786;1545.035136;MBA;DES=+2000258;1998-12-10-17-47-22;2000-01-01-00-00-00;;Tyche
a0000259;2000259;259Aletheia;259;Aletheia;174.318;2.729234846;2025.424254;MBA;DES=+2000259;1998-08-12-15-27-17;2000-01-01-00-00-00;;Алетейя
a0000260;2000260;260Huberta;260;Huberta;101.539;3.065701898;2344.764528;OMB;DES=+2000260;1998-05-24-19-24-47;2000-01-01-00-00-00;;Губерта
a0000261;2000261;261Prymno;261;Prymno;50.011;2.124584396;1300.603011;MBA;DES=+2000261;1999-02-09-20-22-54;2000-01-01-00-00-00;;Prymno
a0000263;2000263;263Dresda;263;Dresda;23.952;2.662876691;1791.585238;MBA;DES=+2000263;1998-10-10-02-29-19;2000-01-01-00-00-00;;Dresda
a0000264;2000264;264Libussa;264;Libussa;62.969;2.413425949;1708.45192;MBA;DES=+2000264;1998-10-30-21-17-19;2000-01-01-00-00-00;;Libussa
a0000265;2000265;265Anna;265;Anna;22.767;1.77281714;1374.888498;MBA;DES=+2000265;1999-01-22-06-40-08;2000-01-01-00-00-00;;Anna
a0000266;2000266;266Aline;266;Aline;109.494;2.375190423;1718.026341;MBA;DES=+2000266;1998-10-28-11-50-32;2000-01-01-00-00-00;;Алина
a0000267;2000267;267Tirza;267;Tirza;55.998;2.501606773;1688.83959;MBA;DES=+2000267;1998-11-04-18-57-45;2000-01-01-00-00-00;;Tirza
a0000268;2000268;268Adorea;268;Adorea;144.585;2.66620985;1984.692055;MBA;DES=+2000268;1998-08-22-19-50-52;2000-01-01-00-00-00;;Адорея
a0000269;2000269;269Justitia;269;Justitia;50.728;2.058531008;1545.665599;MBA;DES=+2000269;1998-12-10-14-00-24;2000-01-01-00-00-00;;Justitia
a0000270;2000270;270Anahita;270;Anahita;51.4;1.867491974;1190.377194;MBA;DES=+2000270;1999-03-09-09-44-12;2000-01-01-00-00-00;;Anahita
a0000271;2000271;271Penthesilea;271;Penthesilea;65.901;2.692631474;1902.241566;MBA;DES=+2000271;1998-09-12-10-33-03;2000-01-01-00-00-00;;Penthesilea
a0000272;2000272;272Antonia;272;Antonia;26.87;2.705246302;1693.265587;MBA;DES=+2000272;1998-11-03-16-24-24;2000-01-01-00-00-00;;Antonia
a0000273;2000273;273Atropos;273;Atropos;29.768;2.011138915;1353.787245;MBA;DES=+2000273;1999-01-27-13-16-35;2000-01-01-00-00-00;;Atropos
a0000274;2000274;274Philagoria;274;Philagoria;27.307;2.681599713;1941.186149;MBA;DES=+2000274;1998-09-02-16-53-00;2000-01-01-00-00-00;;Philagoria
a0000275;2000275;275Sapientia;275;Sapientia;103;2.315671305;1683.643705;MBA;DES=+2000275;1998-11-06-02-08-16;2000-01-01-00-00-00;;Сапиенция
a0000276;2000276;276Adelheid;276;Adelheid;114.723;2.906819846;2009.774907;MBA;DES=+2000276;1998-08-16-13-21-03;2000-01-01-00-00-00;;Аделаида
a0000277;2000277;277Elvira;277;Elvira;30.422;2.619612589;1789.698592;MBA;DES=+2000277;1998-10-10-13-48-31;2000-01-01-00-00-00;;Эльвира
a0000278;2000278;278Paulina;278;Paulina;32.773;2.393143074;1671.53242;MBA;DES=+2000278;1998-11-09-02-48-20;2000-01-01-00-00-00;;Paulina
a0000279;2000279;279Thule;279;Thule;126.59;4.111493108;3238.03632;OMB;DES=+2000279;1997-10-13-11-46-56;2000-01-01-00-00-00;;Туле
a0000280;2000280;280Philia;280;Philia;45.69;2.618118065;1842.226309;MBA;DES=+2000280;1998-09-27-10-38-32;2000-01-01-00-00-00;;Philia
a0000282;2000282;282Clorinde;282;Clorinde;39.03;2.151961887;1307.465028;MBA;DES=+2000282;1999-02-08-03-12-35;2000-01-01-00-00-00;;Clorinde
a0000283;2000283;283Emma;283;Emma;132.385;2.609254228;1944.582043;MBA;DES=+2000283;1998-09-01-20-30-28;2000-01-01-00-00-00;;Эмма
a0000284;2000284;284Amalia;284;Amalia;52.95;1.834441593;1322.754124;MBA;DES=+2000284;1999-02-04-07-28-30;2000-01-01-00-00-00;;Amalia
a0000285;2000285;285Regina;285;Regina;47.156;2.454063584;1982.104708;MBA;DES=+2000285;1998-08-23-11-22-19;2000-01-01-00-00-00;;Регина
a0000286;2000286;286Iclea;286;Iclea;94.3;3.105395948;2086.525985;MBA;DES=+2000286;1998-07-28-08-50-39;2000-01-01-00-00-00;;Iclea
a0000287;2000287;287Nephthys;287;Nephthys;59.615;2.297970281;1318.202281;MBA;DES=+2000287;1999-02-05-10-47-10;2000-01-01-00-00-00;;Nephthys
a0000288;2000288;288Glauke;288;Glauke;28.981;2.194535442;1676.422405;MBA;DES=+2000288;1998-11-07-21-27-57;2000-01-01-00-00-00;;Glauke
a0000289;2000289;289Nenetta;289;Nenetta;37.586;2.297208999;1781.480439;MBA;DES=+2000289;1998-10-12-15-07-03;2000-01-01-00-00-00;;Nenetta
a0000292;2000292;292Ludovica;292;Ludovica;30.864;2.444231375;1470.321188;MBA;DES=+2000292;1998-12-29-10-04-23;2000-01-01-00-00-00;;Ludovica
a0000293;2000293;293Brasilia;293;Brasilia;57.486;2.557360119;1767.796341;MBA;DES=+2000293;1998-10-16-01-13-20;2000-01-01-00-00-00;;Бразилия
a0000294;2000294;294Felicia;294;Felicia;51.865;2.419244337;2046.29581;MBA;DES=+2000294;1998-08-07-10-13-31;2000-01-01-00-00-00;;Felicia
a0000295;2000295;295Theresia;295;Theresia;28.34;2.315451042;1706.313405;MBA;DES=+2000295;1998-10-31-10-07-11;2000-01-01-00-00-00;;Theresia
a0000297;2000297;297Caecilia;297;Caecilia;39.48;2.719880974;2060.372952;MBA;DES=+2000297;1998-08-03-21-45-45;2000-01-01-00-00-00;;Caecilia
a0000298;2000298;298Baptistina;298;Baptistina;21.135;2.046231652;1244.191093;MBA;DES=+2000298;1999-02-23-22-51-12;2000-01-01-00-00-00;;Baptistina
a0000300;2000300;300Geraldina;300;Geraldina;67.373;3.021992644;2095.596937;OMB;DES=+2000300;1998-07-26-02-25-07;2000-01-01-00-00-00;;Geraldina
a0000301;2000301;301Bavaria;301;Bavaria;53.042;2.542091456;1644.031522;MBA;DES=+2000301;1998-11-15-23-48-40;2000-01-01-00-00-00;;Bavaria
a0000302;2000302;302Clarissa;302;Clarissa;38.53;2.137179723;1362.526733;MBA;DES=+2000302;1999-01-25-08-50-22;2000-01-01-00-00-00;;Clarissa
a0000303;2000303;303Josephina;303;Josephina;124.923;2.935067843;2017.193416;MBA;DES=+2000303;1998-08-14-16-50-23;2000-01-01-00-00-00;;Жозефина
a0000304;2000304;304Olga;304;Olga;65.99;1.870948064;1361.108767;MBA;DES=+2000304;1999-01-25-17-20-50;2000-01-01-00-00-00;;Olga
a0000305;2000305;305Gordonia;305;Gordonia;47.739;2.484769276;1982.448196;MBA;DES=+2000305;1998-08-23-09-18-39;2000-01-01-00-00-00;;Gordonia
a0000306;2000306;306Unitas;306;Unitas;47.2;2.002368883;1322.492861;MBA;DES=+2000306;1999-02-04-09-02-34;2000-01-01-00-00-00;;Unitas
a0000307;2000307;307Nike;307;Nike;61.313;2.490375889;1810.84775;MBA;DES=+2000307;1998-10-05-06-54-49;2000-01-01-00-00-00;;Nike
a0000308;2000308;308Polyxo;308;Polyxo;128.578;2.638064719;1665.28205;MBA;DES=+2000308;1998-11-10-16-18-28;2000-01-01-00-00-00;;Поликсо
a0000309;2000309;309Fraternitas;309;Fraternitas;41.075;2.36246517;1589.071059;MBA;DES=+2000309;1998-11-29-17-34-26;2000-01-01-00-00-00;;Fraternitas
a0000310;2000310;310Margarita;310;Margarita;33.708;2.448775168;1676.402496;MBA;DES=+2000310;1998-11-07-21-35-07;2000-01-01-00-00-00;;Маргарита
a0000311;2000311;311Claudia;311;Claudia;26.3;2.891559463;1803.002978;MBA;DES=+2000311;1998-10-07-05-58-56;2000-01-01-00-00-00;;Клавдия
a0000312;2000312;312Pierretta;312;Pierretta;46.191;2.338233532;1694.970247;MBA;DES=+2000312;1998-11-03-06-10-43;2000-01-01-00-00-00;;Pierretta
a0000313;2000313;313Chaldaea;313;Chaldaea;77.853;1.942924716;1336.631624;MBA;DES=+2000313;1999-01-31-20-12-36;2000-01-01-00-00-00;;Chaldaea
a0000314;2000314;314Rosalia;314;Rosalia;60.689;2.617579645;2052.389928;MBA;DES=+2000314;1998-08-05-21-39-38;2000-01-01-00-00-00;;Розалия
a0000316;2000316;316Goberta;316;Goberta;56.067;2.749491694;2070.898442;MBA;DES=+2000316;1998-08-01-06-36-34;2000-01-01-00-00-00;;Гоберта
a0000318;2000318;318Magdalena;318;Magdalena;85;2.924816072;2086.360082;MBA;DES=+2000318;1998-07-28-09-50-23;2000-01-01-00-00-00;;Magdalena
a0000319;2000319;319Leona;319;Leona;49.943;2.665387949;2293.482883;OMB;DES=+2000319;1998-06-06-15-06-10;2000-01-01-00-00-00;;Leona
a0000320;2000320;320Katharina;320;Katharina;23.362;2.65759095;1907.409143;MBA;DES=+2000320;1998-09-11-03-32-43;2000-01-01-00-00-00;;Katharina
a0000321;2000321;321Florentina;321;Florentina;27.974;2.750744107;1790.203327;MBA;DES=+2000321;1998-10-10-10-46-49;2000-01-01-00-00-00;;Florentina
a0000322;2000322;322Phaeo;322;Phaeo;69.855;2.096292991;1693.764556;MBA;DES=+2000322;1998-11-03-13-24-46;2000-01-01-00-00-00;;Phaeo
a0000323;2000323;323Brucia;323;Brucia;27.714;1.670695085;1344.289311;MBA;DES=+2000323;1999-01-29-22-15-50;2000-01-01-00-00-00;;Brucia
a0000324;2000324;324Bamberga;324;Bamberga;220.691;1.767999716;1603.807559;MBA;DES=+2000324;1998-11-26-01-09-17;2000-01-01-00-00-00;;Бамберга
a0000325;2000325;325Heidelberga;325;Heidelberga;75.72;2.711323456;2107.032662;OMB;DES=+2000325;1998-07-23-05-48-15;2000-01-01-00-00-00;;Heidelberga
a0000326;2000326;326Tamara;326;Tamara;93;1.876068171;1288.359099;MBA;DES=+2000326;1999-02-12-21-50-43;2000-01-01-00-00-00;;Тамара
a0000327;2000327;327Columbia;327;Columbia;30.291;2.606811999;1689.360598;MBA;DES=+2000327;1998-11-04-15-50-12;2000-01-01-00-00-00;;Колумбия
a0000328;2000328;328Gudrun;328;Gudrun;145.68;2.787125193;2008.15252;MBA;DES=+2000328;1998-08-16-23-05-06;2000-01-01-00-00-00;;Гудрун
a0000329;2000329;329Svea;329;Svea;81.057;2.416291296;1423.916711;MBA;DES=+2000329;1999-01-10-00-29-59;2000-01-01-00-00-00;;Svea
a0000331;2000331;331Etheridgea;331;Etheridgea;74.92;2.734490395;1925.728447;MBA;DES=+2000331;1998-09-06-13-37-46;2000-01-01-00-00-00;;Etheridgea
a0000332;2000332;332Siri;332;Siri;40.37;2.529602137;1686.951769;MBA;DES=+2000332;1998-11-05-06-17-22;2000-01-01-00-00-00;;Siri
a0000333;2000333;333Badenia1892A;333;Badenia;72.199;2.631742204;2023.147518;MBA;DES=+2000333;1998-08-13-05-06-54;2000-01-01-00-00-00;;Badenia
a0000334;2000334;334Chicago1892L;334;Chicago;198.77;3.798870098;2802.676341;OMB;DES=+2000334;1998-01-30-07-56-32;2000-01-01-00-00-00;;Чикаго
a0000335;2000335;335Roberta1892C;335;Roberta;97.109;2.04724571;1422.065734;MBA;DES=+2000335;1999-01-10-11-36-20;2000-01-01-00-00-00;;Роберта
a0000336;2000336;336Lacadiera1892D;336;Lacadiera;67.513;2.036453209;1233.930615;MBA;DES=+2000336;1999-02-26-12-24-58;2000-01-01-00-00-00;;Lacadiera
a0000337;2000337;337Devosa1892E;337;Devosa;64.549;2.056653062;1343.640543;MBA;DES=+2000337;1999-01-30-02-09-24;2000-01-01-00-00-00;;Devosa
