id;hip;hd;hr;gl;bf;proper;ra;dec;dist;pmra;pmdec;rv;mag;absmag;spect;ci;x;y;z;vx;vy;vz;rarad;decrad;pmrarad;pmdecrad;bayer;flam;con;comp;comp_primary;base;lum;var;var_min;var_max;greek_letters;spect_desig;color;linecolor
1266;1269;1142;;;;;0.265239;61.000172;132.9787;-20.94;-10.28;-17;6.43;0.811;;0.838;64.313567;4.473022;116.305853;-1.69E-06;-1.37E-05;-1.84E-05;0.069439333;1.064653851;-1.02E-07;-4.98E-08;;;Cas;1;1266;;41.26672463;;;;;G;#FFD423;#FFD423
1267;1268;1221;58;;;;0.265257;-75.911615;189.3939;-17.82;-2.41;16;6.49;0.103;;0.983;45.990882;3.198834;-183.697332;2.97E-06;-1.62E-05;-1.64E-05;0.069444178;-1.324907625;-8.64E-08;-1.17E-08;;;Hyi;1;1267;;79.21364542;;;;;G;#FFD423;#FFD423
1286;1288;1187;57;;;;0.269126;-31.446394;152.207;117.87;-27.11;26;5.66;-0.252;;1.35;129.530168;9.141561;-79.406606;6.10E-06;8.76E-05;-3.09E-05;0.070457079;-0.548843114;5.71E-07;-1.31E-07;;;Scl;1;1286;;109.8499845;;;;;K;#F99220;#F99220
1293;1296;1141;55;;;;0.270527;76.950755;192.3077;19.77;-3.13;-7;6.35;-0.07;;-0.044;43.311977;3.07278;187.341554;-8.00E-08;1.85E-05;-7.63E-06;0.07082373;1.343044035;9.58E-08;-1.52E-08;;;Cep;1;1293;;92.89663868;;;;;B;#93C2F1;#93C2F1
1300;1302;1185;56;;;;0.272645;43.595049;106.4963;35.61;-23.43;2;6.12;0.983;;0.068;76.931585;5.500631;73.435278;8.49E-06;1.90E-05;-7.35E-06;0.071378244;0.760877145;1.73E-07;-1.14E-07;;;And;1;1300;;35.22086356;;;;;A;#f3e8d3;#f3e8d3
1317;1319;1227;59;;;;0.276122;8.240154;125;-28.01;-14.69;1;6.12;0.635;;0.919;123.386422;8.935011;17.915321;3.51E-06;-1.68E-05;-8.66E-06;0.072288694;0.143817822;-1.36E-07;-7.12E-08;;36;Psc;1;1317;;48.52885002;;;;;G;#FFD423;#FFD423
1329;1331;1256;61;;;;0.278429;-20.210061;182.8154;-6.96;-1.53;19;6.5;0.19;;-0.108;171.104476;12.494362;-63.156013;1.82E-05;-4.86E-06;-7.99E-06;0.072892477;-0.352732103;-3.37E-08;-7.42E-09;;;Cet;1;1329;;73.11390835;;;;;B;#93C2F1;#93C2F1
1351;1354;1239;60;;;;0.282513;61.533185;190.1141;-6;-3.46;-4;5.74;-0.655;;0.898;90.370066;6.696118;167.128006;1.26E-06;-5.45E-06;-5.12E-06;0.073961765;1.073956685;-2.91E-08;-1.68E-08;;;Cas;1;1351;;159.2208727;;;;;G;#FFD423;#FFD423
1363;1366;1280;63;;;;0.284863;38.681636;94.697;-50.01;-17.9;1;4.61;-0.272;;0.059;73.717927;5.507828;59.184918;7.63E-06;-2.25E-05;-5.78E-06;0.074576934;0.675121901;-2.42E-07;-8.68E-08;The;24;And;1;1363;;111.8922482;;;;;A;#f3e8d3;#f3e8d3
1369;1372;1279;62;;;;0.285845;47.947405;343.6426;4.05;-3.97;-9;5.86;-1.821;;-0.079;229.531844;17.208961;255.164977;-1.76E-06;6.63E-06;-1.13E-05;0.074834084;0.836840089;1.96E-08;-1.92E-08;;;Cas;1;1369;;466.0151117;;;;;B;#93C2F1;#93C2F1
1399;1402;1343;66;;;;0.292417;-19.051092;48.4966;20.45;-2.36;-5;6.46;3.031;;0.386;45.706036;3.505865;-15.829817;-5.37E-06;4.41E-06;1.14E-06;0.076554674;-0.332504273;9.91E-08;-1.14E-08;;;Cet;1;1399;;5.340722341;;;;;F;#d4bf94;#d4bf94
1412;1415;1337;65;;;;0.295295;51.43309;735.2941;-4.19;-1.62;-35;6.11;-3.222;;-0.151;457.03369;35.402931;574.911987;-1.66E-05;-1.63E-05;-3.16E-05;0.077308136;0.897676768;-2.03E-08;-7.85E-09;;;Cas;1;1412;;1693.557709;;6.225;6.045;;O;#5A90C3;#5A90C3
1418;1421;1367;67;;;;0.296583;1.688727;117.3709;90.04;9.15;-9;6.19;0.842;;0.937;116.966373;9.10017;3.458869;-1.33E-05;5.04E-05;4.93E-06;0.077645177;0.029473847;4.37E-07;4.44E-08;;;Psc;1;1418;;40.10513661;;;;;K;#F99220;#F99220
1462;1465;1419;69;;;;0.304791;11.206214;153.8462;-32.75;-28.6;9;6.07;0.135;;1.036;150.432878;12.029176;29.8986;1.51E-05;-2.33E-05;-1.91E-05;0.07979399;0.195585328;-1.59E-07;-1.39E-07;;;Psc;1;1462;;76.91304403;;;;;K;#F99220;#F99220
1470;1473;1404;68;;;;0.305463;36.785224;41.3223;-66.51;-42.48;-8;4.51;1.429;;0.054;32.988623;2.643715;24.744457;-3.90E-07;-1.34E-05;-1.17E-05;0.079970006;0.642023275;-3.22E-07;-2.06E-07;Sig;25;And;1;1470;;23.35608247;;;;;A;#f3e8d3;#f3e8d3
1490;1493;1439;71;;;;0.310625;31.517227;166.6667;58.09;-2.91;-5;5.88;-0.229;;-0.014;141.610946;11.541536;87.12581;-6.93E-06;4.65E-05;-4.68E-06;0.08132155;0.550079378;2.82E-07;-1.41E-08;;;And;1;1490;;107.5474209;;;;;A;#f3e8d3;#f3e8d3
1496;1499;1461;72;;;;0.311629;-8.053001;23.245;417.66;-144.2;-10.4;6.47;4.638;;0.674;22.939133;1.875641;-3.256358;-1.66E-05;4.59E-05;-1.46E-05;0.08158434;-0.140551389;2.02E-06;-6.99E-07;;;Cet;1;1496;;1.215626055;;;;;G;#FFD423;#FFD423
1498;1501;1438;70;;;;0.311712;43.791141;202.8398;23.31;-2.72;7;6.1;-0.436;;-0.074;145.93616;11.935836;140.371588;5.13E-06;2.34E-05;3.02E-06;0.081606041;0.764299596;1.13E-07;-1.32E-08;;26;And;1;1498;;130.136763;;;;;B;#93C2F1;#93C2F1
1499;1502;1483;73;;;;0.31182;-43.235571;112.4859;50.23;-0.06;12;6.33;1.075;;1.21;81.678029;6.682639;-77.052863;6.66E-06;2.80E-05;-8.43E-06;0.081634227;-0.754603061;2.44E-07;-2.91E-10;;;Phe;1;1499;;32.35936569;;;;;K;#F99220;#F99220
1559;1562;1522;74;;;;0.323799;-8.823921;84.1751;-14.37;-37.84;19;3.56;-1.066;;1.214;82.880324;7.042663;-12.912353;1.73E-05;-4.42E-06;-1.82E-05;0.084770251;-0.154006481;-6.97E-08;-1.83E-07;Iot;8;Cet;1;1559;;232.4877102;;;;;K;#F99220;#F99220
1571;1575;1527;75;;;;0.328212;40.729461;175.1313;-25.3;-19;-38;6.35;0.133;;1.179;132.22443;11.389488;114.270874;-1.70E-05;-2.30E-05;-3.76E-05;0.085925792;0.71086319;-1.23E-07;-9.21E-08;;;And;1;1571;;77.05485366;;;;;K;#F99220;#F99220
1595;1599;1581;77;;;;0.334142;-64.874791;8.5866;1707.56;1165.36;9;4.23;4.561;;0.576;3.631914;0.318885;-7.774227;4.14E-05;7.50E-05;1.23E-05;0.087478102;-1.132278698;8.28E-06;5.65E-06;Zet;;Tuc;1;1595;;1.304968414;;;;;F;#d4bf94;#d4bf94
1626;1630;1606;78;;;;0.340111;30.935614;159.7444;15.27;-0.64;4;5.89;-0.127;;-0.098;136.477267;12.184297;82.120542;2.70E-06;1.21E-05;1.68E-06;0.089040944;0.539928312;7.40E-08;-3.10E-09;;;And;1;1626;;97.90390174;;;;;B;#93C2F1;#93C2F1
1635;1639;1601;;;;;0.341924;48.968633;218.3406;8.08;-3.43;0;6.46;-0.236;;0.564;142.760623;12.813558;164.705297;1.96E-06;8.76E-06;-2.38E-06;0.089515499;0.854663871;3.92E-08;-1.66E-08;;;Cas;1;1635;;108.2430448;;;;;G;#FFD423;#FFD423
1641;1645;1635;80;;;;0.343295;8.190271;125;-4.5;9.59;16;5.38;-0.105;;1.343;123.225843;11.104763;17.807629;1.56E-05;-1.34E-06;8.08E-06;0.089874392;0.142947201;-2.18E-08;4.65E-08;;41;Psc;1;1641;;95.94006315;;;;;K;#F99220;#F99220
1643;1647;1685;83;;;;0.344178;-69.624913;97.561;-4.01;-0.64;12;5.5;0.554;;-0.046;33.829515;3.056494;-91.457047;4.14E-06;-1.53E-06;-1.16E-05;0.090105568;-1.215183973;-1.94E-08;-3.10E-09;Pi;;Tuc;1;1643;;52.28775553;;;;;B;#93C2F1;#93C2F1
1653;1657;1632;79;;;;0.345978;32.911186;191.9386;-29.44;-17.29;-36;5.79;-0.626;;1.595;160.4743;14.575103;104.287431;-1.96E-05;-2.93E-05;-3.35E-05;0.090576878;0.574408565;-1.43E-07;-8.38E-08;;;And;1;1653;;155.0243789;;;;;K;#F99220;#F99220
1682;1686;1671;82;;;;0.352017;37.968603;48.5437;58.32;-39.65;9;5.16;1.729;;0.442;38.106993;3.521856;29.865569;1.17E-05;1.49E-05;-1.69E-06;0.09215774;0.662677136;2.83E-07;-1.92E-07;Rho;27;And;1;1682;;17.7174004;;;;;F;#d4bf94;#d4bf94
1702;1706;1801;87;;;;0.357986;-77.426873;174.8252;14.23;-6.44;21;5.96;-0.253;;1.397;37.889928;3.561585;-170.632895;-1.78E-06;1.20E-05;-2.22E-05;0.093720622;-1.351353855;6.90E-08;-3.12E-08;;;Hyi;1;1702;;109.9512067;;;;;K;#F99220;#F99220
1704;1708;1737;84;;;;0.358665;-28.981469;101.3171;32.77;-71.48;21;5.18;0.152;;1.006;88.239543;8.310005;-49.090933;2.60E-07;1.62E-05;-4.11E-05;0.093898381;-0.505822052;1.59E-07;-3.47E-07;Iot;;Scl;1;1704;;75.71815097;;;;;K;#F99220;#F99220
1724;1728;1760;85;;;;0.362853;-20.058024;270.2703;62.63;-12.77;29;5.61;-1.549;;1.58;252.73287;24.080813;-92.695126;1.42E-05;8.38E-05;-2.59E-05;0.094994732;-0.350078552;3.04E-07;-6.19E-08;;;Cet;1;1724;;362.7438015;;6.001;5.341;;M;#FF2620;#FF2620
1768;1772;1796;86;;;;0.373745;13.482488;153.8462;63.78;22.35;3;6.25;0.315;;1.225;148.890825;14.61509;35.868965;-5.55E-06;4.73E-05;1.69E-05;0.097846247;0.235313814;3.09E-07;1.08E-07;;42;Psc;1;1768;;65.16283941;;;;;K;#F99220;#F99220
1799;1803;1835;88;;;;0.381051;-12.209438;20.8638;394.27;60.45;-2.6;6.39;4.793;;0.659;20.290476;2.030904;-4.412393;-5.27E-06;3.96E-05;6.54E-06;0.099758869;-0.213094895;1.91E-06;2.93E-07;;9;Cet;1;1799;;1.053901445;;6.408;6.368;;G;#FFD423;#FFD423
1817;1821;1879;;;;;0.384554;-15.942556;337.8378;76.78;25.04;-20.2;6.43;-1.214;;1.595;323.198691;32.648816;-92.795032;-2.12E-05;0.00012424;4.51E-05;0.10067613;-0.278250098;3.72E-07;1.21E-07;;;Cet;1;1817;;266.4403528;;;;;M;#FF2620;#FF2620
1916;1921;1976;91;;;;0.404348;52.019914;306.7485;13.7;-4.4;-7;5.58;-1.854;;-0.11;187.712485;19.945498;241.786691;-1.41E-06;2.03E-05;-9.67E-06;0.105858016;0.907918774;6.64E-08;-2.13E-08;;;Cas;1;1916;;480.3966829;;5.6;5.56;;B;#93C2F1;#93C2F1
1934;1939;2023;94;;;;0.408236;-2.219064;151.7451;-34.51;-42.42;15;6.08;0.174;;1.216;150.766261;16.174912;-5.875621;1.68E-05;-2.37E-05;-3.18E-05;0.1068759;-0.038729982;-1.67E-07;-2.06E-07;;;Psc;1;1934;;74.19933278;;;;;K;#F99220;#F99220
1943;1948;2035;;;;;0.410599;14.315514;180.5054;15.07;-2.6;-15.8;6.48;0.198;;1.161;173.890837;18.764634;44.631981;-1.64E-05;1.15E-05;-6.20E-06;0.107494446;0.249852856;7.31E-08;-1.26E-08;;43;Psc;1;1943;;72.57716503;;;;;K;#F99220;#F99220
1955;1960;2011;93;;;;0.413193;61.831057;215.0538;13.67;-2.45;-4;5.38;-1.283;;0.008;100.927665;10.96058;189.582683;-1.22E-06;1.42E-05;-4.81E-06;0.108173801;1.079155532;6.63E-08;-1.19E-08;;12;Cas;1;1955;;283.9226239;;;;;B;#93C2F1;#93C2F1
1977;1982;2054;96;;;;0.418445;53.046786;158.2278;25.8;0.3;10;5.72;-0.276;;-0.056;94.5505;10.399574;126.444126;3.77E-06;2.03E-05;8.31E-06;0.10954855;0.925841067;1.25E-07;1.45E-09;;;Cas;1;1977;;112.3052348;;;;;B;#93C2F1;#93C2F1
2000;2006;2114;97;;;;0.423391;1.939692;144.0922;-14.33;-12.89;-4;5.77;-0.023;;0.855;143.125834;15.92987;4.877167;-2.65E-06;-1.04E-05;-9.14E-06;0.110843558;0.033854018;-6.95E-08;-6.25E-08;;44;Psc;1;2000;;88.96107044;;;;;G;#FFD423;#FFD423
2016;2021;2151;98;;;;0.427916;-77.254247;7.4588;2220.12;324.37;22.9;2.82;3.457;;0.618;1.635267;0.184517;-7.275205;7.54E-06;8.16E-05;-2.03E-05;0.11202811;-1.348340964;1.08E-05;1.57E-06;Bet;;Hyi;1;2016;;3.607447339;;;;;G;#FFD423;#FFD423
2069;2072;2262;100;;;;0.436716;-43.679829;23.8095;106.14;32.83;11.3;3.93;2.046;;0.175;17.106924;1.964466;-16.443574;9.51E-06;1.34E-05;-5.24E-06;0.114332018;-0.76235684;5.15E-07;1.59E-07;Kap;;Phe;1;2069;;13.23122333;;;;;A;#f3e8d3;#f3e8d3
2076;2081;2261;99;;;Ankaa;0.438056;-42.305981;25.974;232.76;-353.64;75;2.4;0.327;;1.083;19.083654;2.198282;-17.483284;2.32E-05;3.22E-05;-8.46E-05;0.114682903;-0.738378669;1.13E-06;-1.71E-06;Alp;;Phe;1;2076;;64.44659847;;;;;K;#F99220;#F99220
2081;2086;2268;;;;;0.439375;-18.693632;483.0918;21.65;-12.07;-0.3;6.24;-2.18;;1.622;454.58265;52.521706;-154.83465;-1.51E-05;4.93E-05;-2.67E-05;0.115028217;-0.326265435;1.05E-07;-5.85E-08;;;Cet;1;2081;;648.6344335;;;;;M;#FF2620;#FF2620
2095;2100;2273;101;;;;0.443726;-0.049533;138.3126;69.63;1.49;-23;6.16;0.456;;0.893;137.380141;16.031246;-0.119572;-2.88E-05;4.37E-05;1.02E-06;0.116167216;-0.000864508;3.38E-07;7.22E-09;;10;Cet;1;2095;;57.22687092;;;;;G;#FFD423;#FFD423
2153;2159;2363;102;;;;0.454085;-25.54717;176.0563;32.93;-15.26;-3;5.99;-0.238;;1.022;157.722258;18.838748;-75.924977;-1.17E-05;2.69E-05;-1.04E-05;0.118879202;-0.445882236;1.60E-07;-7.40E-08;;;Scl;1;2153;;108.4426196;;;;;K;#F99220;#F99220
2173;2178;2358;;;;;0.45863;16.025483;117.2333;89.8;9.88;-4;6.44;1.095;;0.23;111.866225;13.496606;32.363984;-1.16E-05;5.00E-05;4.27E-06;0.120069011;0.279697441;4.35E-07;4.79E-08;;;Psc;1;2173;;31.76874071;;;;;A;#f3e8d3;#f3e8d3
2204;2210;2429;105;;;;0.465472;-33.007167;138.5042;-20.48;-50.39;11;4.86;-0.847;;1.634;115.288699;14.119065;-75.449377;-7.26E-06;-1.47E-05;-3.45E-05;0.121860392;-0.576083741;-9.93E-08;-2.44E-07;Eta;;Scl;1;2204;;190.0203003;;4.94;4.81;;M;#FF2620;#FF2620
2207;2213;2410;;;;;0.466241;19.514039;172.117;-22.3;-17.33;8.3;6.4;0.221;;0.99;161.023575;19.752974;57.493613;1.50E-05;-1.69E-05;-1.08E-05;0.122061544;0.340584228;-1.08E-07;-8.40E-08;;46;Psc;1;2207;;71.05587634;;;;;K;#F99220;#F99220
2213;2219;2411;103;;;;0.467475;17.893125;162.0746;114.91;20.48;6;5.01;-1.039;;1.584;153.081675;18.829007;49.79621;-1.01E-05;8.97E-05;1.72E-05;0.122384784;0.31229394;5.57E-07;9.93E-08;;47;Psc;1;2213;;226.7775192;;5.231;4.831;;M;#FF2620;#FF2620
2218;2224;2436;106;;;;0.470195;16.445065;233.6449;18.37;-14.57;-7;6.05;-0.793;;1.58;222.391169;27.51478;66.143898;-4.73E-06;2.04E-05;-1.79E-05;0.123096869;0.287020538;8.91E-08;-7.06E-08;;48;Psc;1;2218;;180.8006552;;;;;K;#F99220;#F99220
2220;2225;2421;104;;;;0.470454;44.394452;86.6551;84.1;-15.33;2;5.18;0.491;;0.043;61.44953;7.606996;60.623414;1.58E-06;3.58E-05;-3.17E-06;0.123164553;0.774829356;4.08E-07;-7.43E-08;;;And;1;2220;;55.4115119;;;;;A;#f3e8d3;#f3e8d3
2229;2235;2454;107;;;;0.472236;10.189848;36.5497;32.79;-203.14;-10;6.05;3.236;;0.447;35.698544;4.436079;6.466004;-4.39E-06;5.31E-06;-3.72E-05;0.123631216;0.177846392;1.59E-07;-9.85E-07;;;Psc;1;2229;;4.421809211;;;;;F;#d4bf94;#d4bf94
2231;2237;2475;108;;;;0.472528;-20.335051;32.1958;-118.11;-112.69;6;6.44;3.901;;0.594;29.95859;3.725116;-11.18836;1.92E-06;-1.83E-05;-1.86E-05;0.123707533;-0.354913585;-5.73E-07;-5.46E-07;;;Cet;1;2231;;2.396624529;;;;;G;#FFD423;#FFD423
2234;2240;2490;109;;;;0.474027;-39.915002;115.2074;135.95;-41.36;32;5.42;0.113;;1.556;87.684385;10.937992;-73.923068;8.00E-07;7.66E-05;-3.87E-05;0.124099951;-0.696648211;6.59E-07;-2.01E-07;;;Phe;1;2234;;78.48741035;;;;;M;#FF2620;#FF2620
2250;2256;2529;111;;;;0.478632;-50.532859;125.3133;159.44;-5.33;6;6.26;0.77;;1.09;79.029067;9.955242;-96.740562;-1.07E-05;9.63E-05;-6.80E-06;0.125305471;-0.881964774;7.73E-07;-2.58E-08;;;Phe;1;2250;;42.85485204;;;;;K;#F99220;#F99220
2264;2270;2507;110;;;;0.482406;36.899694;162.0746;-4.42;-2.76;10;6.28;0.231;;0.916;128.576897;16.32533;97.31223;9.84E-06;-2.25E-06;4.41E-06;0.126293663;0.644021158;-2.14E-08;-1.34E-08;;;And;1;2264;;70.40443215;;;;;G;#FFD423;#FFD423
2331;2337;2630;115;;;;0.497748;-14.864109;42.7533;147.08;-33.98;3;6.15;2.995;;0.388;40.97232;5.369549;-10.967399;-2.81E-06;3.04E-05;-7.59E-06;0.130310234;-0.259427643;7.13E-07;-1.65E-07;;;Cet;1;2331;;5.520774393;;;;;F;#d4bf94;#d4bf94
2347;2353;2637;117;;;;0.500655;-3.957332;173.913;8.61;-14.51;5;5.72;-0.482;;1.545;172.0102;22.675579;-12.00236;3.27E-06;7.75E-06;-1.26E-05;0.131071162;-0.069068471;4.17E-08;-7.03E-08;;12;Cet;1;2347;;135.7688064;;;;;M;#FF2620;#FF2620
2349;2355;2628;114;;;;0.502045;29.751557;62.7746;43.56;-57.18;-10;5.2;1.211;;0.271;54.029838;7.142605;31.151228;-1.98E-06;1.31E-05;-2.02E-05;0.131435012;0.51926262;2.11E-07;-2.77E-07;;28;And;1;2349;;28.54959817;;5.223;5.173;;A;#f3e8d3;#f3e8d3
2371;2377;2626;113;;;;0.505534;59.977554;235.8491;16.26;-3.94;-17;5.94;-0.923;;-0.003;116.972486;15.572249;204.204968;-7.21E-06;1.78E-05;-1.73E-05;0.132348548;1.0468058;7.88E-08;-1.91E-08;;;Cas;1;2371;;203.7980386;;;;;B;#93C2F1;#93C2F1
2375;2381;2696;118;;;;0.506293;-23.78768;53.1067;-26.95;13.97;0.5;5.17;1.544;;0.128;48.168847;6.422298;-21.420512;2.82E-06;-6.62E-06;3.08E-06;0.132547248;-0.415173342;-1.31E-07;6.77E-08;;;Cet;1;2375;;21.00873969;;;;;A;#f3e8d3;#f3e8d3
2377;2383;2726;120;;;;0.507242;-48.21491;43.0849;163.44;-87.3;2;5.67;2.498;;0.367;28.456358;3.801349;-32.126245;-1.66E-05;3.22E-05;-1.37E-05;0.132795556;-0.841508933;7.92E-07;-4.23E-07;;;Phe;1;2377;;8.725694428;;;;;F;#d4bf94;#d4bf94
2382;2388;2724;119;;;;0.507729;-40.939586;129.5337;-3.25;16.16;-5;6.18;0.618;;0.315;96.986682;12.968248;-84.878596;3.03E-06;-1.65E-06;1.10E-05;0.132923249;-0.714530566;-1.58E-08;7.83E-08;;;Phe;1;2382;;49.29467413;;6.204;6.154;;F;#d4bf94;#d4bf94
2416;2422;2589;112;;;;0.51511;77.019404;38.506;340.4;-34.36;19;6.18;3.252;;0.883;8.570709;1.163299;37.522191;1.98E-06;6.44E-05;1.75E-05;0.134855371;1.344242191;1.65E-06;-1.67E-07;;;Cas;1;2416;;4.357124805;;;;;K;#F99220;#F99220
2466;2472;2834;125;;;;0.523594;-48.803514;52.9661;140.74;19.47;-2;4.76;1.14;;0.018;34.558503;4.767165;-39.85461;-2.55E-06;3.61E-05;4.83E-06;0.137076571;-0.851782011;6.82E-07;9.44E-08;Lam-1;;Phe;1;2466;;30.4789499;;;;;A;#f3e8d3;#f3e8d3
2468;2474;2729;121;;;;0.52367;66.519617;233.1002;19.38;-3.87;-10;6.18;-0.658;;-0.1;92.003789;12.693144;213.798617;-3.06E-06;2.17E-05;-1.11E-05;0.137096566;1.160986338;9.40E-08;-1.88E-08;;13;Cas;1;2468;;159.6614246;;;;;B;#93C2F1;#93C2F1
2469;2475;2767;122;;;;0.523787;33.581642;116.144;49.61;-16.26;9;5.88;0.555;;1.133;95.851154;13.226847;64.242154;8.79E-06;2.94E-05;-2.54E-06;0.13712717;0.586110223;2.41E-07;-7.88E-08;;;And;1;2469;;52.2396189;;;;;K;#F99220;#F99220
2478;2484;2884;126;;;;0.525725;-62.958218;41.4079;82.48;-54.37;14;4.36;1.275;;-0.064;18.64771;2.582977;-36.881102;-5.45E-06;1.60E-05;-1.77E-05;0.1376344;-1.098828187;4.00E-07;-2.64E-07;Bet-1;;Tuc;1;2478;;26.91534804;;;;;B;#93C2F1;#93C2F1
2479;2487;2885;127;;;;0.525946;-62.965561;51.6529;87.95;-45.79;10;4.53;0.965;;0.147;23.255404;3.222589;-46.009047;-8.53E-06;2.11E-05;-1.43E-05;0.137692406;-1.098956355;4.26E-07;-2.22E-07;Bet-2;;Tuc;1;2479;;35.80964371;;4.548;4.278;;A;#f3e8d3;#f3e8d3
2491;2497;2774;124;;;;0.528105;52.839526;116.8224;-55.33;-13.14;-52;5.59;0.252;;1.163;69.892874;9.725158;93.10087;-2.16E-05;-3.47E-05;-4.69E-05;0.138257614;0.922223712;-2.68E-07;-6.37E-08;;;Cas;1;2491;;69.05577442;;;;;K;#F99220;#F99220
2499;2505;2772;123;;;;0.529539;54.522289;115.7407;40.78;-14.81;-12;4.74;-0.577;;-0.098;66.52975;9.282854;94.252351;-3.51E-06;2.26E-05;-1.48E-05;0.138633079;0.951593453;1.98E-07;-7.18E-08;Lam;14;Cas;1;2499;;148.1835518;;;;;B;#93C2F1;#93C2F1
2543;2548;2913;132;;;;0.539939;6.955463;80.9717;45.91;3.54;17;5.69;1.148;;-0.014;79.574268;11.323808;9.805512;1.44E-05;2.03E-05;3.48E-06;0.141355796;0.121395733;2.23E-07;1.72E-08;;51;Psc;1;2543;;30.25519804;;;;;B;#93C2F1;#93C2F1
2562;2568;2910;131;;;;0.543189;20.294316;80;136.81;-48.1;-13;5.38;0.865;;1.069;74.276339;10.634394;27.747369;-1.35E-05;5.17E-05;-2.21E-05;0.142206563;0.354202641;6.63E-07;-2.33E-07;;52;Psc;1;2562;;39.26449354;;;;;K;#F99220;#F99220
2572;2578;3003;136;;;;0.545512;-63.0315;45.5581;86.15;-49.85;5;5.07;1.777;;0.038;20.450292;2.940715;-40.603969;-1.01E-05;1.78E-05;-9.55E-06;0.142814802;-1.100107203;4.18E-07;-2.42E-07;Bet-3;;Tuc;1;2572;;16.95118252;;;;;A;#f3e8d3;#f3e8d3
2577;2583;2942;134;;;;0.546969;28.280241;158.4786;-4.2;6.08;-12;6.26;0.26;;0.965;138.134196;19.916588;75.084658;-1.24E-05;-5.05E-06;-1.70E-06;0.143196073;0.493583311;-2.04E-08;2.95E-08;;;And;1;2577;;68.54882265;;;;;G;#FFD423;#FFD423
2592;2599;2905;130;;;;0.549997;62.931783;10000;3.99;-2.1;-2;4.17;-15.83;;0.13;45034.19186;6529.619087;89046.53634;0.00061866;0.00204417;-0.00046507;0.143988852;1.098366811;1.93E-08;-1.02E-08;Kap;15;Cas;1;2592;;187068214;;4.21;4.14;;B;#93C2F1;#93C2F1
2605;2611;2952;135;;;;0.552879;54.894985;114.1553;70.08;-39.36;-35;5.93;0.643;;1.037;64.961388;9.469096;93.390124;-8.33E-06;3.80E-05;-4.18E-05;0.144743382;0.958098228;3.40E-07;-1.91E-07;;;Cas;1;2605;;48.17259036;;;;;K;#F99220;#F99220
2622;2628;2904;129;;;;0.55534;70.981843;151.7451;35.38;-1.81;-10;6.41;0.504;;-0.007;48.927092;7.1641;143.462064;-5.82E-06;2.55E-05;-1.01E-05;0.145387691;1.238866871;1.72E-07;-8.78E-09;;;Cas;1;2622;;54.75200153;;;;;A;#f3e8d3;#f3e8d3
2623;2629;3112;139;;;;0.556463;-71.266246;130.039;73.49;-13.04;2;6.11;0.54;;0.265;41.322307;6.063137;-123.149711;-1.38E-05;4.48E-05;-4.58E-06;0.145681777;-1.243830643;3.56E-07;-6.32E-08;The;;Tuc;1;2623;;52.96634439;;6.133;6.093;;A;#f3e8d3;#f3e8d3
2655;2661;3059;138;;;;0.561401;-29.558278;165.0165;-27.91;-29.31;-9;5.55;-0.538;;1.262;141.992704;21.020865;-81.404016;-1.61E-05;-2.50E-05;-1.59E-05;0.146974526;-0.515889274;-1.35E-07;-1.42E-07;;;Scl;1;2655;;142.955214;;;;;K;#F99220;#F99220
2657;2663;3074;;;;;0.56217;-35.002078;33.1126;-60.33;-516.78;28.2;6.41;3.81;;0.617;26.830543;3.977554;-18.993735;-2.23E-05;-1.31E-05;-8.45E-05;0.147175893;-0.610901511;-2.92E-07;-2.51E-06;;;Scl;1;2657;;2.60615355;;;;;F;#d4bf94;#d4bf94
2701;2707;3038;137;;;;0.573583;66.750351;189.7533;23.84;-0.28;-16;6.47;0.079;;-0.049;74.059894;11.205582;174.343992;-9.43E-06;2.08E-05;-1.51E-05;0.150163772;1.165013407;1.16E-07;-1.36E-09;;16;Cas;1;2701;;80.98414473;;;;;B;#93C2F1;#93C2F1
2705;2711;3158;140;;;;0.574374;-52.37309;25.4842;227.8;38.21;34.8;5.57;3.539;;0.472;15.383147;2.330868;-20.183809;2.10E-05;3.16E-05;-2.53E-05;0.150370869;-0.91408286;1.10E-06;1.85E-07;;;Phe;1;2705;;3.345029868;;;;;F;#d4bf94;#d4bf94
2728;2734;3166;141;;;;0.582046;13.371137;109.6491;-74.19;-54.54;-19;6.39;1.19;;1.136;105.440533;16.192457;25.357173;-6.07E-06;-4.08E-05;-3.27E-05;0.152379207;0.233370358;-3.60E-07;-2.64E-07;;;Psc;1;2728;;29.10717118;;;;;K;#F99220;#F99220
2756;2762;3196;142;;;;0.587466;-3.592846;21.254;407.68;-36.47;11.2;5.2;3.563;;0.567;20.961944;3.249574;-1.331907;4.63E-06;4.32E-05;-4.47E-06;0.153798322;-0.062707;1.98E-06;-1.77E-07;;13;Cet;1;2756;;3.271899836;;5.21;5.19;;F;#d4bf94;#d4bf94
2781;2787;3229;143;;;;0.592454;-0.50561;54.4959;143.36;-61.94;6;5.94;2.258;;0.444;53.839659;8.418363;-0.480897;7.00E-08;3.83E-05;-1.64E-05;0.155104024;-0.008824553;6.95E-07;-3.00E-07;;14;Cet;1;2781;;10.88428738;;;;;F;#d4bf94;#d4bf94
