ID Node1 Node2 Node3 Marker
1072 8859 9010 8239 0
1073 7303 9010 8859 0
1074 7303 8239 9010 0
1075 4754 4392 4621 0
1076 4754 4593 4392 0
1077 4621 4593 4754 0
1078 4621 4392 4593 0
1079 9266 9559 9577 0
1080 9266 9617 9559 0
1081 9577 9617 9266 0
1082 9577 9559 9617 0
1083 8971 9229 8979 0
1084 8971 9080 9229 0
1085 8979 9080 8971 0
1086 8979 9229 9080 0
1087 8181 8352 8159 0
1088 8181 8200 8352 0
1089 8159 8200 8181 0
1090 8159 8352 8200 0
1091 10153 9968 10107 0
1092 10153 10243 9968 0
1093 10107 10243 10153 0
1094 10107 9968 10243 0
1095 4785 4862 4757 0
1096 4785 4763 4862 0
1097 4757 4763 4785 0
1098 4757 4862 4763 0
1099 4731 4564 5455 0
1100 4731 5488 4564 0
1101 5455 5488 4731 0
1102 5455 4564 5488 0
1103 10417 10652 10631 0
1104 10417 10569 10652 0
1105 10631 10569 10417 0
1106 10631 10652 10569 0
1107 10221 10502 10439 0
1108 10221 10549 10502 0
1109 10439 10549 10221 0
1110 10439 10502 10549 0
1111 9361 9302 9307 0
1112 9361 9528 9302 0
1113 9307 9528 9361 0
1114 9307 9302 9528 0
1115 9075 9325 9343 0
1116 9075 9107 9325 0
1117 9343 9107 9075 0
1118 9343 9325 9107 0
1119 4301 4404 4156 0
1120 4301 4330 4404 0
1121 4156 4330 4301 0
1122 4156 4404 4330 0
1123 3128 3450 2786 0
1124 3128 3158 3450 0
1125 2786 3158 3128 0
1126 2786 3450 3158 0
1127 4000 3968 4077 0
1128 4000 3849 3968 0
1129 4077 3849 4000 0
1130 4077 3968 3849 0
1131 4284 4184 4526 0
1132 4284 4367 4184 0
1133 4526 4367 4284 0
1134 4526 4184 4367 0
1135 9475 9351 9609 0
1136 9475 9545 9351 0
1137 9609 9545 9475 0
1138 9609 9351 9545 0
1139 9410 9738 9404 0
1140 9410 9157 9738 0
1141 9404 9157 9410 0
1142 9404 9738 9157 0
1143 9458 9647 9595 0
1144 9458 9691 9647 0
1145 9595 9691 9458 0
1146 9595 9647 9691 0
1147 6718 6560 6660 0
1148 6718 6633 6560 0
1149 6660 6633 6718 0
1150 6660 6560 6633 0
1151 9570 9797 9853 0
1152 9570 9635 9797 0
1153 9853 9635 9570 0
1154 9853 9797 9635 0
1155 8209 8562 8398 0
1156 8209 8572 8562 0
1157 8398 8572 8209 0
1158 8398 8562 8572 0
1159 10169 10067 10560 0
1160 10169 10504 10067 0
1161 10560 10504 10169 0
1162 10560 10067 10504 0
1163 11756 11764 11849 0
1164 11756 11510 11764 0
1165 11849 11510 11756 0
1166 11849 11764 11510 0
1167 5396 4933 5825 0
1168 5396 5347 4933 0
1169 5825 5347 5396 0
1170 5825 4933 5347 0
1171 5803 5449 5698 0
1172 5803 5705 5449 0
1173 5698 5705 5803 0
1174 5698 5449 5705 0
1175 7683 7919 7722 0
1176 7683 7755 7919 0
1177 7722 7755 7683 0
1178 7722 7919 7755 0
1179 5370 5416 5306 0
1180 5370 5495 5416 0
1181 5306 5495 5370 0
1182 5306 5416 5495 0
1183 3757 3800 3994 0
1184 3757 3910 3800 0
1185 3994 3910 3757 0
1186 3994 3800 3910 0
1187 1596 1337 1746 0
1188 1596 1735 1337 0
1189 1746 1735 1596 0
1190 1746 1337 1735 0
1191 4303 4195 4475 0
1192 4303 4457 4195 0
1193 4475 4457 4303 0
1194 4475 4195 4457 0
1195 4264 4454 4289 0
1196 4264 4087 4454 0
1197 4289 4087 4264 0
1198 4289 4454 4087 0
1199 9573 9532 9689 0
1200 9573 9610 9532 0
1201 9689 9610 9573 0
1202 9689 9532 9610 0
1203 8987 8729 9313 0
1204 8987 9101 8729 0
1205 9313 9101 8987 0
1206 9313 8729 9101 0
1207 6644 6582 6576 0
1208 6644 6486 6582 0
1209 6576 6486 6644 0
1210 6576 6582 6486 0
1211 7373 7207 7046 0
1212 7373 7512 7207 0
1213 7046 7512 7373 0
1214 7046 7207 7512 0
1215 14170 14050 14204 0
1216 14170 13927 14050 0
1217 14204 13927 14170 0
1218 14204 14050 13927 0
1219 4329 4377 4468 0
1220 4329 4657 4377 0
1221 4468 4657 4329 0
1222 4468 4377 4657 0
1223 7838 7761 7869 0
1224 7838 7889 7761 0
1225 7869 7889 7838 0
1226 7869 7761 7889 0
1227 11424 11343 11463 0
1228 11424 11485 11343 0
1229 11463 11485 11424 0
1230 11463 11343 11485 0
1231 9652 9967 9486 0
1232 9652 9650 9967 0
1233 9486 9650 9652 0
1234 9486 9967 9650 0
1235 6642 6736 6440 0
1236 6642 6509 6736 0
1237 6440 6509 6642 0
1238 6440 6736 6509 0
1239 8358 8326 8106 0
1240 8358 8192 8326 0
1241 8106 8192 8358 0
1242 8106 8326 8192 0
1243 9615 9723 9548 0
1244 9615 9503 9723 0
1245 9548 9503 9615 0
1246 9548 9723 9503 0
1247 4675 4803 4388 0
1248 4675 4544 4803 0
1249 4388 4544 4675 0
1250 4388 4803 4544 0
1251 5889 6109 5779 0
1252 5889 6039 6109 0
1253 5779 6039 5889 0
1254 5779 6109 6039 0
1255 547 487 500 0
1256 547 238 487 0
1257 500 238 547 0
1258 500 487 238 0
1259 9718 10270 10730 0
1260 9718 11040 10270 0
1261 10730 11040 9718 0
1262 10730 10270 11040 0
1263 9960 9887 9733 0
1264 9960 9896 9887 0
1265 9733 9887 9896 0
1266 3693 3684 3669 0
1267 3693 3485 3684 0
1268 3669 3485 3693 0
1269 3669 3684 3485 0
1270 3896 4402 4298 0
1271 3896 3714 4402 0
1272 4298 3714 3896 0
1273 4298 4402 3714 0
1274 4025 4512 4324 0
1275 4025 4254 4512 0
1276 4324 4254 4025 0
1277 4324 4512 4254 0
1278 4517 4763 4683 0
1279 4517 4757 4763 0
1280 4683 4757 4517 0
1281 4683 4763 4757 0
1282 13694 13724 13843 0
1283 13694 13648 13724 0
1284 13843 13648 13694 0
1285 13843 13724 13648 0
1286 3938 3924 4367 0
1287 3938 4209 3924 0
1288 4367 4209 3938 0
1289 4367 3924 4209 0
1290 10618 10356 10814 0
1291 10618 10465 10356 0
1292 10814 10465 10618 0
1293 10814 10356 10465 0
1294 3923 4060 4033 0
1295 3923 4080 4060 0
1296 4033 4080 3923 0
1297 4033 4060 4080 0
1298 8429 8145 8770 0
1299 8429 8612 8145 0
1300 8770 8145 8612 0
1301 4745 4758 4339 0
1302 4745 4633 4758 0
1303 4339 4633 4745 0
1304 4339 4758 4633 0
1305 6113 6476 6321 0
1306 6113 6338 6476 0
1307 6321 6338 6113 0
1308 6321 6476 6338 0
1309 7681 7274 8588 0
1310 7681 7952 7274 0
1311 8588 7952 7681 0
1312 8588 7274 7952 0
1313 5725 5794 6221 0
1314 5725 5732 5794 0
1315 6221 5732 5725 0
1316 6221 5794 5732 0
1317 846 869 878 0
1318 846 1047 869 0
1319 878 1047 846 0
1320 878 869 1047 0
1321 5397 5450 5416 0
1322 5397 5689 5450 0
1323 5416 5689 5397 0
1324 5416 5450 5689 0
1325 3821 3930 3816 0
1326 3821 3699 3930 0
1327 3816 3699 3821 0
1328 3816 3930 3699 0
1329 7514 7864 7545 0
1330 7514 7770 7864 0
1331 7545 7770 7514 0
1332 7545 7864 7770 0
1333 4230 4544 4349 0
1334 4230 4448 4544 0
1335 4349 4448 4230 0
1336 4349 4544 4448 0
1337 10075 9864 10088 0
1338 10075 9955 9864 0
1339 10088 9955 10075 0
1340 10088 9864 9955 0
1341 5020 4983 5353 0
1342 5020 5180 4983 0
1343 5353 5180 5020 0
1344 5353 4983 5180 0
1345 6650 6858 6833 0
1346 6650 6567 6858 0
1347 6833 6567 6650 0
1348 6833 6858 6567 0
1349 3230 3151 4816 0
1350 3230 4214 3151 0
1351 4816 4214 3230 0
1352 4816 3151 4214 0
1353 4257 4099 4343 0
1354 4257 4248 4099 0
1355 4343 4248 4257 0
1356 4343 4099 4248 0
1357 2830 2541 3209 0
1358 2830 3043 2541 0
1359 3209 3043 2830 0
1360 3209 2541 3043 0
1361 11835 11765 12047 0
1362 11835 11973 11765 0
1363 12047 11973 11835 0
1364 12047 11765 11973 0
1365 6624 6611 6407 0
1366 6624 6464 6611 0
1367 6407 6464 6624 0
1368 6407 6611 6464 0
1369 12525 12808 12955 0
1370 12525 12928 12808 0
1371 12955 12928 12525 0
1372 12955 12808 12928 0
1373 6149 6326 6620 0
1374 6149 6737 6326 0
1375 6620 6737 6149 0
1376 6620 6326 6737 0
1377 8041 7939 8354 0
1378 8041 8035 7939 0
1379 8354 8035 8041 0
1380 8354 7939 8035 0
1381 3990 4403 4176 0
1382 3990 3974 4403 0
1383 4176 3974 3990 0
1384 4176 4403 3974 0
1385 5362 5416 5495 0
1386 5362 5075 5416 0
1387 5495 5075 5362 0
1388 5495 5416 5075 0
1389 12336 12127 12073 0
1390 12336 12402 12127 0
1391 12073 12402 12336 0
1392 12073 12127 12402 0
1393 8780 9332 9622 0
1394 8780 8799 9332 0
1395 9622 8799 8780 0
1396 9622 9332 8799 0
1397 58 200 377 0
1398 58 182 200 0
1399 377 182 58 0
1400 377 200 182 0
1401 13054 13687 13611 0
1402 13054 13863 13687 0
1403 13611 13863 13054 0
1404 13611 13687 13863 0
1405 7145 7146 6994 0
1406 7145 7114 7146 0
1407 6994 7114 7145 0
1408 6994 7146 7114 0
1409 4407 4658 4849 0
1410 4407 5139 4658 0
1411 4849 4658 5139 0
1412 3368 3756 3783 0
1413 3368 3640 3756 0
1414 3783 3640 3368 0
1415 3783 3756 3640 0
1416 2147 2253 2304 0
1417 2147 1648 2253 0
1418 2304 1648 2147 0
1419 2304 2253 1648 0
1420 3978 4032 3894 0
1421 3978 3961 4032 0
1422 3894 3961 3978 0
1423 3894 4032 3961 0
1424 10202 10065 10228 0
1425 10202 10020 10065 0
1426 10228 10020 10202 0
1427 10228 10065 10020 0
1428 9410 8930 8804 0
1429 9410 8496 8930 0
1430 8804 8496 9410 0
1431 8804 8930 8496 0
1432 10936 10521 10577 0
1433 10936 10757 10521 0
1434 10577 10757 10936 0
1435 10577 10521 10757 0
1436 3528 3452 3870 0
1437 3528 3842 3452 0
1438 3870 3842 3528 0
1439 3870 3452 3842 0
1440 5332 5290 5592 0
1441 5332 5514 5290 0
1442 5592 5514 5332 0
1443 5592 5290 5514 0
1444 9514 9641 9443 0
1445 9514 9607 9641 0
1446 9443 9607 9514 0
1447 9443 9641 9607 0
1448 1530 1630 1704 0
1449 1530 1482 1630 0
1450 1704 1482 1530 0
1451 1704 1630 1482 0
1452 10379 11004 10382 0
1453 10379 10494 11004 0
1454 10382 10494 10379 0
1455 10382 11004 10494 0
1456 14222 13987 14106 0
1457 14222 13870 13987 0
1458 14106 13870 14222 0
1459 14106 13987 13870 0
1460 4143 4678 4003 0
1461 4143 4364 4678 0
1462 4003 4364 4143 0
1463 4003 4678 4364 0
1464 4014 3758 3886 0
1465 4014 3976 3758 0
1466 3886 3976 4014 0
1467 3886 3758 3976 0
1468 5060 4727 5330 0
1469 5060 4776 4727 0
1470 5330 4776 5060 0
1471 5330 4727 4776 0
1472 4639 4421 4371 0
1473 4639 4684 4421 0
1474 4371 4684 4639 0
1475 4371 4421 4684 0
1476 13061 12796 12827 0
1477 13061 12853 12796 0
1478 12827 12853 13061 0
1479 12827 12796 12853 0
1480 3266 3286 2982 0
1481 3266 2863 3286 0
1482 2982 2863 3266 0
1483 2982 3286 2863 0
1484 4919 4843 4856 0
1485 4919 4684 4843 0
1486 4856 4684 4919 0
1487 4856 4843 4684 0
1488 4254 4109 4291 0
1489 4254 4324 4109 0
1490 4291 4324 4254 0
1491 4291 4109 4324 0
1492 4583 4561 4589 0
1493 4583 4291 4561 0
1494 4589 4291 4583 0
1495 4589 4561 4291 0
1496 2933 2711 2851 0
1497 2933 2864 2711 0
1498 2851 2864 2933 0
1499 2851 2711 2864 0
1500 4264 4086 4087 0
1501 4264 4289 4086 0
1502 4087 4086 4289 0
1503 8430 8485 8559 0
1504 8430 8644 8485 0
1505 8559 8644 8430 0
1506 8559 8485 8644 0
1507 2497 2567 2343 0
1508 2497 2550 2567 0
1509 2343 2550 2497 0
1510 2343 2567 2550 0
1511 6709 5815 6315 0
1512 6709 5839 5815 0
1513 6315 5839 6709 0
1514 6315 5815 5839 0
1515 4516 4456 4256 0
1516 4516 4579 4456 0
1517 4256 4579 4516 0
1518 4256 4456 4579 0
1519 6532 6919 6578 0
1520 6532 6522 6919 0
1521 6578 6522 6532 0
1522 6578 6919 6522 0
1523 6382 7176 7006 0
1524 6382 7180 7176 0
1525 7006 7180 6382 0
1526 7006 7176 7180 0
1527 6911 6778 6820 0
1528 6911 6667 6778 0
1529 6820 6667 6911 0
1530 6820 6778 6667 0
1531 8542 8115 8577 0
1532 8542 8982 8115 0
1533 8577 8982 8542 0
1534 8577 8115 8982 0
1535 6865 6959 6981 0
1536 6865 6930 6959 0
1537 6981 6930 6865 0
1538 6981 6959 6930 0
1539 995 1161 1979 0
1540 995 1626 1161 0
1541 1979 1626 995 0
1542 1979 1161 1626 0
1543 5537 5252 5326 0
1544 5537 5169 5252 0
1545 5326 5169 5537 0
1546 5326 5252 5169 0
1547 7020 7068 6828 0
1548 7020 6764 7068 0
1549 6828 6764 7020 0
1550 6828 7068 6764 0
1551 11521 11054 12145 0
1552 11521 11897 11054 0
1553 12145 11897 11521 0
1554 12145 11054 11897 0
1555 10001 10373 10106 0
1556 10001 9957 10373 0
1557 10106 9957 10001 0
1558 10106 10373 9957 0
1559 7795 7789 8147 0
1560 7795 8077 7789 0
1561 8147 8077 7795 0
1562 8147 7789 8077 0
1563 2686 2418 2849 0
1564 2686 2555 2418 0
1565 2849 2555 2686 0
1566 2849 2418 2555 0
1567 8574 8428 8637 0
1568 8574 8453 8428 0
1569 8637 8453 8574 0
1570 8637 8428 8453 0
1571 4760 4539 4697 0
1572 4760 4683 4539 0
1573 4697 4683 4760 0
1574 4697 4539 4683 0
1575 1867 2104 1713 0
1576 1867 2069 2104 0
1577 1713 2069 1867 0
1578 1713 2104 2069 0
1579 12314 12729 12838 0
1580 12314 12868 12729 0
1581 12838 12868 12314 0
1582 12838 12729 12868 0
1583 4621 4591 4832 0
1584 4621 4707 4591 0
1585 4832 4707 4621 0
1586 4832 4591 4707 0
1587 10605 10674 10120 0
1588 10605 10283 10674 0
1589 10120 10283 10605 0
1590 10120 10674 10283 0
1591 6851 6685 6646 0
1592 6851 6585 6685 0
1593 6646 6585 6851 0
1594 6646 6685 6585 0
1595 4898 4756 4690 0
1596 4898 4790 4756 0
1597 4690 4790 4898 0
1598 4690 4756 4790 0
1599 6516 6477 6200 0
1600 6516 6334 6477 0
1601 6200 6334 6516 0
1602 6200 6477 6334 0
1603 6555 6649 6913 0
1604 6555 6727 6649 0
1605 6913 6727 6555 0
1606 6913 6649 6727 0
1607 8990 9151 8880 0
1608 8990 9020 9151 0
1609 8880 9020 8990 0
1610 8880 9151 9020 0
1611 5688 5599 5308 0
1612 5688 5261 5599 0
1613 5308 5261 5688 0
1614 5308 5599 5261 0
1615 8474 8482 8976 0
1616 8474 8516 8482 0
1617 8976 8516 8474 0
1618 8976 8482 8516 0
1619 4404 4625 4574 0
1620 4404 4330 4625 0
1621 4574 4330 4404 0
1622 4574 4625 4330 0
1623 5994 6617 6359 0
1624 5994 6224 6617 0
1625 6359 6224 5994 0
1626 6359 6617 6224 0
1627 6598 6350 6703 0
1628 6598 6567 6350 0
1629 6703 6567 6598 0
1630 6703 6350 6567 0
1631 3355 3301 3418 0
1632 3355 3565 3301 0
1633 3418 3565 3355 0
1634 3418 3301 3565 0
1635 4387 4260 4222 0
1636 4387 4027 4260 0
1637 4222 4027 4387 0
1638 4222 4260 4027 0
1639 6392 6317 6181 0
1640 6392 6322 6317 0
1641 6181 6322 6392 0
1642 6181 6317 6322 0
1643 6818 6873 6826 0
1644 6818 6790 6873 0
1645 6826 6790 6818 0
1646 6826 6873 6790 0
1647 8502 8660 8132 0
1648 8502 8609 8660 0
1649 8132 8609 8502 0
1650 8132 8660 8609 0
1651 6447 6884 6568 0
1652 6447 6460 6884 0
1653 6568 6460 6447 0
1654 6568 6884 6460 0
1655 13377 13044 13095 0
1656 13377 13171 13044 0
1657 13095 13171 13377 0
1658 13095 13044 13171 0
1659 5508 5551 5779 0
1660 5508 5889 5551 0
1661 5779 5889 5508 0
1662 5779 5551 5889 0
1663 4880 4786 4926 0
1664 4880 5140 4786 0
1665 4926 5140 4880 0
1666 4926 4786 5140 0
1667 4697 5296 5469 0
1668 4697 4885 5296 0
1669 5469 4885 4697 1
1670 5469 5296 4885 0
1671 12231 12117 12158 0
1672 12231 12434 12117 0
1673 12158 12434 12231 0
1674 12158 12117 12434 0
1675 4718 4555 4778 0
1676 4718 4544 4555 0
1677 4778 4544 4718 0
1678 4778 4555 4544 0
1679 10110 10038 10118 0
1680 10110 10085 10038 0
1681 10118 10085 10110 0
1682 10118 10038 10085 0
1683 8228 8144 8126 0
1684 8228 8133 8144 0
1685 8126 8133 8228 0
1686 8126 8144 8133 0
1687 10613 10333 10617 0
1688 10613 10713 10333 0
1689 10617 10713 10613 0
1690 10617 10333 10713 0
1691 8110 7947 8359 0
1692 8110 8307 7947 0
1693 8359 8307 8110 0
1694 8359 7947 8307 0
1695 12805 12672 12663 0
1696 12805 12332 12672 0
1697 12663 12332 12805 0
1698 12663 12672 12332 0
1699 7811 7940 7702 0
1700 7811 7581 7940 0
1701 7702 7581 7811 0
1702 7702 7940 7581 0
1703 5776 14279 5869 0
1704 5776 5707 14279 0
1705 5869 5707 5776 0
1706 5869 14279 5707 0
1707 8941 8734 8891 0
1708 8941 9232 8734 0
1709 8891 9232 8941 0
1710 8891 8734 9232 0
1711 7688 7743 7746 0
1712 7688 7373 7743 0
1713 7746 7373 7688 0
1714 7746 7743 7373 0
1715 7248 7266 6993 0
1716 7248 7238 7266 0
1717 6993 7238 7248 0
1718 6993 7266 7238 0
1719 8231 8119 7876 0
1720 8231 7694 8119 0
1721 7876 7694 8231 0
1722 7876 8119 7694 0
1723 7603 7730 7802 0
1724 7603 7793 7730 0
1725 7802 7793 7603 0
1726 7802 7730 7793 0
1727 8246 8380 8281 0
1728 8246 8096 8380 0
1729 8281 8096 8246 0
1730 8281 8380 8096 0
1731 5362 5754 5888 0
1732 5362 5544 5754 0
1733 5888 5544 5362 0
1734 5888 5754 5544 0
1735 5766 5396 5532 0
1736 5766 6115 5396 0
1737 5532 6115 5766 0
1738 5532 5396 6115 0
1739 4312 4164 4237 0
1740 4312 3955 4164 0
1741 4237 3955 4312 0
1742 4237 4164 3955 0
1743 145 109 378 0
1744 145 22 109 0
1745 378 22 145 0
1746 378 109 22 0
1747 6626 6604 6931 0
1748 6626 6724 6604 0
1749 6931 6724 6626 0
1750 6931 6604 6724 0
1751 11982 11881 11811 0
1752 11982 11739 11881 0
1753 11811 11739 11982 0
1754 11811 11881 11739 0
1755 6220 6340 6464 0
1756 6220 6465 6340 0
1757 6464 6465 6220 0
1758 6464 6340 6465 0
1759 7066 7014 6864 0
1760 7066 6550 7014 0
1761 6864 6550 7066 0
1762 6864 7014 6550 0
1763 8623 8664 8800 0
1764 8623 8690 8664 0
1765 8800 8690 8623 0
1766 8800 8664 8690 0
1767 13723 14195 13578 0
1768 13723 14016 14195 0
1769 13578 14016 13723 0
1770 13578 14195 14016 0
1771 9491 9840 9490 0
1772 9491 9492 9840 0
1773 9490 9492 9491 0
1774 9490 9840 9492 0
1775 9856 9437 9908 1
1776 9856 9690 9437 0
1777 9908 9690 9856 0
1778 9908 9437 9690 0
1779 11517 11415 13456 0
1780 11517 12147 11415 0
1781 13456 12147 11517 0
1782 13456 11415 12147 0
1783 6435 6511 6171 0
1784 6435 6365 6511 0
1785 6171 6365 6435 0
1786 6171 6511 6365 0
1787 7553 7290 7240 0
1788 7553 7549 7290 0
1789 7240 7549 7553 0
1790 7240 7290 7549 0
1791 12131 12187 11990 0
1792 12131 12210 12187 0
1793 11990 12210 12131 0
1794 11990 12187 12210 0
1795 8898 8983 8863 0
1796 8898 8571 8983 0
1797 8863 8571 8898 0
1798 8863 8983 8571 0
1799 8592 8691 8971 0
1800 8592 8854 8691 0
1801 8971 8854 8592 0
1802 8971 8691 8854 0
1803 6746 6736 6496 0
1804 6746 6499 6736 0
1805 6496 6499 6746 0
1806 6496 6736 6499 0
1807 8073 8246 8016 0
1808 8073 8096 8246 0
1809 8016 8096 8073 0
1810 8016 8246 8096 0
1811 5725 5433 5482 0
1812 5725 5806 5433 0
1813 5482 5806 5725 0
1814 5482 5433 5806 0
1815 6397 6484 6686 0
1816 6397 6473 6484 0
1817 6686 6473 6397 0
1818 6686 6484 6473 0
1819 7399 7188 7149 0
1820 7399 7440 7188 0
1821 7149 7440 7399 0
1822 7149 7188 7440 0
1823 9425 9590 9747 0
1824 9425 9508 9590 0
1825 9747 9508 9425 0
1826 9747 9590 9508 0
1827 7582 7795 7634 0
1828 7582 7553 7795 0
1829 7634 7553 7582 0
1830 7634 7795 7553 0
1831 5157 5269 4835 0
1832 5157 5074 5269 0
1833 4835 5074 5157 0
1834 4835 5269 5074 0
1835 10889 9153 9427 0
1836 9427 10416 10889 0
1837 9427 9153 10416 0
1838 8801 8790 8880 0
1839 8801 9061 8790 0
1840 8880 9061 8801 0
1841 8880 8790 9061 0
1842 7647 7369 7585 0
1843 7647 7776 7369 0
1844 7585 7776 7647 0
1845 7585 7369 7776 0
1846 9473 9624 9496 0
1847 9473 9804 9624 0
1848 9496 9804 9473 0
1849 9496 9624 9804 0
1850 6656 6713 6763 0
1851 6656 6828 6713 0
1852 6763 6828 6656 0
1853 6763 6713 6828 0
1854 9894 9888 9844 0
1855 9894 9974 9888 0
1856 9844 9974 9894 0
1857 9844 9888 9974 0
1858 13079 12947 12970 0
1859 13079 12934 12947 0
1860 12970 12934 13079 0
1861 12970 12947 12934 0
1862 1743 1564 1353 0
1863 1743 1879 1564 0
1864 1353 1879 1743 0
1865 1353 1564 1879 0
1866 6736 6440 6496 0
1867 6736 6499 6440 0
1868 6496 6440 6499 0
1869 7430 7479 7890 0
1870 7430 7574 7479 0
1871 7890 7574 7430 0
1872 7890 7479 7574 0
1873 5678 5606 6099 0
1874 5678 6278 5606 0
1875 6099 6278 5678 0
1876 6099 5606 6278 0
1877 5074 4433 4835 0
1878 5074 4207 4433 0
1879 4835 4207 5074 0
1880 4835 4433 4207 0
1881 6267 6318 6269 0
1882 6267 6174 6318 0
1883 6269 6174 6267 0
1884 6269 6318 6174 0
1885 8815 8927 9273 0
1886 8815 9287 8927 0
1887 9273 9287 8815 0
1888 9273 8927 9287 0
1889 6308 6459 6363 0
1890 6308 6352 6459 0
1891 6363 6352 6308 0
1892 6363 6459 6352 0
1893 6552 6486 6565 0
1894 6552 6663 6486 0
1895 6565 6663 6552 0
1896 6565 6486 6663 0
1897 6572 7318 7932 1
1898 6572 8121 7318 0
1899 7932 8121 6572 1
1900 7932 7318 8121 0
1901 10719 10923 10628 0
1902 10719 10557 10923 0
1903 10628 10557 10719 0
1904 10628 10923 10557 0
1905 10306 10148 10177 0
1906 10306 9850 10148 0
1907 10177 9850 10306 0
1908 10177 10148 9850 0
1909 9150 9238 9195 0
1910 9150 9159 9238 0
1911 9195 9159 9150 0
1912 9195 9238 9159 0
1913 6331 5974 6221 0
1914 6331 6207 5974 0
1915 6221 6207 6331 0
1916 6221 5974 6207 0
1917 5546 5643 5512 0
1918 5546 5647 5643 0
1919 5512 5647 5546 0
1920 5512 5643 5647 0
1921 8070 8548 8504 0
1922 8070 8242 8548 0
1923 8504 8242 8070 0
1924 8504 8548 8242 0
1925 2851 2861 2581 0
1926 2851 2560 2861 0
1927 2581 2560 2851 0
1928 2581 2861 2560 0
1929 6239 6338 6247 0
1930 6239 6325 6338 0
1931 6247 6325 6239 0
1932 6247 6338 6325 0
1933 6509 6353 6473 0
1934 6509 6487 6353 0
1935 6473 6487 6509 0
1936 6473 6353 6487 0
1937 5430 5633 5371 0
1938 5430 5683 5633 0
1939 5371 5683 5430 0
1940 5371 5633 5683 0
1941 8380 8508 8444 0
1942 8380 8531 8508 0
1943 8444 8531 8380 0
1944 8444 8508 8531 0
1945 8502 8296 8664 0
1946 8502 8105 8296 0
1947 8664 8105 8502 0
1948 8664 8296 8105 0
1949 5354 5565 5833 0
1950 5354 5443 5565 0
1951 5833 5443 5354 0
1952 5833 5565 5443 0
1953 4130 3850 4016 0
1954 4130 4344 3850 0
1955 4016 4344 4130 0
1956 4016 3850 4344 0
1957 2476 2845 2629 0
1958 2476 2294 2845 0
1959 2629 2294 2476 0
1960 2629 2845 2294 0
1961 3342 3448 3217 0
1962 3342 3546 3448 0
1963 3217 3546 3342 0
1964 3217 3448 3546 0
1965 6703 6628 6388 0
1966 6703 6468 6628 0
1967 6388 6468 6703 0
1968 6388 6628 6468 0
1969 11947 11608 11684 0
1970 11947 12206 11608 0
1971 11684 12206 11947 0
1972 11684 11608 12206 0
1973 6492 6136 6173 0
1974 6492 6535 6136 0
1975 6173 6535 6492 0
1976 6173 6136 6535 0
1977 10145 10220 10301 0
1978 10145 10191 10220 0
1979 10301 10191 10145 0
1980 10301 10220 10191 0
1981 6978 7475 6749 0
1982 6978 7692 7475 0
1983 6749 7692 6978 0
1984 6749 7475 7692 0
1985 7431 7383 7527 0
1986 7431 7569 7383 0
1987 7527 7569 7431 0
1988 7527 7383 7569 0
1989 5302 5167 5023 0
1990 5302 5009 5167 0
1991 5023 5009 5302 0
1992 5023 5167 5009 0
1993 4708 4607 4840 0
1994 4708 4757 4607 0
1995 4840 4757 4708 0
1996 4840 4607 4757 0
1997 11513 11397 11375 0
1998 11513 11412 11397 0
1999 11375 11412 11513 0
2000 11375 11397 11412 0
2001 7475 7080 8040 0
2002 7475 7126 7080 0
2003 8040 7126 7475 0
2004 8040 7080 7126 0
2005 7485 7447 7720 0
2006 7485 7497 7447 0
2007 7720 7497 7485 0
2008 7720 7447 7497 0
2009 5091 5162 5036 0
2010 5091 5120 5162 0
2011 5036 5120 5091 0
2012 5036 5162 5120 0
2013 4054 3804 3805 0
2014 4054 3826 3804 0
2015 3805 3826 4054 0
2016 3805 3804 3826 0
2017 4712 4722 4466 0
2018 4712 4768 4722 0
2019 4466 4768 4712 0
2020 4466 4722 4768 0
2021 3891 3923 4033 0
2022 3891 4082 3923 0
2023 4033 4082 3891 0
2024 4033 3923 4082 0
2025 6184 6148 6200 0
2026 6184 6216 6148 0
2027 6200 6216 6184 0
2028 6200 6148 6216 0
2029 7064 7468 7609 0
2030 7064 7488 7468 0
2031 7609 7488 7064 0
2032 7609 7468 7488 0
2033 5725 5621 6100 0
2034 5725 6608 5621 0
2035 6100 6608 5725 0
2036 6100 5621 6608 0
2037 4542 4806 4878 0
2038 4542 4866 4806 0
2039 4878 4866 4542 0
2040 4878 4806 4866 0
2041 3281 3427 3388 0
2042 3281 3359 3427 0
2043 3388 3359 3281 0
2044 3388 3427 3359 0
2045 5016 5179 5169 0
2046 5016 5383 5179 0
2047 5169 5383 5016 0
