ID,Node1,Node2,X,Y,Z
1353,340,74942,,,
1354,340,75414,,,
1355,340,71565,,,
1356,341,18717,,,
1357,341,18720,,,
1358,341,18715,,,
1359,341,3244,,,
1360,342,13599,,,
1361,342,12490,,,
1362,342,13833,,,
1363,342,1786,,,
1364,343,58584,,,
1365,343,59061,,,
1366,343,59012,,,
1367,343,8375,,,
1368,344,1317,,,
1369,344,10085,,,
1370,344,10052,,,
1371,345,12204,,,
1372,345,11901,,,
1373,345,2585,,,
1374,345,12058,,,
1375,346,20805,,,
1376,346,21109,,,
1377,346,20865,,,
1378,346,21379,,,
1379,347,69789,,,
1380,347,70228,,,
1381,347,69839,,,
1382,347,58985,,,
1383,348,27208,,,
1384,348,27223,,,
1385,348,27153,,,
1386,348,27029,,,
1387,349,26152,,,
1388,349,26131,,,
1389,349,26100,,,
1390,349,26154,,,
1391,350,20041,,,
1392,350,19466,,,
1393,350,20267,,,
1394,350,19193,,,
1395,351,19071,,,
1396,351,25939,,,
1397,351,18879,,,
1398,351,1338,,,
1399,352,13729,,,
1400,352,16165,,,
1401,352,1740,,,
1402,352,16423,,,
1403,353,24013,,,
1404,353,23463,,,
1405,353,7809,,,
1406,353,3116,,,
1407,354,62524,,,
1408,354,61802,,,
1409,354,23284,,,
1410,354,61522,,,
1411,355,13168,,,
1412,355,2748,,,
1413,355,25566,,,
1414,355,17038,,,
1415,356,17613,,,
1416,356,14590,,,
1417,356,15055,,,
1418,356,15309,,,
1419,357,23608,,,
1420,357,24207,,,
1421,357,24180,,,
1422,357,22885,,,
1423,358,12310,,,
1424,358,1415,,,
1425,358,12330,,,
1426,358,12032,,,
1427,359,1276,,,
1428,359,9816,,,
1429,359,2525,,,
1430,360,8915,,,
1431,360,1776,,,
1432,360,9212,,,
1433,360,75722,,,
1434,361,57674,,,
1435,361,57133,,,
1436,361,57678,,,
1437,361,57671,,,
1438,362,3424,,,
1439,362,8237,,,
1440,362,21278,,,
1441,362,-1,0.140736,-0.235434,0.961647
1442,363,17213,,,
1443,363,2538,,,
1444,363,37489,,,
1445,363,483,,,
1446,364,57625,,,
1447,364,57592,,,
1448,364,47900,,,
1449,364,55649,,,
1450,365,34250,,,
1451,365,29568,,,
1452,365,34417,,,
1453,365,34485,,,
1454,366,66486,,,
1455,366,66541,,,
1456,366,66352,,,
1457,366,8034,,,
1458,367,2384,,,
1459,367,16370,,,
1460,367,17296,,,
1461,367,17059,,,
1462,368,49998,,,
1463,368,47857,,,
1464,368,50006,,,
1465,368,915,,,
1466,369,1308,,,
1467,369,9564,,,
1468,369,8450,,,
1469,369,12113,,,
1470,370,61007,,,
1471,370,60898,,,
1472,370,61031,,,
1473,370,60806,,,
1474,371,9254,,,
1475,371,9133,,,
1476,371,9491,,,
1477,371,77007,,,
1478,372,22107,,,
1479,372,21860,,,
1480,372,22296,,,
1481,372,21946,,,
1482,373,2819,,,
1483,373,25446,,,
1484,373,25429,,,
1485,373,25774,,,
1486,374,14939,,,
1487,374,13084,,,
1488,374,14377,,,
1489,374,14561,,,
1490,375,22482,,,
1491,375,22010,,,
1492,375,22868,,,
1493,375,22024,,,
1494,376,7581,,,
1495,376,13027,,,
1496,376,13025,,,
1497,376,9185,,,
1498,377,29724,,,
1499,377,29197,,,
1500,377,28125,,,
1501,377,29691,,,
1502,378,17158,,,
1503,378,2410,,,
1504,378,17159,,,
1505,378,16228,,,
1506,379,65915,,,
1507,379,65327,,,
1508,379,64916,,,
1509,379,7769,,,
1510,380,24509,,,
1511,380,24681,,,
1512,380,1989,,,
1513,380,15699,,,
1514,381,9308,,,
1515,381,12687,,,
1516,381,13352,,,
1517,381,9318,,,
1518,382,17388,,,
1519,382,17397,,,
1520,382,17375,,,
1521,382,26747,,,
1522,383,38379,,,
1523,383,40945,,,
1524,383,42135,,,
1525,383,39180,,,
1526,384,13828,,,
1527,384,13829,,,
1528,384,9151,,,
1529,384,13891,,,
1530,385,29971,,,
1531,385,4356,,,
1532,385,29817,,,
1533,385,29932,,,
1534,386,22968,,,
1535,386,23083,,,
1536,386,20999,,,
1537,386,23105,,,
1538,387,2963,,,
1539,387,23608,,,
1540,387,22069,,,
1541,387,23586,,,
1542,388,16795,,,
1543,388,16357,,,
1544,388,26260,,,
1545,388,13191,,,
1546,389,24985,,,
1547,389,22929,,,
1548,389,25023,,,
1549,389,24977,,,
1550,390,47032,,,
1551,390,46746,,,
1552,390,46912,,,
1553,390,46844,,,
1554,391,48155,,,
1555,391,47685,,,
1556,391,56345,,,
1557,391,48428,,,
1558,392,53754,,,
1559,392,7118,,,
1560,392,57376,,,
1561,392,57864,,,
1562,393,27753,,,
1563,393,27834,,,
1564,393,27851,,,
1565,393,27842,,,
1566,394,55609,,,
1567,394,63020,,,
1568,394,60499,,,
1569,394,63378,,,
1570,395,43161,,,
1571,395,5362,,,
1572,395,43055,,,
1573,395,46531,,,
1574,396,26739,,,
1575,396,33222,,,
1576,396,33226,,,
1577,396,4063,,,
1578,397,55238,,,
1579,397,31663,,,
1580,397,55249,,,
1581,397,56264,,,
1582,398,32644,,,
1583,398,29199,,,
1584,398,32151,,,
1585,398,32147,,,
1586,399,4052,,,
1587,399,34178,,,
1588,399,34222,,,
1589,399,34569,,,
1590,400,45536,,,
1591,400,45259,,,
1592,400,5673,,,
1593,400,45467,,,
1594,401,3343,,,
1595,401,24255,,,
1596,401,24148,,,
1597,401,23236,,,
1598,402,52600,,,
1599,402,67003,,,
1600,402,52337,,,
1601,402,33056,,,
1602,403,59986,,,
1603,403,59513,,,
1604,403,60004,,,
1605,403,7963,,,
1606,404,41159,,,
1607,404,40744,,,
1608,404,40786,,,
1609,404,41014,,,
1610,405,23818,,,
1611,405,23589,,,
1612,405,23249,,,
1613,405,23813,,,
1614,406,13674,,,
1615,406,13742,,,
1616,406,12775,,,
1617,406,13444,,,
1618,407,4177,,,
1619,407,22687,,,
1620,407,23532,,,
1621,407,2370,,,
1622,408,30750,,,
1623,408,30844,,,
1624,408,3391,,,
1625,408,24714,,,
1626,409,43469,,,
1627,409,43468,,,
1628,409,5831,,,
1629,409,45941,,,
1630,410,58279,,,
1631,410,58286,,,
1632,410,58142,,,
1633,410,53995,,,
1634,411,41192,,,
1635,411,41201,,,
1636,411,41627,,,
1637,411,48160,,,
1638,412,16231,,,
1639,412,16452,,,
1640,412,16541,,,
1641,412,14772,,,
1642,413,66535,,,
1643,413,67525,,,
1644,413,65770,,,
1645,413,67430,,,
1646,414,37294,,,
1647,414,37333,,,
1648,414,36735,,,
1649,414,37301,,,
1650,415,19023,,,
1651,415,18609,,,
1652,415,18775,,,
1653,415,19026,,,
1654,416,2554,,,
1655,416,20040,,,
1656,416,20103,,,
1657,416,19977,,,
1658,417,27742,,,
1659,417,27817,,,
1660,417,3267,,,
1661,417,28434,,,
1662,418,44785,,,
1663,418,44592,,,
1664,418,44593,,,
1665,418,44851,,,
1666,419,28258,,,
1667,419,28044,,,
1668,419,26998,,,
1669,419,26986,,,
1670,420,71835,,,
1671,420,71484,,,
1672,420,8441,,,
1673,420,49966,,,
1674,421,15837,,,
1675,421,15503,,,
1676,421,15381,,,
1677,421,5267,,,
1678,422,16826,,,
1679,422,1463,,,
1680,422,2352,,,
1681,422,38155,,,
1682,423,43635,,,
1683,423,43427,,,
1684,423,43200,,,
1685,423,36063,,,
1686,424,40579,,,
1687,424,44903,,,
1688,424,44091,,,
1689,424,30068,,,
1690,425,34274,,,
1691,425,35059,,,
1692,425,35482,,,
1693,425,4414,,,
1694,426,22382,,,
1695,426,4097,,,
1696,426,33356,,,
1697,426,33348,,,
1698,427,40434,,,
1699,427,46925,,,
1700,427,5867,,,
1701,427,46993,,,
1702,428,30948,,,
1703,428,33130,,,
1704,428,32148,,,
1705,428,32120,,,
1706,429,53610,,,
1707,429,54786,,,
1708,429,54512,,,
1709,429,53769,,,
1710,430,9187,,,
1711,430,73304,,,
1712,430,72388,,,
1713,430,74574,,,
1714,431,11485,,,
1715,431,7490,,,
1716,431,11472,,,
1717,431,11265,,,
1718,432,38407,,,
1719,432,38420,,,
1720,432,38276,,,
1721,432,36229,,,
1722,433,8320,,,
1723,433,69353,,,
1724,433,1153,,,
1725,433,69289,,,
1726,434,28067,,,
1727,434,3313,,,
1728,434,27594,,,
1729,434,27725,,,
1730,435,6997,,,
1731,435,32354,,,
1732,435,32609,,,
1733,435,32651,,,
1734,436,46296,,,
1735,436,9692,,,
1736,436,78902,,,
1737,436,46214,,,
1738,437,24510,,,
1739,437,24458,,,
1740,437,24389,,,
1741,437,24410,,,
1742,438,8033,,,
1743,438,53231,,,
1744,438,53398,,,
1745,438,52709,,,
1746,439,36395,,,
1747,439,36606,,,
1748,439,4025,,,
1749,439,36641,,,
1750,440,38329,,,
1751,440,38284,,,
1752,440,38332,,,
1753,440,37988,,,
1754,441,26959,,,
1755,441,26511,,,
1756,441,16842,,,
1757,441,26091,,,
1758,442,3663,,,
1759,442,51379,,,
1760,442,54939,,,
1761,442,54923,,,
1762,443,29315,,,
1763,443,29316,,,
1764,443,29221,,,
1765,443,29265,,,
1766,444,27058,,,
1767,444,27051,,,
1768,444,26565,,,
1769,444,26986,,,
1770,445,47787,,,
1771,445,56012,,,
1772,445,41216,,,
1773,445,6969,,,
1774,446,73348,,,
1775,446,16008,,,
1776,446,7350,,,
1777,446,70994,,,
1778,447,49200,,,
1779,447,49247,,,
1780,447,49092,,,
1781,447,48830,,,
1782,448,10220,,,
1783,448,9813,,,
1784,448,10248,,,
1785,448,17791,,,
1786,449,2253,,,
1787,449,16891,,,
1788,449,17001,,,
1789,449,16975,,,
1790,450,37783,,,
1791,450,4666,,,
1792,450,4963,,,
1793,450,27771,,,
1794,451,4394,,,
1795,451,35051,,,
1796,451,35387,,,
1797,451,34497,,,
1798,452,5508,,,
1799,452,44434,,,
1800,452,35903,,,
1801,452,35934,,,
1802,453,4089,,,
1803,453,3777,,,
1804,453,4640,,,
1805,453,28077,,,
1806,454,47370,,,
1807,454,47790,,,
1808,454,47231,,,
1809,454,47819,,,
1810,455,15487,,,
1811,455,15602,,,
1812,455,15527,,,
1813,455,8820,,,
1814,456,34672,,,
1815,456,35077,,,
1816,456,35072,,,
1817,456,35015,,,
1818,457,34376,,,
1819,457,30021,,,
1820,457,476,,,
1821,457,33931,,,
1822,458,62472,,,
1823,458,64964,,,
1824,458,62386,,,
1825,458,64780,,,
1826,459,49000,,,
1827,459,45250,,,
1828,459,49025,,,
1829,459,5720,,,
1830,460,49737,,,
1831,460,49824,,,
1832,460,49733,,,
1833,460,49870,,,
1834,461,4587,,,
1835,461,28313,,,
1836,461,4429,,,
1837,461,27758,,,
1838,462,41256,,,
1839,462,40378,,,
1840,462,41242,,,
1841,462,40775,,,
1842,463,19851,,,
1843,463,19569,,,
1844,463,19699,,,
1845,463,19918,,,
1846,464,23751,,,
1847,464,16384,,,
1848,464,23734,,,
1849,464,23783,,,
1850,465,32194,,,
1851,465,31943,,,
1852,465,32633,,,
1853,465,3516,,,
1854,466,55304,,,
1855,466,54860,,,
1856,466,55899,,,
1857,466,55863,,,
1858,467,6800,,,
1859,467,47926,,,
1860,467,47928,,,
1861,467,41216,,,
1862,468,74408,,,
1863,468,74276,,,
1864,468,14510,,,
1865,468,13899,,,
1866,469,75394,,,
1867,469,75326,,,
1868,469,71605,,,
1869,469,75379,,,
1870,470,3260,,,
1871,470,17246,,,
1872,470,3257,,,
1873,470,17309,,,
1874,471,29743,,,
1875,471,31863,,,
1876,471,31866,,,
1877,471,30941,,,
1878,472,2383,,,
1879,472,22509,,,
1880,472,2564,,,
1881,472,3232,,,
1882,473,33887,,,
1883,473,34319,,,
1884,473,35395,,,
1885,473,34454,,,
1886,474,36971,,,
1887,474,36624,,,
1888,474,36749,,,
1889,474,36531,,,
1890,475,1121,,,
1891,475,9878,,,
1892,475,20403,,,
1893,475,11293,,,
1894,476,33496,,,
1895,476,34015,,,
1896,476,34443,,,
1897,477,62701,,,
1898,477,76404,,,
1899,477,61617,,,
1900,477,1559,,,
1901,478,71526,,,
1902,478,70803,,,
1903,478,8996,,,
1904,478,9401,,,
1905,479,42334,,,
1906,479,14832,,,
1907,479,15502,,,
1908,479,15435,,,
1909,480,6338,,,
1910,480,47336,,,
1911,480,49687,,,
1912,480,49576,,,
1913,481,12881,,,
1914,481,13287,,,
1915,481,13116,,,
1916,481,844,,,
1917,482,39841,,,
1918,482,40165,,,
1919,482,43631,,,
1920,483,4633,,,
1921,483,26848,,,
1922,483,19700,,,
1923,484,11245,,,
1924,484,11139,,,
1925,484,11247,,,
1926,484,2524,,,
1927,485,38660,,,
1928,485,38288,,,
1929,485,37704,,,
1930,485,2143,,,
1931,486,9910,,,
1932,486,9767,,,
1933,486,2234,,,
1934,486,2262,,,
1935,487,50555,,,
1936,487,50634,,,
1937,487,50428,,,
1938,487,49014,,,
1939,488,36941,,,
1940,488,535,,,
1941,488,27888,,,
1942,488,4347,,,
1943,489,2369,,,
1944,489,3168,,,
1945,489,18547,,,
1946,489,18627,,,
1947,490,35227,,,
1948,490,35233,,,
1949,490,35762,,,
1950,490,35359,,,
1951,491,3057,,,
1952,491,15427,,,
1953,491,42363,,,
1954,491,47137,,,
1955,492,34558,,,
1956,492,34582,,,
1957,492,34752,,,
1958,492,34568,,,
1959,493,46139,,,
1960,493,46087,,,
1961,493,43421,,,
1962,493,46201,,,
1963,494,35085,,,
1964,494,51683,,,
1965,494,51702,,,
1966,494,51584,,,
1967,495,8835,,,
1968,495,73051,,,
1969,495,47509,,,
1970,495,14461,,,
1971,496,2285,,,
1972,496,11278,,,
1973,496,14118,,,
1974,496,2275,,,
1975,497,39506,,,
1976,497,39544,,,
1977,497,39580,,,
1978,497,37036,,,
1979,498,13941,,,
1980,498,14258,,,
1981,498,14223,,,
1982,499,40100,,,
1983,499,40167,,,
1984,499,43702,,,
1985,499,1972,,,
1986,500,8504,,,
1987,500,49523,,,
1988,500,49584,,,
1989,500,49490,,,
1990,501,4999,,,
1991,501,7021,,,
1992,501,29243,,,
1993,501,29713,,,
1994,502,51639,,,
1995,502,51598,,,
1996,502,45173,,,
1997,502,51601,,,
1998,503,3261,,,
1999,503,29548,,,
2000,503,29384,,,
2001,503,29716,,,
2002,504,70551,,,
2003,504,70520,,,
2004,504,70526,,,
2005,504,70530,,,
2006,505,16602,,,
2007,505,16658,,,
2008,505,16413,,,
2009,505,16191,,,
2010,506,3823,,,
2011,506,27903,,,
2012,506,27881,,,
2013,506,27911,,,
2014,507,4101,,,
2015,507,29062,,,
2016,507,32358,,,
2017,507,29695,,,
2018,508,532,,,
2019,508,35504,,,
2020,508,27973,,,
2021,508,2112,,,
2022,509,41606,,,
2023,509,41760,,,
2024,509,41664,,,
2025,509,3472,,,
2026,510,46050,,,
2027,510,46016,,,
2028,510,5785,,,
2029,510,45927,,,
2030,511,35606,,,
2031,511,35465,,,
2032,511,2741,,,
2033,511,35754,,,
2034,512,8208,,,
2035,512,58573,,,
2036,512,67353,,,
2037,512,67870,,,
2038,513,77628,,,
2039,513,12597,,,
2040,513,7459,,,
2041,513,77176,,,
2042,514,58595,,,
2043,514,59023,,,
2044,514,59366,,,
2045,514,59043,,,
2046,515,34313,,,
2047,515,5582,,,
2048,515,34730,,,
2049,515,34257,,,
2050,516,34954,,,
2051,516,40693,,,
2052,516,29649,,,
2053,516,40701,,,
2054,517,29782,,,
2055,517,30007,,,
2056,517,30961,,,
2057,517,4060,,,
2058,518,57069,,,
2059,518,55663,,,
2060,518,54498,,,
2061,518,57362,,,
2062,519,22898,,,
2063,519,22731,,,
2064,519,22904,,,
2065,519,22887,,,
2066,520,42903,,,
2067,520,46652,,,
2068,520,42866,,,
2069,520,42926,,,
2070,521,4504,,,
2071,521,9850,,,
2072,521,9919,,,
2073,521,9848,,,
2074,522,16678,,,
2075,522,16554,,,
2076,522,15290,,,
2077,522,3112,,,
2078,523,5815,,,
2079,523,48095,,,
2080,523,46994,,,
2081,523,46499,,,
2082,524,73233,,,
2083,524,73056,,,
2084,524,75916,,,
2085,524,62686,,,
2086,525,1642,,,
2087,525,13897,,,
2088,525,75237,,,
2089,525,10050,,,
2090,526,59310,,,
2091,526,69106,,,
2092,526,69110,,,
2093,526,69025,,,
2094,527,18230,,,
2095,527,18225,,,
2096,527,18148,,,
2097,527,14309,,,
2098,528,18346,,,
2099,528,11888,,,
2100,528,18342,,,
2101,528,14213,,,
2102,529,2450,,,
2103,529,36435,,,
2104,529,36433,,,
2105,530,994,,,
2106,530,10947,,,
2107,530,10445,,,
2108,531,28125,,,
2109,531,29732,,,
2110,531,29347,,,
2111,531,29574,,,
2112,532,35729,,,
2113,532,35724,,,
2114,532,35883,,,
2115,533,33850,,,
2116,533,34159,,,
2117,533,34210,,,
2118,533,33599,,,
2119,534,30411,,,
2120,534,30157,,,
2121,534,40648,,,
2122,534,30401,,,
2123,535,27958,,,
2124,535,27882,,,
2125,535,3656,,,
2126,536,35515,,,
2127,536,27718,,,
2128,536,27779,,,
2129,536,27595,,,
2130,537,9692,,,
2131,537,46455,,,
2132,537,10994,,,
2133,537,43430,,,
2134,538,29433,,,
2135,538,29685,,,
2136,538,3651,,,
2137,538,29679,,,
2138,539,23009,,,
2139,539,22849,,,
2140,539,22653,,,
2141,539,8156,,,
2142,540,34891,,,
2143,540,34779,,,
2144,540,29445,,,
2145,540,30159,,,
2146,541,67677,,,
2147,541,59428,,,
2148,541,21796,,,
2149,542,39498,,,
2150,542,39713,,,
2151,542,44587,,,
2152,542,35269,,,
2153,543,38422,,,
2154,543,38431,,,
2155,543,17765,,,
2156,543,17562,,,
2157,544,33230,,,
2158,544,3544,,,
2159,544,26461,,,
2160,544,28886,,,
2161,545,29322,,,
2162,545,37433,,,
2163,545,29167,,,
2164,545,36555,,,
2165,546,16641,,,
2166,546,16687,,,
2167,546,15370,,,
2168,546,16631,,,
2169,547,17291,,,
2170,547,19642,,,
2171,547,17446,,,
2172,547,17755,,,
2173,548,46997,,,
2174,548,5959,,,
2175,548,48698,,,
2176,548,5742,,,
2177,549,31095,,,
2178,549,31099,,,
2179,549,41502,,,
2180,549,41477,,,
2181,550,2442,,,
2182,550,5562,,,
2183,550,34830,,,
2184,550,35088,,,
2185,551,33882,,,
2186,551,33863,,,
2187,551,33885,,,
2188,551,33702,,,
2189,552,26679,,,
2190,552,2759,,,
2191,552,26684,,,
2192,552,26590,,,
2193,553,16521,,,
2194,553,26545,,,
2195,553,26787,,,
2196,553,26353,,,
2197,554,4660,,,
2198,554,14722,,,
2199,554,4747,,,
2200,554,38542,,,
2201,555,26635,,,
2202,555,16764,,,
2203,555,24150,,,
2204,555,16621,,,
2205,556,42209,,,
2206,556,16728,,,
2207,556,42043,,,
2208,557,64765,,,
2209,557,64700,,,
2210,557,7890,,,
2211,557,7878,,,
2212,558,28205,,,
2213,558,28283,,,
2214,558,28090,,,
2215,558,28295,,,
2216,559,53645,,,
2217,559,57154,,,
2218,559,6596,,,
2219,559,53600,,,
2220,560,53821,,,
2221,560,53577,,,
2222,560,53832,,,
2223,560,53787,,,
2224,561,37030,,,
2225,561,37195,,,
2226,561,37372,,,
2227,561,37247,,,
2228,562,5742,,,
2229,562,48717,,,
2230,562,40359,,,
2231,562,45377,,,
2232,563,61097,,,
2233,563,61094,,,
2234,563,61035,,,
2235,563,61025,,,
2236,564,36793,,,
2237,564,9804,,,
2238,564,2255,,,
2239,564,36812,,,
2240,565,38067,,,
2241,565,38061,,,
2242,565,820,,,
2243,565,37961,,,
2244,566,25801,,,
2245,566,1513,,,
2246,566,24378,,,
2247,566,25663,,,
2248,567,58776,,,
2249,567,7237,,,
2250,567,5653,,,
2251,567,6566,,,
2252,568,38707,,,
2253,568,38959,,,
2254,568,39020,,,
2255,568,29172,,,
2256,569,17962,,,
2257,569,4449,,,
2258,569,17190,,,
2259,569,16788,,,
2260,570,18694,,,
2261,570,1805,,,
2262,570,18721,,,
2263,570,17852,,,
2264,571,24442,,,
2265,571,30677,,,
2266,571,30688,,,
2267,571,31461,,,
2268,572,35458,,,
2269,572,34350,,,
2270,572,3595,,,
2271,572,29557,,,
2272,573,78185,,,
2273,573,78367,,,
2274,573,78150,,,
2275,573,78606,,,
2276,574,37776,,,
2277,574,36757,,,
2278,574,37279,,,
2279,574,37263,,,
2280,575,43242,,,
2281,575,37962,,,
2282,575,39726,,,
2283,575,38157,,,
2284,576,19674,,,
2285,576,10227,,,
2286,576,10294,,,
2287,576,19640,,,
2288,577,14707,,,
2289,577,12781,,,
2290,577,15375,,,
2291,577,16076,,,
2292,578,41442,,,
2293,578,5017,,,
2294,578,40993,,,
2295,578,39509,,,
2296,579,11846,,,
2297,579,9556,,,
2298,579,18324,,,
2299,579,18279,,,
2300,580,9767,,,
2301,580,9910,,,
2302,580,10078,,,
2303,580,1157,,,
2304,581,43804,,,
2305,581,43743,,,
2306,581,43592,,,
2307,581,43773,,,
2308,582,46080,,,
2309,582,5671,,,
2310,582,43723,,,
2311,582,45801,,,
2312,583,11438,,,
2313,583,11437,,,
2314,583,9943,,,
2315,583,9361,,,
2316,584,79295,,,
2317,584,50947,,,
2318,584,70171,,,
2319,584,78952,,,
2320,585,36094,,,
2321,585,35622,,,
2322,585,2255,,,
2323,585,36662,,,
2324,586,4665,,,
2325,586,40444,,,
2326,586,5275,,,
2327,586,40255,,,
2328,587,8450,,,
2329,587,8343,,,
2330,587,75162,,,
2331,587,11757,,,
2332,588,35216,,,
2333,588,29510,,,
2334,588,34742,,,
2335,588,28500,,,
2336,589,28711,,,
2337,589,28687,,,
2338,589,29101,,,
2339,590,55205,,,
2340,590,55241,,,
2341,590,48542,,,
2342,590,31792,,,
2343,591,17817,,,
2344,591,996,,,
2345,591,17469,,,
2346,592,15303,,,
2347,592,14309,,,
2348,592,18221,,,
2349,592,9821,,,
2350,593,9096,,,
2351,593,11042,,,
2352,593,10755,,,
2353,593,10784,,,
2354,594,10209,,,
2355,594,38164,,,
2356,594,43203,,,
2357,594,38197,,,
2358,595,11900,,,
2359,595,11275,,,
2360,595,11618,,,
2361,596,1191,,,
2362,596,9617,,,
2363,596,11011,,,
2364,596,9803,,,
2365,597,28024,,,
2366,597,1839,,,
2367,597,5491,,,
2368,597,4510,,,
2369,598,2254,,,
2370,598,43175,,,
2371,598,43163,,,
2372,598,10688,,,
2373,599,9841,,,
2374,599,10512,,,
2375,599,5294,,,
2376,599,10704,,,
2377,600,9980,,,
2378,600,10023,,,
2379,600,9936,,,
2380,600,9937,,,
2381,601,18326,,,
2382,601,10835,,,
2383,601,1076,,,
2384,601,1316,,,
2385,602,34952,,,
2386,602,54295,,,
2387,602,30258,,,
2388,602,54132,,,
2389,603,49721,,,
2390,603,45855,,,
2391,603,46000,,,
2392,604,43719,,,
2393,604,5756,,,
2394,604,44074,,,
2395,604,43722,,,
2396,605,33807,,,
2397,605,4204,,,
2398,605,52549,,,
2399,605,52534,,,
2400,606,63674,,,
2401,606,55075,,,
2402,606,23742,,,
2403,606,64612,,,
2404,607,45295,,,
2405,607,34999,,,
2406,607,51542,,,
2407,608,54086,,,
2408,608,53919,,,
2409,608,54350,,,
2410,608,56740,,,
2411,609,32779,,,
2412,609,33582,,,
2413,609,33267,,,
2414,609,4268,,,
2415,610,5856,,,
2416,610,46969,,,
2417,610,42082,,,
2418,610,41790,,,
2419,611,12795,,,
2420,611,15976,,,
2421,611,16059,,,
2422,611,16036,,,
2423,612,39515,,,
2424,612,29770,,,
2425,612,39519,,,
2426,612,38917,,,
2427,613,11303,,,
2428,613,2290,,,
2429,613,12028,,,
2430,613,12052,,,
2431,614,43603,,,
2432,614,43090,,,
2433,614,43727,,,
2434,614,43562,,,
2435,615,15650,,,
2436,615,15764,,,
2437,615,2774,,,
2438,615,15708,,,
2439,616,40642,,,
2440,616,45050,,,
2441,616,5706,,,
2442,616,44895,,,
2443,617,58139,,,
2444,617,8119,,,
2445,617,58135,,,
2446,617,51249,,,
2447,618,43460,,,
2448,618,5341,,,
2449,618,43354,,,
2450,618,43452,,,
2451,619,69879,,,
2452,619,50233,,,
2453,619,50346,,,
2454,619,50084,,,
2455,620,39035,,,
2456,620,40504,,,
2457,620,40528,,,
2458,620,41033,,,
2459,621,30434,,,
2460,621,29805,,,
2461,621,30438,,,
2462,621,30161,,,
2463,622,23322,,,
2464,622,64897,,,
2465,622,23141,,,
2466,622,22795,,,
2467,623,34645,,,
2468,623,34933,,,
2469,623,34979,,,
2470,623,30183,,,
2471,624,52041,,,
2472,624,51964,,,
2473,624,52018,,,
2474,624,34667,,,
2475,625,24340,,,
2476,625,23955,,,
2477,625,2938,,,
2478,625,24240,,,
2479,626,31230,,,
2480,626,31112,,,
2481,626,29758,,,
2482,626,30975,,,
2483,627,29562,,,
2484,627,29412,,,
2485,627,29411,,,
2486,627,3471,,,
2487,628,51530,,,
2488,628,51719,,,
2489,628,45397,,,
2490,628,34890,,,
2491,629,11478,,,
2492,629,1347,,,
2493,629,12027,,,
2494,629,11584,,,
2495,630,5027,,,
2496,630,39348,,,
2497,630,5448,,,
2498,630,39076,,,
2499,631,47749,,,
2500,631,41147,,,
2501,631,47739,,,
2502,631,48060,,,
2503,632,40924,,,
2504,632,40934,,,
2505,632,40883,,,
2506,632,41006,,,
2507,633,2433,,,
2508,633,40353,,,
2509,633,41298,,,
2510,633,39174,,,
2511,634,44947,,,
2512,634,3587,,,
2513,634,44937,,,
2514,634,44907,,,
2515,635,33849,,,
2516,635,51394,,,
2517,635,51923,,,
2518,635,51914,,,
2519,636,73225,,,
2520,636,9324,,,
2521,636,63190,,,
2522,636,75926,,,
2523,637,51260,,,
2524,637,51178,,,
2525,637,51182,,,
2526,637,51176,,,
2527,638,6313,,,
2528,638,48218,,,
2529,638,3664,,,
2530,638,6175,,,
2531,639,44873,,,
2532,639,44877,,,
2533,639,45139,,,
2534,639,34783,,,
2535,640,47555,,,
2536,640,30706,,,
2537,640,41810,,,
2538,640,47532,,,
2539,641,50960,,,
2540,641,43849,,,
2541,641,46341,,,
2542,641,46368,,,
2543,642,46363,,,
2544,642,70010,,,
2545,642,70005,,,
2546,642,70020,,,
2547,643,44211,,,
2548,643,44060,,,
2549,643,43914,,,
2550,643,5386,,,
2551,644,75606,,,
2552,644,12675,,,
2553,644,12805,,,
2554,644,12812,,,
2555,645,9936,,,
2556,645,10168,,,
2557,645,10166,,,
2558,645,1160,,,
2559,646,78754,,,
2560,646,78549,,,
2561,646,10787,,,
2562,646,78712,,,
2563,647,39678,,,
2564,647,38948,,,
2565,647,39310,,,
2566,647,40018,,,
2567,648,56355,,,
2568,648,56288,,,
2569,648,56350,,,
2570,648,56313,,,
2571,649,35032,,,
2572,649,29510,,,
2573,649,34688,,,
2574,649,35201,,,
2575,650,9660,,,
2576,650,75062,,,
2577,650,75064,,,
2578,650,10893,,,
2579,651,1814,,,
2580,651,5732,,,
2581,651,46119,,,
2582,651,46283,,,
2583,652,46927,,,
2584,652,42481,,,
2585,652,46926,,,
2586,652,48773,,,
2587,653,63460,,,
2588,653,64118,,,
2589,653,63694,,,
2590,653,64176,,,
2591,654,15363,,,
2592,654,2225,,,
2593,654,15467,,,
2594,654,15230,,,
2595,655,55830,,,
2596,655,57149,,,
2597,655,49412,,,
2598,655,47680,,,
2599,656,15996,,,
2600,656,73435,,,
2601,656,73708,,,
2602,656,73844,,,
2603,657,40527,,,
2604,657,40308,,,
2605,657,40894,,,
2606,657,40972,,,
2607,658,15841,,,
2608,658,15660,,,
2609,658,15589,,,
2610,658,15583,,,
2611,659,59298,,,
