ID,X,Y,Z
7224,-75.59736,-5.16606,119.43363
7225,-63.64834,-4.38888,-27.54745
7226,-109.88335,-7.68383,-55.07446
7227,-95.27814,-6.6654,106.50936
7228,-35.34423,-2.48839,30.43272
7229,-74.74492,-5.26613,4.66168
7230,-12.5736,-0.88673,72.38612
7231,-78.59904,-5.5443,38.0235
7232,-13.58773,-0.96172,78.25135
7233,-65.69187,-4.67366,-3.72282
7234,-114.23328,-8.18575,69.31527
7235,-91.79567,-6.66084,-23.7703
7236,-30.97919,-2.25401,62.6532
7237,-2.45636,-0.18062,39.54301
7238,-56.67576,-4.27866,-81.43099
7239,-61.48618,-4.64564,-95.45202
7240,-109.43961,-8.28585,60.15355
7241,-136.99756,-10.45104,15.90009
7242,-9.47386,-0.72744,-95.03717
7243,-56.46439,-4.34571,14.58569
7244,-45.62361,-3.51328,-107.63626
7245,-126.30742,-9.80173,51.61686
7246,-96.96994,-7.56714,26.09696
7247,-78.40577,-6.11854,37.63164
7248,-51.22535,-4.00615,-76.10636
7249,-87.51601,-6.84568,-9.89456
7250,-119.25716,-9.32942,74.72631
7251,-64.98555,-5.11821,-134.76257
7252,-141.5772,-11.18537,47.33976
7253,-77.75539,-6.17192,-5.39162
7254,-61.38863,-4.87442,-4.25096
7255,-119.42009,-9.49518,50.14911
7256,-99.69258,-8.02124,-8.80511
7257,-51.26266,-4.12701,-31.50937
7258,-137.23089,-11.09266,21.03269
